,logFC,AveExpr,t,P.Value,adj.P.Val,B,abs.log2FC
Rbm43,-0.80432576,,,0.5592823106262692,0.9997855060172393,,-0.80432576
Eef1e1,-0.28468704,,,0.5592823106262692,0.9997855060172393,,-0.28468704
Rpusd4,-0.43206677,,,0.5587251836360028,0.9997855060172393,,-0.43206677
Lyrm2,-0.27171978,,,0.5587251836360028,0.9997855060172393,,-0.27171978
Rgag4,-0.5397293,,,0.5587251836360028,0.9997855060172393,,-0.5397293
Isca1,-0.40803793,,,0.5587251836360028,0.9997855060172393,,-0.40803793
Zfp236,-0.5747816,,,0.5587251836360028,0.9997855060172393,,-0.5747816
Svil,-0.8173299,,,0.5587251836360028,0.9997855060172393,,-0.8173299
Rcan3,-0.20993823,,,0.5587251836360028,0.9997855060172393,,-0.20993823
Slc7a2,-0.8132161,,,0.5581683263973867,0.9997855060172393,,-0.8132161
Tmem5,-0.27908534,,,0.5576117391616184,0.9997855060172393,,-0.27908534
Cdcp1,-0.2469577,,,0.5576117391616184,0.9997855060172393,,-0.2469577
Fam210b,-0.46326038,,,0.5576117391616184,0.9997855060172393,,-0.46326038
Sox6,-0.27530766,,,0.5576117391616184,0.9997855060172393,,-0.27530766
Sec24c,-0.221218,,,0.5576117391616184,0.9997855060172393,,-0.221218
Prkag1,-0.24080506,,,0.5576117391616184,0.9997855060172393,,-0.24080506
Tcf7l2,-0.35888833,,,0.5570554221794033,0.9997855060172393,,-0.35888833
Plxnc1,-0.36350682,,,0.5570554221794033,0.9997855060172393,,-0.36350682
Pfas,-0.8445956,,,0.5570554221794033,0.9997855060172393,,-0.8445956
Zfp51,-0.35180557,,,0.5564993757009546,0.9997855060172393,,-0.35180557
Adh6a,-0.32562172,,,0.5564993757009546,0.9997855060172393,,-0.32562172
Bcar1,-0.24308753,,,0.5564993757009546,0.9997855060172393,,-0.24308753
Brip1os,-0.40202072,,,0.5559435999759927,0.9997855060172393,,-0.40202072
Wsb1,-0.20502166,,,0.5559435999759927,0.9997855060172393,,-0.20502166
Zfp180,-0.8027401,,,0.5559435999759927,0.9997855060172393,,-0.8027401
Slc44a3,-0.1905233,,,0.5553880952537449,0.9997855060172393,,-0.1905233
Foxa1,-0.20055585,,,0.5553880952537449,0.9997855060172393,,-0.20055585
Smap1,-0.20657212,,,0.5553880952537449,0.9997855060172393,,-0.20657212
Lancl1,-0.30177167,,,0.5553880952537449,0.9997855060172393,,-0.30177167
Sqrdl,-0.2604119,,,0.5548328617829453,0.9997855060172393,,-0.2604119
