,logFC,P.Value,adj.P.Val
Zfp689,2.8520334,0.006033240121403772,0.3288537879346378
Utp18,0.65938514,0.02265195175776205,0.5599616856080387
8030462N17Rik,23.874454,0.006142335123563546,0.3288537879346378
Fabp2,0.3056926,0.022717011719589574,0.560578624321508
Rdh7,0.86112475,0.006050463544246575,0.3288537879346378
Jmjd6,0.5075553,0.02274469692945059,0.560578624321508
Thbs1,23.963654,0.006156768692340286,0.3288537879346378
Nedd1,1.0668694,0.023038774031661303,0.563394886723471
Naga,0.89495504,0.006102788806306123,0.3288537879346378
Uhrf1,1.1281358,0.022996438045502623,0.563394886723471
Trim68,3.1141913,0.006119301151699145,0.3288537879346378
Tomm34,0.646553,0.0230739855336696,0.563394886723471
Gla,1.2311423,0.006092013526376234,0.3288537879346378
Cyp4b1,1.6626049,0.02339358820649549,0.5669506152250914
Ces2g,0.82123476,0.0061230049682669116,0.3288537879346378
Cdk2ap1,0.4408983,0.023437553595534403,0.5669506152250914
Casp6,0.49378863,0.0062203372024113674,0.33124238078174234
Ccm2,0.7687896,0.023523909719239264,0.567058526057876
Tcta,0.89571744,0.006384229257584412,0.33861968861532077
Rfxap,0.59711415,0.02351306741032561,0.567058526057876
Kctd11,24.185783,0.006665320068026655,0.3475066003848517
Mgll,1.2882057,0.023815610037120443,0.5706761388044332
Rpl35a,0.097467534,0.006705302373384155,0.3475066003848517
Nolc1,0.3847366,0.023723830777215626,0.5703131029384545
Pctp,0.90166795,0.006668665732359005,0.3475066003848517
Eri1,0.7701546,0.02390192117472747,0.5706908434829971
Vipr1,0.4933051,0.006692209298423797,0.3475066003848517
Bag2,1.5486177,0.024103393271517396,0.5716179891503039
Gsdmc3,0.7154724,0.0067144733177403135,0.3475066003848517
Mthfd2,0.83113486,0.024514177010131564,0.5751503773017916
Frmd8,0.80356854,0.006723510165074238,0.3475066003848517
Rps4x,0.08010004,0.02442065597966339,0.5747046506638873
Chmp1a,0.48045853,0.006818568759186965,0.35035879767600153
Baz1a,0.4803396,0.024453841119549072,0.5747046506638873
Dirc2,0.9425669,0.006780654556195839,0.3494323827449545
Stmn1,0.43475854,0.024760581616821493,0.5770791787167163
Slc7a9,0.60813785,0.007054699712429414,0.3593398204247017
Rps3a1,0.08033587,0.024894965677626762,0.5788504350759184
Micall2,1.3452655,0.007008478239750968,0.35906702072053576
Reg3g,0.70766515,0.025183105124349334,0.5817774372270731
Abca3,1.0288011,0.007042082969942894,0.3593398204247017
Atg16l1,0.76162773,0.02521865054841685,0.5817774372270731
Ext1,1.0883812,0.007107046312207132,0.3599196681395272
Evl,1.26923,0.025411065179565658,0.5817774372270731
Clcn5,0.96824217,0.007181760496540129,0.36265826783247035
Erh,0.15694773,0.025312206946149135,0.5817774372270731
Baiap2l1,0.5813645,0.007270079360474824,0.36606620229691716
Clcn4,0.45270804,0.025400424766238744,0.5817774372270731
1700020I14Rik,0.41802344,0.007373498476773372,0.3691580875565198
H2-Q10,0.86962235,0.025610700719381072,0.5817774372270731
Ints1,0.8304342,0.007335000693288698,0.36827990623760654
Mydgf,0.23843223,0.025476646984844545,0.5817774372270731
Ndufa1,0.29116988,0.007532737428759988,0.37061401349958606
Rad9a,1.6758683,0.025898198817765665,0.5821522603519862
Tmc6,0.7226081,0.007550208662883503,0.37061401349958606
Lsm1,0.33814144,0.02561168260784941,0.5817774372270731
Kdelr1,0.3290686,0.007743336403689035,0.37280452225212996
Reg3b,0.91241014,0.02578982664313947,0.5817774372270731
Hdac6,1.6803814,0.007619340261284514,0.3719296289209799
Prmt7,0.50289166,0.025910586504348864,0.5821522603519862
Ndufv3,0.23628655,0.007738689147845211,0.37280452225212996
Mars,0.62101597,0.025925369120376268,0.5821522603519862
Zfr,0.56309766,0.007742996633320205,0.37280452225212996
Knop1,0.39953303,0.02616798722019519,0.5831150072465909
Kdm6b,0.81995785,0.007772211241723155,0.3731723173519153
Terf1,0.74677986,0.026396436000571556,0.5831150072465909
Dyrk3,24.188068,0.00800003160474262,0.3773821926456317
Mllt3,0.5090003,0.02624965848610364,0.5831150072465909
Athl1,1.6225014,0.007943246259252685,0.3773821926456317
Hnrnpf,0.16139728,0.026512769065613506,0.5831150072465909
Vil1,0.31216875,0.008171984440976736,0.3773821926456317
Marcksl1,0.8178602,0.02676960757422115,0.5845270213984639
Ppme1,0.6636142,0.008095203740158093,0.3773821926456317
B930094E09Rik,3.7446814,0.027819921781126442,0.5925811944966485
Zc3h10,1.029314,0.008080356409960118,0.3773821926456317
Car12,0.78908306,0.027362539809379815,0.5878586502604028
Wdyhv1,1.0305531,0.008120876254776236,0.3773821926456317
Ceacam20,1.1111363,0.028212089410276104,0.5930900352637998
Mob1a,0.54658914,0.008201575242022089,0.3773821926456317
Bmpr1a,0.46395367,0.028018027943545732,0.5930900352637998
Sptbn1,0.36759278,0.008234501254282631,0.3773821926456317
Zdhhc8,24.237331,0.028806747373404502,0.5960069011751864
Ppa2,0.40223363,0.008254953283826548,0.3773821926456317
Nop56,0.35956368,0.02807724065051576,0.5930900352637998
Chid1,0.5218681,0.008284079041157806,0.3773821926456317
Lyar,0.40818095,0.028282561290107793,0.5930900352637998
Lztfl1,0.7141989,0.008288901716943442,0.3773821926456317
Gpatch8,0.4762183,0.028547094838147026,0.5944656362780836
Ttll5,1.5533121,0.008289394318625952,0.3773821926456317
Manf,0.25500765,0.028575644113829308,0.5944656362780836
Ndufb7,0.21107376,0.0084069720045749,0.3794759998217674
Zfp316,1.834603,0.02918289213769714,0.5967781740039156
Cldn23,0.69085246,0.008418746982740867,0.3794759998217674
Gimap1,0.52405477,0.02886347976046151,0.5960069011751864
Batf2,0.7592325,0.008452020243084127,0.37986534969748686
Srsf4,0.51202184,0.02914216296385347,0.5967781740039156
Rpl32,0.09049694,0.00853019367098866,0.381427718524895
Cchcr1,1.3950999,0.02986781195192972,0.6031054676907913
Mib1,0.75381,0.008489287640223029,0.3805669686266308
Wdr18,0.42226082,0.029522813519378435,0.5990812955843385
Ppp2cb,0.6165751,0.008671234200892487,0.38497671658082133
Dnajb6,0.28874457,0.03003933876778936,0.6031054676907913
Atp5g2,0.14237091,0.008889066366731282,0.3877386636998331
Cldn7,0.14296088,0.030262820556181704,0.6037502183933786
Gm15893,24.374039,0.008851871334706296,0.3877386636998331
Cnot6,0.42241478,0.03048025116831355,0.6052310212212136
Fam120a,0.36000037,0.008892053417868365,0.3877386636998331
Ptch1,1.0205005,0.030848930663310358,0.6076228675829872
Smim7,0.34432775,0.008878470073390207,0.3877386636998331
Gm12355,0.8402703,0.030892492843686486,0.6076228675829872
Atp5j,0.1270184,0.00891403972769206,0.3877386636998331
Mcm2,0.7142711,0.031219542486552596,0.6095789112402098
Rab11fip3,1.8118429,0.008873867346926185,0.3877386636998331
Smoc2,0.60046583,0.031205728089576782,0.6095789112402098
Gm5533,23.898851,0.009258416979426275,0.395859273915956
Eprs,0.31603295,0.031126841951885205,0.6093761241051664
Dhrs3,0.5466096,0.009196639109814287,0.39443415812420185
Ttc39c,2.4048195,0.03189504097851758,0.6159247858411971
Chrnb1,2.5759199,0.009155636885075312,0.3943431543662462
Odf3b,1.1570417,0.031655302768257405,0.6139940789697432
Dusp1,24.050333,0.009345730210450756,0.3986226140491532
Eri2,1.5051079,0.032233547488835876,0.6194371309615415
Mia2,1.6125106,0.009202640689177873,0.39443415812420185
Snhg12,0.48744863,0.031991443320693494,0.6171082694561436
Tbc1d14,0.7372007,0.009379977266108671,0.3991146259015198
Ppp2r2d,0.53243023,0.0320801388633058,0.6181406581632378
Cox20,0.26340875,0.009491350957364973,0.4028780443810982
G0s2,2.6037514,0.032891419468294554,0.6242928516395703
Tyk2,0.9447659,0.00956376877311103,0.4049737557828437
Retsat,0.3887501,0.03287974095211882,0.6242928516395703
Wdr13,0.9862971,0.009604211840615504,0.40499400490500215
Slc10a7,1.0717047,0.03310551941577127,0.6249968369372698
Kremen1,1.2405666,0.009610339728298292,0.40499400490500215
Oser1,0.47560123,0.033094119991311885,0.6249968369372698
Dctn4,0.7184156,0.00969666303741485,0.40668128772432255
Adrm1,0.34493184,0.033147274342772176,0.6249968369372698
Ltbp2,23.922405,0.009875103773410445,0.4130094391049701
Reep5,0.9956951,0.03343983554750523,0.6278186218763989
Sp1,0.66392356,0.009953326959670779,0.4130094391049701
Synj1,0.7135063,0.03360763373513872,0.6294836219065432
Ttll12,1.0084667,0.009943650186392112,0.4130094391049701
Zfp169,1.8949915,0.03419112100255833,0.6311350518676025
Serpinb5,1.1545469,0.009932189911392098,0.4130094391049701
Snrpd1,0.23963323,0.0339051046371533,0.6298249511508404
Pbx2,0.8106133,0.009965060159364214,0.4130094391049701
Snrnp48,0.40386596,0.03408367414053153,0.6311350518676025
Ghitm,0.3295341,0.010178560169868912,0.4159717159653637
Mettl9,0.2807244,0.03405223855719525,0.6311350518676025
Dpm3,0.38265404,0.010289445306039958,0.4163208153011966
Ncaph,1.5000285,0.03454237207816672,0.6357894069834005
Arhgap18,0.67248225,0.010203829816149281,0.4160368941048523
Hspa5,0.24588116,0.03412262088734259,0.6311350518676025
Usp32,1.0019135,0.0101730331966394,0.4159717159653637
Hnrnpu,0.24674124,0.03426665111707488,0.6318655404830607
Gm10709,0.6281484,0.010264137626758794,0.4163208153011966
Ube2l3,0.19224282,0.03415305674774164,0.6311350518676025
Tango2,0.5659353,0.010264283855712701,0.4163208153011966
Parl,0.30715623,0.034607513192083196,0.6361483570339728
Abhd11os,0.35249725,0.010352938956730376,0.4163208153011966
Cep44,0.74874216,0.03516719144369228,0.6417373366978238
Yipf2,0.892851,0.01033431172406574,0.4163208153011966
Tsen34,0.3171532,0.035141492791691285,0.6417373366978238
Rai14,1.3952466,0.010465481128701166,0.4189291568898989
Nop58,0.3469974,0.035406308325973,0.6447617162822007
Vsig8,23.693277,0.010646738201825668,0.4194958081181221
Prkx,1.3949094,0.03601780461655524,0.6510893680646772
Cyp4f13,0.8067982,0.010544903784590895,0.4192434258068231
Cdkn2c,1.0470536,0.036021405237475324,0.6510893680646772
Map4k3,0.8714051,0.01059153340622893,0.4194958081181221
Hdac8,1.3797089,0.0363612348872672,0.6511206858511422
Arhgef11,1.2031556,0.010605370157874421,0.4194958081181221
Nxt1,0.50137985,0.03608107669595058,0.6510893680646772
Gm8730,0.1528362,0.010787840326664655,0.4224257571035153
Sntb2,1.2149676,0.03640940835527574,0.6511206858511422
Ifi30,0.3309248,0.010776370007842269,0.4224257571035153
Mrps22,0.34873274,0.036267160076078546,0.6511206858511422
C030014I23Rik,1.845934,0.010631432030104172,0.4194958081181221
Nfkbiz,0.71177197,0.03645154514731474,0.6511206858511422
Tmem256,0.32346445,0.010963306102807494,0.42249600470314935
Tyms,0.4411926,0.036429742539067014,0.6511206858511422
Idh3b,0.25792596,0.010928206221447178,0.4224257571035153
Rbm25,0.2415319,0.03646618321077744,0.6511206858511422
Sec61g,0.18904479,0.01090059244061909,0.4224257571035153
Cog4,0.4839206,0.03653360247249908,0.6511206858511422
Fuom,0.3776086,0.010875200945764746,0.4224257571035153
Rad51,0.9532025,0.03790914587268896,0.6622739603961565
Acsm3,0.8787034,0.01084662220699591,0.4224257571035153
Mat2b,0.3148158,0.03791313971197482,0.6622739603961565
Mogat2,0.5897061,0.010916597128679664,0.4224257571035153
Cpt2,0.30064702,0.03802986369347576,0.6633415378645994
Capn10,0.9942084,0.010937444914476725,0.4224257571035153
G3bp1,0.25331268,0.03806894458079685,0.6633415378645994
Plaur,23.84013,0.011103670412205294,0.4241843481601818
Bop1,0.41149122,0.038169462227003015,0.6633415378645994
Smarcd1,0.8627615,0.010987511954629334,0.42250229229475117
C1qbp,0.19773722,0.038247783909685903,0.6633415378645994
C030039L03Rik,23.69405,0.011302407800225426,0.42942998547127675
Kif5b,0.22068937,0.03825540764464659,0.6633415378645994
Hmgcs1,0.5270326,0.011251352031538127,0.4288937293931009
Setd8,0.28278825,0.03827845068000609,0.6633415378645994
Minos1,0.1715868,0.011379665718314657,0.42942998547127675
Tmem60,0.4235061,0.03867754605519662,0.6658911091853099
AY036118,0.37593308,0.011484695756971062,0.4306704601983102
Trappc13,0.436384,0.038738645462287544,0.6658911091853099
Pmaip1,1.7323211,0.011412041382523544,0.42942998547127675
Cuedc1,1.5738919,0.03910041221276814,0.6683964433997807
Wdr47,2.752318,0.011518529351459954,0.4306704601983102
Cst6,0.37352696,0.039083148366724996,0.6683964433997807
Gemin5,1.1097001,0.011570800107551937,0.4316908773668455
Sec22c,1.1071746,0.03968113080620886,0.6717885468762123
Slc25a13,0.84496117,0.01159495214915786,0.4316908773668455
Creb1,0.5120768,0.03952027882665728,0.6715701456761334
Hipk3,0.7945565,0.011627529776405089,0.43198854283460175
Zfp850,2.0815067,0.04003564573790805,0.6738950216017798
Isoc2b,0.7051846,0.01170455192508281,0.4339326813913084
Med10,0.35205594,0.03972464534177819,0.6718779524456864
Triap1,0.38995686,0.011874095488181932,0.43526694850602143
Aldh9a1,0.25543272,0.03986384266008509,0.6735839491016108
Aida,0.96540964,0.011781270253952062,0.43494172725357055
Flywch2,0.66960233,0.04020435531644629,0.6741518473052582
Abhd17c,0.43061617,0.011893164816958143,0.43526694850602143
Capza2,0.22787632,0.03998582026165552,0.6737745846363035
Cd2ap,0.36803544,0.011998582407632158,0.43526694850602143
Fbxo44,3.1302865,0.04101200330716184,0.6805514014322522
Rad52,1.2965152,0.011866666004849643,0.43526694850602143
Prkrir,0.517229,0.040388949212507165,0.6766015295628107
Cdh1,0.27127224,0.012036802237797347,0.43526694850602143
Eif4g3,0.58468217,0.04045849700347251,0.6767217562357091
AA986860,0.6666533,0.011987878339113762,0.43526694850602143
Tgif1,0.47749305,0.04092313569642973,0.6803616495679845
Ccng1,0.49641335,0.012087308420357278,0.43526694850602143
Fads1,0.67755055,0.04110548384714707,0.681459120420675
2810428I15Rik,0.3021988,0.012075521532118563,0.43526694850602143
Cidec,1.73723,0.04146098883718132,0.6860583397700446
Dand5,1.6632949,0.012039634208808972,0.43526694850602143
Nipsnap3b,0.2891883,0.04175646679610196,0.6877098322473287
Rpl6l,0.21828511,0.012292239335797804,0.43709835825503207
Hes6,0.4346604,0.042005968119985214,0.6895668002483659
Rpl11,0.077377595,0.012280613455409744,0.43709835825503207
Mfge8,0.50303876,0.04222514530692419,0.6915400545000735
Rtn3,0.31998235,0.012312279481946218,0.43709835825503207
Akr1b10,1.4416779,0.04259673732737639,0.6954442938414651
2010111I01Rik,0.45499966,0.012553990300127138,0.44388585823769455
H2-Q7,2.3863611,0.04331598358930998,0.6983854452593953
Ttc7,0.697001,0.01265550215294117,0.44495322711579993
Nfil3,0.82328427,0.043261015763843426,0.6983854452593953
Fam83e,0.43080407,0.012804088099563174,0.4480293100657025
Tmem50b,0.64044327,0.043414126065046736,0.6983854452593953
Npas2,1.7839701,0.012711790157211807,0.4458768232189283
Bcl7a,0.7095684,0.04364584325817721,0.6983854452593953
Ndufa8,0.21898653,0.01290236040651263,0.4480892873985108
Setd7,0.7407645,0.04369468212486251,0.6983854452593953
Upf2,0.69311786,0.012858004428439705,0.4480293100657025
Donson,1.1727273,0.04401330477602252,0.6983854452593953
Tbc1d8b,1.2602973,0.01286932100341043,0.4480293100657025
Slc16a12,2.9986994,0.04453889625873783,0.6983854452593953
Rpl7a-ps5,0.250512,0.013145121883968578,0.4545344865930569
Wfs1,1.31929,0.044368192231984654,0.6983854452593953
Cgn,0.48495314,0.013165541095764295,0.4545344865930569
Rps9,0.07536351,0.043957031780655416,0.6983854452593953
Ndufs6,0.1786791,0.013197517784363717,0.454745058871811
Marcks,0.35668138,0.044337968340977696,0.6983854452593953
Aoc2,1.8180712,0.013163003463587383,0.4545344865930569
Mrfap1,0.16463321,0.044336306944814684,0.6983854452593953
Il10rb,0.5185989,0.013344185187430765,0.4588389348740965
Mcm7,0.5427593,0.04460052720012631,0.6983854452593953
Cops7b,0.80139,0.013622771135362838,0.46304247033216855
Eif3g,0.21004988,0.044474610644564753,0.6983854452593953
Aco1,0.47134694,0.013673461493173332,0.4632000852609102
Hnrnpa3,0.1671126,0.044619890789084474,0.6983854452593953
Plec,0.6229748,0.013680125433927753,0.4632000852609102
Cd3eap,0.5610053,0.04479151835037238,0.6983854452593953
BC004004,0.46465102,0.013954349749620046,0.47067137840705003
Ube2s,0.27111527,0.04470881099099255,0.6983854452593953
Stat2,2.0053384,0.013838254554999405,0.4676531678750087
3830406C13Rik,0.4342667,0.044979073214857834,0.6983854452593953
Gm20721,23.605188,0.014272656079437432,0.47956670226377435
Wnt3,3.3670359,0.04566722327303914,0.7031944659884454
Appbp2os,23.690828,0.014397436084851618,0.48024158706364645
Slc25a53,1.7469885,0.04549432050787215,0.7031944659884454
L1cam,0.5136307,0.014365148625512992,0.48024158706364645
Wdr4,0.5800429,0.04549198138131278,0.7031944659884454
Gm7008,24.322632,0.014444322550537009,0.48024158706364645
Nfat5,0.61502784,0.04582569400760611,0.7031944659884454
H2-T23,0.78126997,0.01432524859507455,0.48024158706364645
Fabp5,0.6343649,0.045777882489760675,0.7031944659884454
Bcl3,0.66208196,0.014456711976137765,0.48024158706364645
Itsn2,0.54581785,0.045901246467882344,0.7031944659884454
Ndufc1,0.21494307,0.014619675221840777,0.48341614238477715
Psmf1,0.4694457,0.045933137125418196,0.7031944659884454
Gm15540,23.547733,0.014689820749642691,0.48341614238477715
Fgf15,1.4166284,0.04643098514069435,0.7033206826424768
Adh6a,0.82657987,0.014565695868433618,0.48294900659619616
Chtf18,1.3331059,0.0464599110198462,0.7033206826424768
Gm7160,23.497185,0.014783819292064954,0.48384492463980255
Gjb2,0.9175264,0.04693096428572261,0.7038376685917876
Tspo,0.24901524,0.01473980029446215,0.48384492463980255
U2surp,0.27513775,0.04653274211668871,0.7033206826424768
Socs6,0.6358157,0.014858955687010861,0.4844370680086845
Hnrnpm,0.22602715,0.046645500721404054,0.7033206826424768
Cpsf1,0.7680082,0.014886246897211042,0.4844370680086845
Crlf2,1.1474916,0.047368865602154316,0.7038376685917876
Uba1,0.34658372,0.015006365627346639,0.4848533093771814
Ero1l,0.46287414,0.04706279230059858,0.7038376685917876
Nr2c2ap,0.47738427,0.015009400802434797,0.4848533093771814
Immp2l,0.5014073,0.047132144368019824,0.7038376685917876
Spice1,1.7849866,0.01488151885425192,0.4844370680086845
Tnfrsf18,3.3681939,0.04783986649826667,0.7038376685917876
Gatsl2,3.1791494,0.015255546637203526,0.48742858373741377
Epb42,23.912659,0.04804173175413889,0.7038376685917876
Fbxl22,2.9826214,0.015389190496377112,0.4899171097696286
Acot8,0.3037973,0.047142468686858126,0.7038376685917876
Tle1,0.59439546,0.01542839406006902,0.4902769779703307
Pdp1,2.2827222,0.04783638865664172,0.7038376685917876
Npc1l1,0.62428373,0.01567060687899379,0.49429315491321435
Igfbp4,0.79235125,0.047481052788063555,0.7038376685917876
Blvrb,0.36319193,0.015734810347474412,0.49429315491321435
Hsdl2,0.38726026,0.048017546838159855,0.7038376685917876
Deptor,0.42276022,0.01575359809940541,0.49429315491321435
Ap4s1,0.5059025,0.04815810194404909,0.7038376685917876
Socs2,0.38261712,0.01593115653296698,0.49491031437070054
Spata24,1.0538204,0.04854431985139567,0.704281260940157
Gm2115,1.7993046,0.015807929952838244,0.49429315491321435
Srsf3,0.19335906,0.04848575987742608,0.704281260940157
Slc8b1,2.647256,0.015839634387551347,0.49440478702031937
Crlf1,1.7108946,0.049115743267829484,0.7087906506914293
Mpp3,23.654575,0.016060576725117258,0.49514476279032554
Lonrf1,1.7389138,0.0493119663220119,0.7099248393785761
Ankrd28,1.7126206,0.015898833538013676,0.49491031437070054
