gene,p.value,logfc
Galnt7,0.10004672967176073,-0.13956407
C87977,0.18439227387320722,-1.478016
Gm2237,0.10009002280551414,-2.0792952
Tle1,0.18436622166288247,-0.14293253
Cpq,0.09986994055272316,-0.25817278
Zfp157,0.18427469352044046,-0.2335789
D6Wsu163e,0.09978000842164793,-0.3483586
Cdk4,0.1838004738639712,-0.08923369
Nkx6-2,0.09995486110322618,-21.158636
Ppp6c,0.18367362757604402,-0.1196508
Prkacb,0.09970981420923432,-1.0249813
Dnajc24,0.1835475441773422,-0.15044783
Hnrnpul1,0.09966176430901985,-0.1472917
Traf3ip3,0.18346094783878808,-19.683626
Uimc1,0.09958072897042546,-0.26408353
Lpxn,0.18333539652868766,-1.0529344
Ptprj,0.09912006927354833,-0.4595213
Phf20,0.18325869368678063,-0.33494776
Tnks1bp1,0.0989527855675162,-0.3111603
Tmem51os1,0.18298334724196225,-0.46629244
Calm3,0.09883734612463019,-0.06807166
Ctsk,0.1828057997466319,-20.654755
Cd164,0.09878793293565206,-0.11997763
Thada,0.18266694507992068,-0.68345463
Ccdc90b,0.0987558039796976,-0.16772783
Nek8,0.18257419408948328,-0.24763435
Tk2,0.09862676135582395,-0.8138122
Thumpd3,0.1825550848281114,-0.10361326
Bfsp1,0.09835053489833359,-0.28943577
Prkar2a,0.1824824141451948,-0.0754262
1110051M20Rik,0.09837167567571051,-0.78049517
Elp6,0.18236713338006333,-0.26792976
Fam126b,0.098253247742756,-0.20557767
Cap1,0.1823660490270117,-0.17789055
Lfng,0.09818384722244447,-1.56702
Hyal3,0.18193498500092015,-0.59598386
Tha1,0.09809711640146687,-0.32106978
Lgals12,0.1812375889336034,-0.38169903
Pgam2,0.09817999961190993,-1.9906244
Copg1,0.18100264269844554,-0.101877294
Rell2,0.09813501284592359,-1.9753658
Cdc6,0.18061953503321324,-0.86572474
Rps6kb2,0.09779528432249701,-0.2636414
Atoh1,0.18038756789981342,-0.62766814
Alkbh5,0.09776458010980113,-0.1518052
2700062C07Rik,0.17987655029570646,-0.1999594
Gstt1,0.09773069095180714,-0.1444383
Trim38,0.1797056742878558,-0.39525652
Mfn2,0.09768779783665431,-0.16168933
Gm26608,0.17945949797300048,-0.47654283
4931414P19Rik,0.0975984479953526,-0.544221
Plekhj1,0.17913544766110234,-0.0999785
Dennd3,0.09736541394325977,-0.43678007
Cklf,0.17873858335190976,-0.551826
Ccnl1,0.09700898590404186,-0.14100242
Zcchc7,0.17864090135117344,-0.13742986
Tmem106c,0.0970059855246381,-0.32327628
Zwilch,0.17860336807258098,-0.5887136
Zfp110,0.09691436754309095,-0.27211896
Thbs3,0.17850373182923882,-2.0579576
Lat,0.09700668167172159,-21.268368
Tmem43,0.17827492648447213,-0.45723227
Brpf3,0.09662050171117212,-0.18207625
Arl5c,0.17838469634253093,-20.750801
Eif4g3,0.09651147445697332,-0.23602271
Prdm14,0.1782477989347067,-20.213186
Cdk6,0.09643414521929038,-0.24806827
Zfp719,0.17768341767545306,-0.4171047
Mex3b,0.09654589014610845,-21.25045
Narfl,0.1776212466803555,-0.16145179
Pafah1b1,0.09628057067465344,-0.101286896
Gm26901,0.17759182081484992,-0.91290486
Kidins220,0.0961665405014354,-0.22112072
Mpdu1,0.17740529896430787,-0.08870649
C2,0.09607092900685754,-0.6328176
Akip1,0.17701701621657337,-0.22244501
Rbm6,0.09586088602013035,-0.16036676
Knstrn,0.1768951971328962,-0.1970444
Fam189b,0.09582358583525938,-0.9980601
Scamp5,0.17665386993920834,-0.16187735
Ttll1,0.09574725601643021,-1.7709826
Mvb12a,0.1765663351479755,-0.07972391
Smarcal1,0.0956411153465572,-0.44499937
Ints12,0.1764449207248288,-0.25203374
Pan3,0.09562621969771011,-0.24323387
Iws1,0.1764423242757645,-0.15330683
Eif2b2,0.09559015033574737,-0.16404267
Fbxw4,0.17620882574712554,-0.3058123
2010009K17Rik,0.09571645251217092,-21.544605
Polh,0.17559385181548703,-1.4226569
Lrig2,0.09546232158820998,-0.38641888
Tiam1,0.1755744586295407,-0.85659057
Ankrd10,0.09545203297817215,-0.22483863
Dnajc9,0.17547547795247875,-0.21413824
Rab4a,0.09511333360137754,-0.11280225
B130006D01Rik,0.17545876326280585,-0.48534322
Mfsd8,0.09505636963485424,-0.37996927
Ppil1,0.1751897994184323,-0.13563384
Vps13a,0.09498214825956118,-0.25981614
Rfxap,0.17494320517002687,-0.15809052
Ube3b,0.09484853730028213,-0.17311244
Tpd52l1,0.17477544202907946,-0.42114657
Rtkn,0.09473348052373207,-0.16987015
Tfcp2l1,0.17473180762073562,-0.33013326
Tecpr1,0.09456226114800338,-0.28378773
Gorab,0.1746580720341854,-0.3174264
Btf3,0.0944655701142978,-0.03585685
C1d,0.17464540139603688,-0.08070058
Fbxw17,0.09442823906028355,-0.458701
Ldlrad3,0.17416834879542753,-20.07373
Poln,0.0945849961416603,-21.055307
Dicer1,0.17383112238490162,-0.15734603
Rpl22,0.09432375580083627,-0.04083977
Ssrp1,0.17381161694704347,-0.112936065
Zfp707,0.09421228384083889,-0.40289262
B3gnt2,0.17353457901936997,-1.405126
Slc9a1,0.09419292047072306,-0.29274878
Nap1l4,0.17317408700870543,-0.1204275
Rbm4,0.09397185816502854,-0.537244
Dusp3,0.17308114420535453,-0.5842606
E430018J23Rik,0.09388659489783571,-0.3770497
Smtnl1,0.17314029216299792,-20.188961
Fktn,0.09363331122519471,-0.2738629
Tmem150b,0.173016507627553,-0.1696348
1700016K19Rik,0.09364921758361229,-0.82345366
Prr13,0.17300888030262881,-0.060931105
Prim2,0.09363480503484434,-0.76170486
C330013J21Rik,0.17290724445596034,-0.97695714
4430402I18Rik,0.09348501171356399,-0.30204722
Mrpl43,0.1727868340538368,-0.061703116
Smim4,0.09348073522733225,-0.1748739
Bak1,0.17277253972212123,-0.07870523
Pcmtd2,0.09347389133427601,-0.23697267
Galnt3,0.17245530608726864,-0.21957208
Gm26674,0.09361640180041304,-21.197535
Emc7,0.17226087423025396,-0.08525022
Syne3,0.09334520444280704,-1.403222
C2cd4c,0.17216579113149907,-19.952848
Trp53inp1,0.09329458501847841,-0.77064073
Wrb,0.17204402139902333,-0.47517604
1810022K09Rik,0.09322861020763834,-0.112917975
Ppp1r15b,0.17189029753530546,-0.12666245
Gm15860,0.09333997261867484,-2.1164365
Kcnu1,0.17186099613867759,-2.0868645
2700081O15Rik,0.0929913616206567,-0.9007839
Tagap1,0.1717987763002888,-0.40292656
Platr26,0.09294820498871455,-1.3744408
Uba2,0.17174380549742693,-0.14311151
Lta4h,0.092836869717522,-0.10547352
Crybb1,0.17178846165956385,-20.722567
Ms4a15,0.09292030198520122,-1.4585782
Fam188a,0.17156908964032253,-0.17145449
Rad23a,0.09264306145931672,-0.14220275
Tmod3,0.17145424402268042,-0.11482724
Rfesd,0.09263486807759538,-0.21534035
Tmem82,0.1712977637336437,-0.11346206
Dcaf17,0.09254029827446948,-0.22071
Prss36,0.17110788929732693,-0.4707434
Rnpepl1,0.09253878229637363,-0.13480747
Ap1s2,0.1711065616302816,-0.9993493
Pdzd8,0.09252418789701496,-0.17233224
Phf2os1,0.17109901643963552,-20.21615
Hrh1,0.09256928757996323,-20.907906
Gtf2f2,0.1709765295269013,-0.14433989
Nus1,0.09216982954470064,-0.1272773
BC022687,0.17088832359617287,-0.88412327
Ppp1cb,0.09211635540885693,-0.11723568
Mthfsd,0.1708256795918977,-0.19443434
Tob1,0.09205304610259389,-0.10940691
Cacna1c,0.17075365621451216,-20.125017
Bik,0.09166714800390022,-21.209951
Lrr1,0.1703638145538129,-0.6954855
Oas2,0.09157599526955289,-21.064943
5330439K02Rik,0.17027086784451995,-1.2006162
Hist1h1e,0.0912104924455825,-0.3190502
Catsper3,0.1703883585171365,-20.622576
Ankle2,0.09114819605313186,-0.3100405
Rptoros,0.17032186441818392,-20.492002
Arhgef7,0.09106074644744068,-0.27594635
Zbtb32,0.16994387762929836,-0.54651064
Zbtb43,0.09104472279126995,-0.2600639
Alcam,0.16994516443706725,-0.13774416
Rab8b,0.09101952072771596,-0.45358026
Ankle1,0.16981974950645803,-0.95322806
Rbm12b2,0.0909389743033099,-0.4930644
Fam92b,0.16984129909782036,-20.20917
Sec31a,0.09074839199222978,-0.09948996
Birc6,0.1696867713495255,-0.11304295
Rnf44,0.09038698563877062,-0.1958898
Gm26826,0.1694109931107373,-20.387917
Nup214,0.09028280117658834,-0.2677416
Wdr5,0.16926918956804693,-0.20020391
Stk19,0.09026266153911215,-0.17386681
Mtf2,0.16923694199315867,-0.19446912
Slf1,0.09010380138649073,-0.35810775
Rab44,0.16920311961151485,-20.133783
Gltscr1l,0.08997975853117277,-0.35433868
Gm10306,0.16919076349351447,-20.177094
3110070M22Rik,0.08993019822795845,-1.1025028
P3h1,0.16887228208568072,-20.027828
Cdx1,0.08985131883455316,-0.10897457
Cdadc1,0.16862560425788542,-0.2458141
Slc25a28,0.08941307836307222,-0.2063854
Akt1,0.16844501807051002,-0.12392088
Plk5,0.08944799490871319,-1.8381748
Gpcpd1,0.1682845698554517,-0.24836786
Cmtm4,0.08930877506634043,-0.13946761
Creld2,0.16817259818574265,-0.12645832
Pdgfrb,0.08931144612728509,-0.78961354
Prr22,0.16815351931496728,-1.1755276
Pnck,0.08938186064127479,-2.475281
Pidd1,0.16799553762635977,-0.5031069
Mtbp,0.08897413489098997,-0.75839466
Kbtbd6,0.16807497394159357,-20.211056
Pigb,0.0889179551517516,-0.40729594
Morc2a,0.16767796242874286,-0.26619375
Ccdc61,0.08881315948472687,-0.30153695
Uba1y,0.16762956492890302,-1.8642888
Fam114a2,0.08851928440159906,-0.123830386
Tekt2,0.1674692113342789,-20.151499
Camta1,0.08833891332414305,-0.26153195
Rhbdl3,0.1670437148657147,-19.853064
Ankrd16,0.0881073384102598,-0.26336378
Ruvbl2,0.16687853631889005,-0.14249659
Gzmm,0.08811442120460136,-2.039933
Adcy5,0.16685424775246532,-20.00306
Surf1,0.0879218939875681,-0.122148894
9030624G23Rik,0.16679468680368245,-20.209259
Xylt2,0.08792354005428164,-0.5146341
Slc9a9,0.16673083248439557,-19.84647
Hotairm1,0.08809888413322907,-21.22717
Nespas,0.16667726841162742,-20.109655
Tmem55b,0.08785579906006806,-0.2114382
Arg1,0.1665815163590758,-19.997276
Pou3f1,0.08799367000203653,-21.26651
Gm6712,0.166411514527098,-1.5474565
Zfp473,0.08789869306267548,-20.976562
Vstm2l,0.16621178509975318,-0.25522244
Gm4631,0.08767275678888546,-0.3608527
Adm2,0.16619361652425987,-20.171719
Gm33051,0.08785213158902709,-21.131086
Macrod2os1,0.16615810514849097,-20.189026
Rabep1,0.0875482562069151,-0.21078727
Lrrc2,0.16614786806640686,-19.918793
Ptpn2,0.0873931194829193,-0.18071306
Acbd3,0.16601272768792227,-0.1489975
Alkbh6,0.08738044727923301,-0.18095799
Gnao1,0.16607286241313537,-20.121933
Mta1,0.08732621999567523,-0.31288934
Pask,0.16587066238323667,-1.2057492
Retnlb,0.08746002108605895,-20.962837
Lifr,0.16584151289271057,-20.059383
Rmnd1,0.0872207771654437,-0.17457289
Fam69b,0.1653097360015093,-0.47945338
Tldc2,0.08725540507738767,-2.0761123
Mtrr,0.1652531695339659,-0.5260327
Tmem260,0.08712635891094929,-0.30355978
Ddit4l,0.1649771381792183,-0.8498496
Exoc8,0.08708149241093488,-0.2682997
Gm15601,0.16495011046441255,-19.982477
Zmym5,0.08686357955279633,-0.2206055
Qsox2,0.16474918509196307,-0.29242772
Fam43a,0.08690292861743538,-21.136326
0610030E20Rik,0.16471403720564357,-0.14119475
Epn2,0.08671965893827573,-0.5904603
Gm29107,0.16469991833813397,-0.76301
Ubald1,0.08664430939500002,-0.30645454
Atp8b2,0.164811768259019,-20.215328
Mok,0.08677879900406096,-21.10305
Tead4,0.16470928719567238,-20.065096
Zfp865,0.08655191096006959,-0.30079105
Gm10827,0.16462900866280372,-20.17634
Sh3gl2,0.0864686894688869,-0.2574959
Wwtr1,0.16443656189173975,-1.283232
Rai14,0.08640799449402622,-0.47684148
Usp24,0.1643987551581007,-0.1913017
Vav2,0.08628894580887107,-0.31527188
Sec22b,0.16440025402482278,-0.09813858
Dll1,0.08619825759395923,-0.47605473
Gm4353,0.16449814959444808,-20.398174
Slc35e1,0.08597327451779552,-0.19402643
Dopey1,0.16430680882163143,-0.17695908
Dok4,0.08593201989160447,-0.20278719
Agxt,0.16427704813667093,-0.6588292
RP24-191C15.5,0.08606044850328984,-21.102396
Rgl3,0.1643360343379328,-20.22971
Cox5a,0.08577155659938202,-0.030567283
Slfn5,0.16426243626705742,-20.07074
Nsmf,0.08562888232623508,-0.62392324
Nrp1,0.16406147431013773,-20.076149
Elmo1,0.08556756063026535,-0.67990875
Arhgef28,0.16383974899351214,-0.5237941
Cfap77,0.08574167469910655,-21.158728
Tnfrsf1a,0.1638439985864012,-0.11637489
Mat2b,0.0855001310091671,-0.12630303
Hs6st2,0.16394075394400098,-20.073248
Crtc3,0.08543877349117693,-0.34102568
Gm28529,0.1638613828633408,-20.208609
Bmi1,0.0853929505133028,-0.3876108
Slc43a1,0.16378822867184148,-20.248724
Rabac1,0.08535498406236632,-0.12514119
Atg2b,0.16331430341060826,-0.22294383
Susd6,0.08534539371652207,-0.22155817
Tekt4,0.16341801432370062,-20.06045
Renbp,0.08553503954435215,-21.303743
Gm14968,0.16318951308449553,-1.4714868
Cd55,0.08515373552401573,-0.24989533
Ppargc1b,0.16314199710206695,-0.12621567
Fxyd5,0.08534542428509914,-21.058413
Hspbap1,0.16291274774391984,-0.3448482
Ptprg,0.08511547504914005,-0.3335764
Gm8705,0.1628524954963736,-20.244215
Mpst,0.08504915627004012,-0.1696804
3830408C21Rik,0.16278732344974137,-19.89241
Vrk2,0.08494028225817553,-0.48352072
Dkk4,0.16264973769941127,-1.9046019
Tac2,0.08509551737892261,-20.816292
Gm15063,0.16267436360035592,-20.306988
Gzmb,0.08509140650582538,-20.99079
Csde1,0.1624364073888655,-0.08121485
Rbl2,0.08480518769262907,-0.33937943
1810037I17Rik,0.16240655235082527,-0.06545165
Fuz,0.08477328383743556,-0.55537224
Tubg2,0.16248121849451924,-20.061296
4931440F15Rik,0.08494346427262793,-21.084066
Zfp286os,0.16234555278883434,-19.999487
Inpp5b,0.08471954182722838,-0.20296702
Gm26670,0.1622153136155906,-0.5838263
Nfia,0.08472028254819329,-0.20268431
Pnma2,0.16233630983095326,-19.986767
D930048N14Rik,0.08473791889955501,-0.8578288
Ces1b,0.16222543876869722,-1.6011392
Dnajb3,0.08443909274582814,-0.51683116
Cpsf6,0.16220670521009883,-0.14117672
Gramd1c,0.08430011525368174,-0.4677505
1810041H14Rik,0.16213692947264172,-1.1056129
Itsn1,0.08425803355413622,-0.3496644
Sntb2,0.16209427325719292,-0.48022026
Nat6,0.08420354396993597,-0.27363083
Ccdc158,0.16208865452666765,-20.052061
Dpf3,0.08417824870766322,-0.45592
Fam122a,0.16195861052255253,-0.19972771
Plscr4,0.0843337824687493,-21.064066
Tcf7l1,0.16193731067057818,-0.827694
Angpt2,0.08427347791447513,-2.917176
Dnd1,0.16180086919687842,-19.764486
Il15ra,0.08412019467042703,-0.31495288
Gpr183,0.16160926858061533,-20.19901
Gm17296,0.08415639157280344,-1.9206867
Gm11592,0.16158917584078114,-20.035906
Slc2a12,0.08408266256326426,-21.351997
Atg4a-ps,0.16151467234352024,-19.921244
Gm28040,0.0840546546554634,-21.152878
Ttc30a2,0.1614786852835147,-19.923037
Gm26699,0.08382335999616305,-0.2907416
Mterf1b,0.16131702875160797,-1.013757
Sh3tc2,0.0839965389030493,-20.99581
Slc6a19os,0.16126813262723655,-20.183743
Prdx6b,0.08394179339005536,-21.087532
Nmnat2,0.16125464646972185,-19.913616
Zfp113,0.0837069773459489,-0.3158872
Tmco1,0.16110831476988702,-0.074926324
Cdc42bpa,0.08368538154794605,-0.3964085
Cldn14,0.1612131567437331,-20.286848
Bcl11a,0.08366955668908477,-0.25347853
Skp2,0.16108494844203353,-0.33668536
Hyou1,0.08360719548368983,-0.2627302
Fcrl5,0.16115223598014644,-19.79416
Rph3al,0.08357976380886624,-0.4873767
Mecomos,0.16111398625294834,-20.199503
RP23-49I18.5,0.08375928506799556,-21.03401
Lipe,0.1608563015371708,-0.19102138
Pde4dip,0.08356029075664251,-0.21764782
BC001981,0.16092201357817787,-20.52396
Tigar,0.08353917077848581,-0.41299033
H2-Ob,0.16078156567448368,-1.9198425
Maea,0.08348705597751692,-0.13453114
Hist1h3d,0.16075733795871,-0.51485646
Cdca5,0.08346533386049303,-0.73333097
2900089D17Rik,0.1607537676463391,-2.1442633
A930012L18Rik,0.08363298283947876,-21.109997
Dyrk3,0.16076857935331318,-20.391706
Iffo2,0.08339452782516667,-0.6564272
Dhodh,0.16050638705416123,-0.2252922
Amotl1,0.08351767771728484,-20.672398
B130046B21Rik,0.16061987875235473,-20.304707
Gm1673,0.08349711741107808,-21.087788
Kif17,0.1605764478464989,-20.00593
Six5,0.08330386451667632,-21.1857
Shox2,0.1605474058948701,-20.071402
Bace2,0.08286078057967827,-1.0047584
Styxl1,0.16052384083285542,-20.35375
Gm16136,0.08282268270897805,-0.5283111
Gadd45g,0.16040132441452365,-0.3510085
Adcy9,0.08281423303933029,-0.31293315
Kiss1r,0.16050880614066296,-19.90764
Rgp1,0.08278937433203871,-0.29033592
Sptbn2,0.1604845483080176,-20.788733
Bfar,0.08274949607397294,-0.15619485
Krt78,0.16043352286855894,-20.11132
Tbc1d20,0.08272301358696116,-0.18906981
Adamtsl4,0.1603844424990759,-19.953358
Cdc42bpb,0.08232346101525502,-0.20058627
Gm17430,0.16030090063310848,-19.91447
Ric8,0.08227600426303014,-0.20161305
Usp36,0.16015939031997775,-0.23218547
Pcf11,0.08217796639011482,-0.19848229
Catsper2,0.16008537975625037,-0.7692213
Zyx,0.08213442721486615,-0.20849317
1700023F06Rik,0.16010904945282847,-20.340485
Lrat,0.08212407940403164,-0.266168
Slc38a8,0.16004689876060296,-19.905796
1810058I24Rik,0.08207843197980227,-0.10068009
1810034E14Rik,0.15992774542209226,-0.21489495
S100a11,0.08195685412523591,-0.16480663
Tmem79,0.15992734507562517,-0.18275352
Dusp19,0.08188299805431141,-0.20141995
Fam76b,0.1598428377973485,-0.23651089
Prkdc,0.08186408554380395,-0.40653118
Vmo1,0.1599269153089806,-19.985348
Stxbp2,0.08181151844411357,-0.1514544
Gm10277,0.15991868304715087,-20.293207
Ubl7,0.0817915763865096,-0.17755985
Ptprt,0.15988757600217535,-19.911926
Nadsyn1,0.0817237500345463,-0.20748784
Gm26707,0.15986268647469393,-20.355215
Rnf13,0.08168978683574545,-0.1767464
Pnldc1,0.15984874391202694,-20.338938
Gm14305,0.08166291484438053,-0.48374426
Pip5kl1,0.15978918457875954,-20.041367
Pms2,0.08163707212680422,-0.52757853
Dctd,0.15965198698821997,-0.45148548
Arrdc1,0.08152760426883467,-0.19278729
Cdyl,0.1596151816616182,-0.3073087
Tmem98,0.08119391218442781,-0.122628786
Galns,0.15961389712080248,-0.26377332
Pgk1,0.08104466345397249,-0.12924023
Tacc1,0.15955241500194678,-2.1387975
Gm15879,0.08108833076260653,-1.436307
Id4,0.15961624244717257,-20.289759
S100a6,0.08084437913691438,-0.2295186
Adcy10,0.1596119360261774,-20.135038
Tnk1,0.08054624952055364,-0.22665432
Man1c1,0.15960503891082994,-19.947289
Rac3,0.08049413687411548,-0.8189708
Amigo2,0.15957715408589537,-20.168844
Lynx1,0.08050844037643716,-2.1550071
Scx,0.15950259124335606,-20.040905
Psrc1,0.08042338480794889,-1.097853
Tbkbp1,0.15945999553450074,-20.031765
Nostrin,0.08030465600352955,-0.15453394
Wdfy2,0.15940795716550987,-20.347204
Fan1,0.08028131228590038,-0.9044707
Rbfox3,0.15936341629985365,-20.23711
Ciz1,0.08022633781558805,-0.22663316
RP23-138J20.8,0.15932619529730768,-20.285572
Whamm,0.08021988922345889,-0.26031888
Slco2b1,0.15916017161027862,-0.12030202
Pde2a,0.0800931135747007,-1.353672
Cdh11,0.15921589589444213,-20.37501
Slc25a45,0.07994527355297819,-0.13906291
Zc3h8,0.15905022502856148,-0.41051075
Smap2,0.07992295337260202,-0.19131781
Ddx26b,0.15912592758330968,-20.327478
Trim15,0.07986245311058136,-0.3942801
Gm8773,0.15901803882319282,-19.898394
Kctd10,0.07974931964992578,-0.17963262
Syp,0.1588610802119951,-1.0058763
Gm17669,0.07957180986356337,-0.28640956
Adamts1,0.15884289740975904,-20.031563
Cuedc1,0.07952321252688356,-1.6092662
Arl9,0.15882412211514993,-19.887587
Tmem30b,0.07943645179020717,-0.13398375
Zfp706,0.1586842174211619,-0.04874624
Apoa1bp,0.07923510529430992,-0.09472043
Fndc8,0.15875561909965613,-20.296349
Dmtf1,0.07919699741012884,-0.28176925
Pkhd1,0.15873481267639966,-20.483604
Tor1aip2,0.07897720811016046,-0.11327115
Stx11,0.15868801223786624,-20.030224
Rnf141,0.07883808351487183,-0.21439885
Cacna1d,0.1586814951843002,-20.207764
Hdac7,0.07888047787111217,-2.1740706
Senp6,0.1585394595072096,-0.10951522
Foxo4,0.07868955188661209,-0.34771442
Cux2,0.15855165637928495,-20.190783
Zfp526,0.07858005150043387,-1.2089145
Nlrp10,0.158539907061697,-20.325724
Tnpo1,0.07849568985392316,-0.18990913
Amy1,0.1585378494581484,-20.175219
Txk,0.07850430781443479,-2.7048318
Fam180a,0.158507506536958,-20.194239
Klf9,0.0783124755028408,-0.20133094
Gm27029,0.1583729633187349,-0.49711606
Nr2c2,0.07800036066625023,-0.22952221
Med9os,0.1584314996640991,-20.170013
Btrc,0.07786142463284597,-0.54773587
Dancr,0.15840595864979704,-20.217514
Myl12a,0.07780412418473431,-0.075828865
Gm17552,0.15835989889639748,-20.176529
1700084C06Rik,0.07787199187473634,-1.6170204
Gm43500,0.15835345665240105,-20.364134
Trio,0.07763309116045075,-0.45979738
Irak3,0.1582827863090849,-20.0832
Chrnb2,0.07768574587544665,-1.1667739
Slc30a3,0.15822321418676963,-20.137878
Rec8,0.0773577225946449,-0.6945267
Tspan2,0.15821329725690364,-19.82368
Arid4b,0.0773309812520837,-0.16346185
Gm27217,0.1580827888230702,-20.511675
Zfp507,0.07721989443250703,-0.340883
Gm28513,0.15808175060407437,-20.170074
Gm13152,0.07724098049930714,-3.071171
Oxt,0.158067284238815,-20.16774
Brk1,0.07707136231903253,-0.089683086
Tmem44,0.15804909423410562,-20.36031
Adap2,0.0769943869128652,-0.5116347
Gp5,0.1580401997535964,-20.364492
Zc3h4,0.07681774393704832,-0.22887774
Eif4ebp3,0.15802857731534484,-20.136799
Ikbkb,0.07679394506940838,-0.22262491
Fxyd6,0.15792920582942643,-2.2410333
1810013L24Rik,0.07662303395572474,-0.28418976
Ugt1a7c,0.15784390163735887,-0.3036196
Snx33,0.0766375034056743,-1.7528569
Iqub,0.15794900160383032,-20.295317
Gm17115,0.07652684186122233,-1.3618823
Hgd,0.15794278600814024,-19.896868
Dhx34,0.07643544159990892,-0.50766206
Syt13,0.15792623790242494,-20.164276
Ascl2,0.076282304945692,-0.79261315
Gm43270,0.157925617684244,-20.211107
Slc17a8,0.07633265831720122,-2.66976
Crp,0.1578284732291947,-20.360294
Larp1,0.07620947071250805,-0.14154302
Ankdd1b,0.1577960195164077,-20.2478
Spry3,0.07608738963272106,-0.67240614
Psma8,0.15777033661648449,-20.232523
Zfp963,0.07607421863647622,-0.8252891
Hamp2,0.1577529573108445,-20.330444
Gata5,0.07598887756276021,-0.20904087
Reep2,0.15774875475598105,-20.236305
Adgrv1,0.07569484996379297,-0.8988428
Ccnt1,0.15762126787222944,-0.14609464
Adck2,0.0756139937025092,-0.28021336
Nxpe3,0.1576921721234456,-20.032253
Mfap3,0.07560626529104539,-0.305222
Gm16049,0.1576878618272311,-19.759647
Gm6277,0.07560183972039923,-2.7306945
Ppp1r18os,0.15767357231981852,-20.142935
Clrn3,0.07545733945298662,-0.14755388
Sphkap,0.1576686468415474,-20.58267
Mtch2,0.07542581828468506,-0.050135013
1700040D17Rik,0.1576615768809173,-20.269802
BC021614,0.07528753916552404,-0.17782497
Ifit2,0.15764476198805452,-20.007994
Chic1,0.07521077590534064,-0.34393236
Gm13305,0.1576407672973392,-20.25342
Ttc9c,0.07508464914261045,-0.21101749
Gm16559,0.1576372489342809,-20.314571
Arhgap32,0.07506894529431561,-0.14889805
RP24-173K12.5,0.15763622099937546,-20.1776
6330408A02Rik,0.07502668320671917,-0.81371707
Mir142hg,0.15763158545499828,-19.928785
Pgap2,0.07492752010423341,-0.14885356
Rpl9-ps1,0.15762808301000708,-19.75287
Slc46a3,0.07498424432340932,-1.3666213
Pip4k2a,0.15762226773914664,-19.864628
Upf3a,0.07485569134378631,-0.22074914
Slc8a3,0.15758601568938332,-20.339039
Mum1,0.07485258990854435,-0.35586825
Gm43400,0.15757512803215756,-20.183455
Zfp566,0.07450249091633193,-1.5075022
Adamts10,0.1575721104696938,-19.627941
Lyn,0.07440863997968841,-0.276073
Gipr,0.15756791125887834,-20.26645
Rock2,0.07415880224204656,-0.17266542
Pate4,0.15756027595320063,-20.106245
Malsu1,0.07415258393329517,-0.121194646
Rassf2,0.15755761588494635,-19.920181
Mapk8ip3,0.07403199741754048,-0.39027908
Fbxw10,0.15753269449887922,-20.277763
Ly75,0.07402916889599197,-0.37021175
Gm16196,0.15752310660447832,-20.42451
Pcbp4,0.07404078043829092,-0.9436438
Gm4262,0.1575143686234627,-20.327534
Dhx32,0.07396343145513141,-0.2021654
Scg3,0.15743221531082285,-2.1503053
Zbtb8a,0.0737076932703824,-0.4192137
Tcam1,0.15750521449226076,-20.172417
Hmgxb3,0.07355865141502603,-0.380888
Gm29707,0.1574902721266034,-20.2642
Aldoc,0.07343220224600826,-0.42588463
Phyhd1,0.15748454571519047,-20.088465
Pde5a,0.07328302994183476,-0.17445523
Figf,0.157480544507383,-20.10412
Lrrc31,0.07315668308275369,-0.39045438
Gm5741,0.15748047683138156,-20.110983
Cep170b,0.07313014313715037,-0.23100607
A230083G16Rik,0.1574752708923274,-20.18215
Sod3,0.07319171041531186,-2.2168477
Gm13134,0.1574557145798857,-20.153034
Mapk4,0.07311958315674945,-2.7109215
Wdr35,0.1574542116942513,-19.776525
Ankmy2,0.07293315940961205,-0.20994176
Gm15984,0.1574525598071308,-19.90542
Polm,0.07284400758177581,-0.4149728
Catip,0.15744987640432123,-20.352861
Frmd8,0.0727730540105963,-0.19492044
RP23-216D14.1,0.15744500366478684,-20.15969
Bvht,0.07272976224773876,-0.49516395
Ccdc3,0.1574333264115176,-19.83587
Cyp27a1,0.07265297726860966,-0.48994884
Gm19272,0.1574298079120381,-20.200191
Champ1,0.07265517168631638,-0.4109865
Khdc3,0.15742889287879364,-20.370092
Eef2k,0.07261738580146666,-0.32396662
Tmem163,0.1574214480548536,-19.895506
Elovl1,0.07253119226374857,-0.12454181
Gm26765,0.1574212593229914,-20.084398
Dirc2,0.07252095544007608,-0.29824993
Hrh3,0.15740850334106496,-20.199472
Atxn7,0.07247162269599199,-0.19735016
Gm30304,0.1574046430102625,-20.065075
Sh3yl1,0.07237866282527132,-0.20426156
BC094916,0.15740245224871202,-19.96832
Bptf,0.0722460867680904,-0.16599761
Srgap3,0.15740075427398337,-20.081892
Rpgrip1,0.07224038014515397,-0.38931242
Best1,0.15740043781068017,-20.27146
Fbxl19,0.0722014574266111,-0.2956381
Aldoart2,0.15739621996821876,-20.209085
Slc12a9,0.07218247304265386,-0.29460374
Pwp2,0.15722893172132194,-0.40286112
Ankrd27,0.07204049733553809,-0.42369118
Ttc38,0.15662378884900546,-0.18903172
Plk3,0.07148899127711432,-0.6768865
Commd5,0.15656288565434856,-0.13309425
