,logFC,P.Value,adj.P.Val
Prmt10,0.22941726,0.38313642250037483,0.703464251655949
Pmp22,0.0,1.0,1.0
Ddb2,0.23590425,0.3832137265763116,0.703532680435178
Gsdmc,0.0,1.0,1.0
Slc39a9,0.1414014,0.3834374821271094,0.7037521276878081
C330002G04Rik,0.0,1.0,1.0
Kctd10,0.126058,0.3836808536055628,0.70402251648852
A530021J07Rik,0.0,1.0,1.0
Ice1,0.1570222,0.3840622807137061,0.7046488263710542
Pifo,0.0,1.0,1.0
B4galt7,0.19579639,0.3841288239994932,0.7046626869239728
RP23-245P16.2,0.0,1.0,1.0
Zfp213,0.20211732,0.38415003361586864,0.7046626869239728
Tgfb3,0.0,1.0,1.0
3110021N24Rik,0.3706589,0.384758813241176,0.7055688298007247
4732487G21Rik,0.0,1.0,1.0
Vgll4,0.08551093,0.3847841701388792,0.7055688298007247
Esrrb,0.0,1.0,1.0
Sox13,0.18548848,0.3848046244130282,0.7055688298007247
Ccer2,0.0,1.0,1.0
Zbtb17,0.16253091,0.38506571407028223,0.7059002496721333
1810012K08Rik,0.0,1.0,1.0
Ddx47,0.1077647,0.3852192133906146,0.7061079834059946
Nell1,0.0,1.0,1.0
Galt,0.1411878,0.38584682885652954,0.7069634369195906
Cd101,0.0,1.0,1.0
Camta1,0.13374095,0.3859180383944989,0.7070201927342086
Gm17035,0.0,1.0,1.0
Mphosph10,0.103177905,0.38606099787611514,0.7072083723211687
Chst10,0.0,1.0,1.0
Dis3l2,0.17970131,0.386165637826823,0.7072526058916896
Gm14288,0.0,1.0,1.0
Hist1h4b,1.1298844,0.38624637808232687,0.7072530584600114
Gm43569,0.0,1.0,1.0
1700122O11Rik,1.3439418,0.38624116485960946,0.7072530584600114
RP24-64C6.3,0.0,1.0,1.0
Apoa1bp,0.06965378,0.38634034270833884,0.7072563351056206
Psca,0.0,1.0,1.0
Zfp563,0.49839377,0.3863515324772563,0.7072563351056206
Acot5,0.0,1.0,1.0
Fam76b,0.15693544,0.38637930296606715,0.7072563351056206
Saa1,0.0,1.0,1.0
Recql4,0.6163119,0.38640915457514724,0.7072563351056206
Rab38,0.0,1.0,1.0
Sf3b3,0.09871392,0.3868174209861638,0.7077087495044099
1700029N11Rik,0.0,1.0,1.0
Tmem238,0.07787762,0.38689883323109564,0.7077129988637071
Lcn4,0.0,1.0,1.0
Srsf4,0.0950659,0.3869065787269418,0.7077129988637071
Vtcn1,0.0,1.0,1.0
Tnfsf9,0.37439322,0.3870003001292701,0.7077129988637071
Gm12279,0.0,1.0,1.0
Fbf1,0.27710497,0.38702110732830053,0.7077129988637071
Dntt,0.0,1.0,1.0
Acss3,0.37837604,0.38710242710913745,0.707788050316187
Cdhr4,0.0,1.0,1.0
Rnf8,0.118307434,0.38717611137492614,0.7078491266324987
Gm20732,0.0,1.0,1.0
Arxes2,0.73492,0.38726914709777127,0.7079455655829745
Npr2,0.0,1.0,1.0
Zfp316,0.30730945,0.38732193927623915,0.7079684250989546
Zfp286os,0.0,1.0,1.0
Cd99l2,0.22129491,0.38742636996139046,0.708024853510835
Hsd11b1,0.0,1.0,1.0
Zfp655,0.1480788,0.387518086713207,0.708024853510835
Gm13563,0.0,1.0,1.0
Uqcrc2,0.046069797,0.38752185568127373,0.708024853510835
Mak,0.0,1.0,1.0
Gpc1,0.7494924,0.38753429652556737,0.708024853510835
4930486L24Rik,0.0,1.0,1.0
Murc,0.7837768,0.38755426312642816,0.708024853510835
Slc2a6,0.0,1.0,1.0
Dhx36,0.105875336,0.38781008210404966,0.7083028634932051
Cyp2f2,0.0,1.0,1.0
Ttc39b,0.17313871,0.3878577585908213,0.7083028634932051
Gm42529,0.0,1.0,1.0
Acsl4,0.5699161,0.38789865389893385,0.7083028634932051
Khdc1a,0.0,1.0,1.0
Lman2l,0.13553669,0.3879442260024577,0.7083028634932051
Elovl3,0.0,1.0,1.0
2410018L13Rik,1.0180714,0.3879910381990227,0.7083028634932051
Tnfrsf13b,0.0,1.0,1.0
S100a1,0.12511675,0.3879927787174695,0.7083028634932051
Tldc2,0.0,1.0,1.0
Zfp668,0.15894642,0.3880288890257262,0.7083028634932051
Apol8,0.0,1.0,1.0
Nod2,0.887897,0.38822628732577,0.7085298111198944
Phf24,0.0,1.0,1.0
Suv39h2,0.25213018,0.3882632637312675,0.7085298111198944
Apol7e,0.0,1.0,1.0
Plcxd2,0.15912025,0.38829079884468476,0.7085298111198944
Apol11b,0.0,1.0,1.0
A830080D01Rik,0.24471918,0.3883216298948108,0.7085298111198944
Ggn,0.0,1.0,1.0
Lmo2,0.883235,0.3886337432092877,0.7088179314392126
Ank2,0.0,1.0,1.0
H2-Q4,0.14820749,0.3887515426748628,0.7089592008536076
Gm9887,0.0,1.0,1.0
Sos1,0.15977784,0.3888382173568773,0.7090436851315144
Gm26794,0.0,1.0,1.0
Stx2,0.73971885,0.38892170467836773,0.7090582560273837
Acsbg1,0.0,1.0,1.0
Rasl11a,0.6248751,0.38903151068699204,0.7091753876869825
Apol10b,0.0,1.0,1.0
Gm9767,1.1402285,0.3891798027164186,0.709372126660681
Ttc21a,0.0,1.0,1.0
Bbs4,0.22513014,0.38947260190376587,0.7097406293754389
Cx3cr1,0.0,1.0,1.0
Pitpnm2,0.441969,0.3895031371818547,0.7097406293754389
Ackr2,0.0,1.0,1.0
Lrpap1,0.09072779,0.389592318251333,0.7098295291478149
2600006K01Rik,0.0,1.0,1.0
Smap1,0.0794436,0.3897261921130105,0.7099998314329188
Adamtsl2,0.0,1.0,1.0
Arsb,0.22294116,0.3899383778917299,0.710050123892107
Fam198a,0.0,1.0,1.0
Nt5c3b,0.1339065,0.39011205264034843,0.7101363952223225
A230020J21Rik,0.0,1.0,1.0
Grpel1,0.05843499,0.39012443859763857,0.7101363952223225
Spata45,0.0,1.0,1.0
Dppa5a,0.93989134,0.39018213656963907,0.7101637134919924
Batf3,0.0,1.0,1.0
Sdk1,1.3396255,0.3903391249454963,0.7101637134919924
Hspa12b,0.0,1.0,1.0
Srfbp1,0.21903181,0.39036064666232095,0.7101637134919924
Gm29458,0.0,1.0,1.0
Qrich1,0.118778355,0.3905133981306874,0.7101823393718897
Tmprss6,0.0,1.0,1.0
Ccdc94,0.29317185,0.390684678621242,0.7103468036638474
Aldoart2,0.0,1.0,1.0
Gm10814,1.1092014,0.39084605510005377,0.7105262854111659
Gm17529,0.0,1.0,1.0
Gpr150,1.3554046,0.3908918277430278,0.7105262854111659
Kctd17,0.0,1.0,1.0
Atrip,1.6042587,0.3911102209284074,0.7108263340176318
Gm14232,0.0,1.0,1.0
Zfp865,0.16829593,0.3911506657912992,0.7108263340176318
9530059O14Rik,0.0,1.0,1.0
Ints6,0.34203178,0.3913355551355432,0.7108682768655056
Catsperg1,0.0,1.0,1.0
Trank1,0.8843237,0.3914573337146483,0.7110159922860481
Csf2rb,0.0,1.0,1.0
Ippk,0.16784088,0.39178739521064965,0.711247923144292
Csf2rb2,0.0,1.0,1.0
Emg1,0.05100432,0.3918679630267571,0.7113207018148128
RP24-173K12.5,0.0,1.0,1.0
Yeats2,0.167141,0.39198405563486305,0.7114534077454617
Tsks,0.0,1.0,1.0
Josd1,0.15025476,0.3920220421783023,0.7114534077454617
Ncf4,0.0,1.0,1.0
Gm26882,1.0660961,0.39217945834942847,0.7116104923927656
1700022I11Rik,0.0,1.0,1.0
Adam17,0.19491825,0.3922961141693533,0.7116104923927656
Gm2449,0.0,1.0,1.0
Cwc27,0.1582407,0.3923036422693308,0.7116104923927656
Apol7b,0.0,1.0,1.0
Zfp597,0.3230016,0.3923127421492194,0.7116104923927656
Scn11a,0.0,1.0,1.0
R3hcc1,0.13543196,0.39240035353735303,0.7116255327876063
Gm44026,0.0,1.0,1.0
Idh1,0.10479117,0.3925608244834642,0.7118430882930468
Vmn2r18,0.0,1.0,1.0
Kif18a,0.35167915,0.39270512396135393,0.7119578193926412
Esr2,0.0,1.0,1.0
Phykpl,0.1989527,0.3928836097745745,0.7122079301184854
E330017L17Rik,0.0,1.0,1.0
Cct6b,0.8493064,0.3929959404718545,0.7123380775566682
Gm826,0.0,1.0,1.0
Sytl1,0.21137688,0.39325333259160367,0.7125739541903388
Tfap2a,0.0,1.0,1.0
Msantd2,0.20514838,0.39346016453026544,0.7128119042567376
Dlg2,0.0,1.0,1.0
Slc35f5,0.15136811,0.3936306644766888,0.7130234545498345
4930426I24Rik,0.0,1.0,1.0
Enoph1,0.16949789,0.3936979399513554,0.7130234545498345
9530036M11Rik,0.0,1.0,1.0
Prkar2a,0.07885648,0.39392044926725955,0.7132307847231194
Gm43986,0.0,1.0,1.0
Apitd1,0.19925906,0.39393489993299935,0.7132307847231194
Gm28836,0.0,1.0,1.0
BC028528,1.230516,0.3943868410205531,0.7137436120087874
Sgce,0.0,1.0,1.0
Swsap1,0.20749031,0.3944286035010265,0.7137436120087874
Kif16bos,0.0,1.0,1.0
Ctso,0.17633027,0.39444437094648943,0.7137436120087874
Sptb,0.0,1.0,1.0
Drc1,0.4038822,0.39446184258973105,0.7137436120087874
Lrrc2,0.0,1.0,1.0
Notum,0.9936619,0.39465128315762643,0.7140128692400874
Gm16499,0.0,1.0,1.0
Tmem263,0.16772613,0.3949355979117475,0.7142664104197621
Sardh,0.0,1.0,1.0
Zfp809,0.28061637,0.39494395673389604,0.7142664104197621
A730020M07Rik,0.0,1.0,1.0
Gmpr,0.30377123,0.39495400387235124,0.7142664104197621
Ccr4,0.0,1.0,1.0
Ttll13,1.675876,0.3950813024221195,0.7143495964053818
Rhoj,0.0,1.0,1.0
Pitrm1,0.14101145,0.395079956446303,0.7143495964053818
Gbgt1,0.0,1.0,1.0
Rad51b,1.3150095,0.3957428030287289,0.7153984443600301
Ccdc129,0.0,1.0,1.0
Fam173a,0.07471161,0.39582456176751957,0.7154726418371344
6430584L05Rik,0.0,1.0,1.0
Gm16401,1.0786836,0.3959466809381955,0.7156197700428787
Gpr135,0.0,1.0,1.0
Chtop,0.07120155,0.3960061799655855,0.7156289767590389
Rln1,0.0,1.0,1.0
Ndufaf2,0.095752835,0.39603322136127317,0.7156289767590389
Ghrhr,0.0,1.0,1.0
Abcd3,0.08847848,0.3962269509793175,0.7158318299125677
Platr25,0.0,1.0,1.0
Tmx4,0.28139937,0.39637699181880115,0.7160112006065968
Six4,0.0,1.0,1.0
Ccni,0.07284849,0.3964077260969431,0.7160112006065968
Gm32200,0.0,1.0,1.0
Snx33,0.38796932,0.39651366205631966,0.7161289397035668
Adig,0.0,1.0,1.0
Smc4,0.10684429,0.39657236868543966,0.7161613641875687
Ccdc155,0.0,1.0,1.0
Gm7535,0.41188195,0.39683667953649715,0.7164667641731377
Clec10a,0.0,1.0,1.0
2310009B15Rik,0.11053576,0.3968637957355786,0.7164667641731377
Kl,0.0,1.0,1.0
Lncpint,1.6767731,0.3971050252442365,0.7167674749656525
1700060C20Rik,0.0,1.0,1.0
Nme6,0.12549941,0.3971119408334145,0.7167674749656525
Gm44081,0.0,1.0,1.0
Atn1-1,0.15555263,0.39733353102391533,0.7170937804953543
Ctla2b,0.0,1.0,1.0
Gm16008,1.5968375,0.39747138986588926,0.7171952699572104
Pstpip1,0.0,1.0,1.0
Tceb2,0.042854484,0.3974318811032298,0.7171952699572104
Gm5547,0.0,1.0,1.0
Tmem38a,0.23686531,0.39762557068486204,0.7173543118753894
Cr2,0.0,1.0,1.0
Ccdc116,0.7124357,0.3977722304248573,0.7174434368527166
Sohlh1,0.0,1.0,1.0
Mon2,0.14947999,0.3978509985378551,0.7175118634344958
4931423N10Rik,0.0,1.0,1.0
Il27ra,0.92113626,0.39806920325903206,0.7177556650030156
Bcl2a1a,0.0,1.0,1.0
Itpr2,0.30639526,0.3980707135182263,0.7177556650030156
BC065403,0.0,1.0,1.0
Git2,0.13890055,0.39820317350481804,0.7177786817109619
Entpd1,0.0,1.0,1.0
Nrbf2,0.10655516,0.39849387849229967,0.7180376938220365
6330403N20Rik,0.0,1.0,1.0
Ddx19a,0.121448115,0.398512828960373,0.7180376938220365
Bcl2a1d,0.0,1.0,1.0
E130309D14Rik,0.2671351,0.3985212682124275,0.7180376938220365
Gm10634,0.0,1.0,1.0
Etl4,0.11576261,0.39919501810029867,0.7189765351108485
Pld4,0.0,1.0,1.0
Bri3bp,0.10172817,0.3993697123137897,0.7190700773043266
Cc2d2b,0.0,1.0,1.0
Nhsl2,0.8582293,0.3996689389472202,0.7193877152636998
9430069I07Rik,0.0,1.0,1.0
Srrm2,0.044914294,0.4000040516361565,0.7199171650350449
Gpr132,0.0,1.0,1.0
2810429I04Rik,0.5416208,0.4002420311808682,0.7202717064968149
Dhrs9,0.0,1.0,1.0
Slc39a4,0.14304347,0.4002960205185302,0.7202951022498599
Ntrk3,0.0,1.0,1.0
Mcur1,0.12757957,0.4003431524690242,0.7203061552511684
Myo3a,0.0,1.0,1.0
Cndp1,0.6227977,0.40045054336719044,0.7203600926198508
Gm43262,0.0,1.0,1.0
Pgpep1,0.12496247,0.40045511550693236,0.7203600926198508
Tex22,0.0,1.0,1.0
Mrm1,0.27360037,0.40060670616943905,0.7205590222636185
Atp6v0a4,0.0,1.0,1.0
Tubgcp4,0.13891757,0.40105725610638043,0.7212955850534668
Tmem40,0.0,1.0,1.0
F8,0.86228263,0.4011915484021248,0.7214587623582317
Bcl2a1b,0.0,1.0,1.0
Prox2,0.72991556,0.4012300964278722,0.7214587623582317
RP23-137A24.6,0.0,1.0,1.0
Mrpl37,0.09063416,0.4014729719604835,0.7216001366739876
S1pr3,0.0,1.0,1.0
Zdhhc24,0.313111,0.40168324153470625,0.7219042343515435
Gm13225,0.0,1.0,1.0
Rfc2,0.09385566,0.4018682667662955,0.7220147262188421
Itih2,0.0,1.0,1.0
Intu,0.27935997,0.40190090691092584,0.7220147262188421
1500015L24Rik,0.0,1.0,1.0
Det1,0.16991737,0.4019090679948053,0.7220147262188421
RP24-136L4.2,0.0,1.0,1.0
Zfp952,0.23427945,0.40212012640476824,0.7221125118678445
1700025N23Rik,0.0,1.0,1.0
Zfp609,0.17508589,0.40230653449929354,0.7222857305635559
Gm13387,0.0,1.0,1.0
Gm20721,1.2096715,0.40249490316029557,0.7223707510558729
A730056A06Rik,0.0,1.0,1.0
Kptn,0.17552629,0.40248455869326183,0.7223707510558729
Gm10642,0.0,1.0,1.0
Zfp558,0.7573149,0.40255567257389857,0.7223707510558729
Ntn1,0.0,1.0,1.0
Smim20-1,0.66103816,0.402569718641806,0.7223707510558729
Rgs22,0.0,1.0,1.0
Zfp868,0.22913171,0.4026942316946047,0.7223707510558729
Gm16160,0.0,1.0,1.0
Stat5a,0.2932812,0.4027401647821577,0.7223707510558729
Aqp9,0.0,1.0,1.0
Tlr3,0.3048924,0.4030193723289296,0.7227532840020696
Pik3r6,0.0,1.0,1.0
H2-DMa,0.36905447,0.4030968769757203,0.7228185121524829
Clec2l,0.0,1.0,1.0
Prap1,0.098896936,0.40317585458824656,0.7228863679909454
RP23-32A8.5,0.0,1.0,1.0
Utp23,0.13843936,0.4033456754321896,0.7230576493209011
Aldh1a2,0.0,1.0,1.0
1700028K03Rik,0.9161716,0.4035198318070269,0.7232817221894006
Klrg2,0.0,1.0,1.0
Ogfrl1,0.52184564,0.40422742852135185,0.7242295510779968
Il1rn,0.0,1.0,1.0
Bre,0.105664335,0.4042537440160615,0.7242295510779968
Svopl,0.0,1.0,1.0
Mrrf,0.096497424,0.404254689951862,0.7242295510779968
Gm43154,0.0,1.0,1.0
Nckap5l,0.64207256,0.4043340061912021,0.7242877542937635
Tmem121,0.0,1.0,1.0
Aurkaip1,0.053997446,0.404452881243587,0.7242877542937635
Hrh2,0.0,1.0,1.0
Ppfia1,0.12900122,0.40449325787509216,0.7242877542937635
Stra8,0.0,1.0,1.0
Pax6,0.20262219,0.4047012936772174,0.7244388136691191
4932414N04Rik,0.0,1.0,1.0
Urod,0.08525909,0.4049324049717644,0.7245572907615127
A930004D18Rik,0.0,1.0,1.0
Prpf40a,0.05962702,0.4049989167283663,0.7246025212449176
Gm2245,0.0,1.0,1.0
Gm21807,0.61567914,0.405096376012978,0.7246753673181365
Adamts12,0.0,1.0,1.0
Eif2s2,0.044944026,0.40512210826457484,0.7246753673181365
4930556M19Rik,0.0,1.0,1.0
Cib2,0.23542127,0.40520056412453687,0.7247419352020851
E130018N17Rik,0.0,1.0,1.0
Nkg7,1.534892,0.4054446556501826,0.7249571564652686
Gm19541,0.0,1.0,1.0
Lyrm1,0.20626472,0.40542581294355706,0.7249571564652686
Col12a1,0.0,1.0,1.0
Rnf20,0.095578685,0.40543748447703654,0.7249571564652686
Rlbp1,0.0,1.0,1.0
Insrr,0.71780604,0.4055330264783671,0.7250413952898915
Lifr,0.0,1.0,1.0
Cep290,0.14901935,0.40564323807403535,0.7250908984513298
Ampd1,0.0,1.0,1.0
Zfp617,0.15560539,0.4057657225434961,0.7251623148842528
Gm13596,0.0,1.0,1.0
Gm26982,0.4661223,0.405947546806523,0.7253698248741539
Scn7a,0.0,1.0,1.0
Jazf1,0.76015687,0.4059643901233315,0.7253698248741539
Lrrn4,0.0,1.0,1.0
Tfeb,0.19625457,0.4061428335878753,0.72561488558761
Spef2,0.0,1.0,1.0
Pfkm,0.25771105,0.40623039151472806,0.7256315426651715
Gm8074,0.0,1.0,1.0
4632415L05Rik,0.17761448,0.4062347417481339,0.7256315426651715
Gm17171,0.0,1.0,1.0
Nudt3,0.11016394,0.4063989366680957,0.725777288015086
1810049J17Rik,0.0,1.0,1.0
Dll3,0.36764982,0.4065344094475143,0.7258716904309255
Fam180a,0.0,1.0,1.0
Pygl,0.7436656,0.4067328771405896,0.7260106492872278
E030044B06Rik,0.0,1.0,1.0
Arsg,0.35493293,0.4068157994913153,0.7260106492872278
Ccdc42,0.0,1.0,1.0
Gm20045,0.28087518,0.40713456170456275,0.7264266070498814
A330041J22Rik,0.0,1.0,1.0
Sirt7,0.09728294,0.40739849391280714,0.726735223609291
Dnah5,0.0,1.0,1.0
Gm37988,1.6149287,0.4075176654991899,0.726735223609291
Akr1d1,0.0,1.0,1.0
Tia1,0.06446156,0.40757542864968144,0.726735223609291
Onecut1,0.0,1.0,1.0
Cflar,0.11539239,0.4075837381349582,0.726735223609291
Gm11027,0.0,1.0,1.0
Smox,0.1319633,0.40779922178418315,0.726948237412604
St8sia6,0.0,1.0,1.0
Mafk,0.19959195,0.4079878344456008,0.7270631999505672
Mrc1,0.0,1.0,1.0
Cry1,0.26544467,0.40808668406957915,0.7270918887919207
D430036J16Rik,0.0,1.0,1.0
Flrt1,0.41100797,0.4086058381795622,0.7277954991211684
RP24-174G2.4,0.0,1.0,1.0
Asgr1,0.692817,0.4088259575677674,0.7281137683529317
Pdzd7,0.0,1.0,1.0
Psat1,0.18989848,0.4089980011829154,0.7283463594231225
Fign,0.0,1.0,1.0
Nrgn,0.70441663,0.4090931716437445,0.7284420210047139
Gm13362,0.0,1.0,1.0
Syce3,0.68487966,0.409357755462754,0.7288392945032397
Atp2b2,0.0,1.0,1.0
Gjb2,0.24375355,0.40954997808748694,0.7291076653764976
Scn2a1,0.0,1.0,1.0
Plekhm3,0.2922386,0.40976049885101706,0.729334675003436
Mei4,0.0,1.0,1.0
Btbd11,1.2893507,0.41000207815207323,0.7296907554553761
Paqr9,0.0,1.0,1.0
Ift172,0.16345537,0.41024648994474866,0.7298647789281318
Pcolce2,0.0,1.0,1.0
Tmem108,0.5005421,0.41029423063657844,0.7298647789281318
Wisp2,0.0,1.0,1.0
Spata2l,0.6079183,0.4103910108813872,0.7298647789281318
Igdcc3,0.0,1.0,1.0
Gm43591,1.2811022,0.4104648423900511,0.7298647789281318
Slpi,0.0,1.0,1.0
Gapdhs,1.5381918,0.41052031376597653,0.7298647789281318
Gpr68,0.0,1.0,1.0
Fcho2,0.12939498,0.4104992324457286,0.7298647789281318
Rasl12,0.0,1.0,1.0
Gm7102,1.0456483,0.41055672564187007,0.7298647789281318
Nek11,0.0,1.0,1.0
Foxk2,0.15977566,0.4106424217931437,0.729943281223034
Matn4,0.0,1.0,1.0
Kif26b,0.9523011,0.4108065086621576,0.7300755661993339
Fbln5,0.0,1.0,1.0
Fmo5,0.2364687,0.41084147693309125,0.7300755661993339
Cpne4,0.0,1.0,1.0
Pkd2,0.20804442,0.41097342074651677,0.7302361903719453
6530409C15Rik,0.0,1.0,1.0
4831440E17Rik,0.8285673,0.4110783923246131,0.7302750291468283
Cxcl12,0.0,1.0,1.0
Rab32,0.28153822,0.41129917276028205,0.7305195434522374
Trpm1,0.0,1.0,1.0
G3bp2,0.061281968,0.41137558860431966,0.7305814268361506
Mab21l3,0.0,1.0,1.0
Otub1,0.08542423,0.4115774272191849,0.7307921722262034
Kcnd3,0.0,1.0,1.0
Gm6169,0.5063926,0.4116355968158646,0.73082161475502
Gm20457,0.0,1.0,1.0
Pawr,0.16887751,0.4122888104536776,0.731759546116804
Kcnd3os,0.0,1.0,1.0
Aebp2,0.11522926,0.4124829527731626,0.7320301887581082
Apba2,0.0,1.0,1.0
Pcdhga6,0.9637228,0.4125582525256758,0.7320448550128709
Gm20069,0.0,1.0,1.0
Sdc3,0.90206707,0.4125745316136956,0.7320448550128709
Tifab,0.0,1.0,1.0
Jpx,0.22300781,0.41267374982740535,0.7320730674053093
Gm30304,0.0,1.0,1.0
Exosc7,0.07836272,0.4127689176883985,0.7321679812797242
Sntb1,0.0,1.0,1.0
Ulk2,0.21152076,0.41282508422637587,0.7321937025746976
Fam81a,0.0,1.0,1.0
Utp6,0.15422626,0.41293372180652377,0.7322904500983541
Myo3b,0.0,1.0,1.0
Magohb,0.072085135,0.413008038428209,0.7322964644636178
Siglech,0.0,1.0,1.0
Dgkq,0.2824089,0.41326599714207657,0.7325321129491337
Lctl,0.0,1.0,1.0
Vmn1r4,1.4987253,0.4142703135430238,0.7341443625739211
Gm42582,0.0,1.0,1.0
Pald1,1.5237213,0.41427524695499185,0.7341443625739211
Gm13572,0.0,1.0,1.0
Nbeal2,0.13157527,0.41449307759532705,0.7342627875587381
4930568A12Rik,0.0,1.0,1.0
Gpx3,0.20519266,0.41469298948149724,0.7344213362080412
A230005M16Rik,0.0,1.0,1.0
Chrd,1.6876822,0.4148024298570814,0.7344906023033444
Gm9726,0.0,1.0,1.0
Zfp35,0.1741186,0.4148306622580489,0.7344906023033444
Flrt2,0.0,1.0,1.0
Gm13373,0.56005216,0.4152239842792588,0.7350230326405411
1700026J14Rik,0.0,1.0,1.0
Rgs19,0.25416422,0.4152760423598967,0.7350230326405411
Prrt3,0.0,1.0,1.0
Mthfsl,0.106695525,0.4154700576184678,0.7350707070745643
Fcnaos,0.0,1.0,1.0
Tmem70,0.07455105,0.4155001497223929,0.7350707070745643
Gm28933,0.0,1.0,1.0
Sirt4,0.17308262,0.41553476378983223,0.7350707070745643
Aass,0.0,1.0,1.0
Ppfia2,1.7253501,0.415623891657363,0.7350803792365983
Gm14210,0.0,1.0,1.0
Tti2,0.20914128,0.4156130394440434,0.7350803792365983
Rnf148,0.0,1.0,1.0
Zswim7,0.15317102,0.41575460197110814,0.7352084497113645
Sh3gl3,0.0,1.0,1.0
Nlgn2,0.467192,0.4157799791288648,0.7352084497113645
Gm26723,0.0,1.0,1.0
Slc15a3,1.0193441,0.41583192029441607,0.7352253696929413
1300017J02Rik,0.0,1.0,1.0
Ugt1a7c,0.5304905,0.4161239472629199,0.7353860241524124
Hcrtr1,0.0,1.0,1.0
Echdc3,0.3827972,0.41617502197325384,0.7353890056446445
Fsd2,0.0,1.0,1.0
Zbtb24,0.18216926,0.41642497347356044,0.7357566920220067
Fut7,0.0,1.0,1.0
Parva,0.09507234,0.41659693783997986,0.7358246201095835
Dpys,0.0,1.0,1.0
Mgst3,0.06941987,0.41667278180791356,0.7358246201095835
Synpo2,0.0,1.0,1.0
Herpud2,0.16592595,0.41687079642693015,0.7359517541669173
Hao1,0.0,1.0,1.0
Hdgfrp2,0.12473211,0.41687322981770647,0.7359517541669173
Gm26863,0.0,1.0,1.0
Pex5l,0.3494208,0.41691229230818083,0.7359517541669173
Gm13012,0.0,1.0,1.0
Sugp2,0.21586284,0.41742295415073905,0.7365080909754015
Cers3,0.0,1.0,1.0
Anks1,0.2068936,0.4174370105340579,0.7365080909754015
Cysrt1,0.0,1.0,1.0
Nqo1,0.28008685,0.41752637793660585,0.7365918120148554
Gm10784,0.0,1.0,1.0
Galnt5,0.3439654,0.4175713321398663,0.7365971712200231
Gm28221,0.0,1.0,1.0
Fam227a,0.3637942,0.4176725378170858,0.7367017471704957
Cass4,0.0,1.0,1.0
Cdkn2b,0.21155709,0.4179320006693492,0.7370854122603848
Gm568,0.0,1.0,1.0
Tsr1,0.11067255,0.41816548226856254,0.7371382397382678
Slc28a1,0.0,1.0,1.0
Tcof1,0.11917436,0.4181974678227328,0.7371382397382678
Gm26766,0.0,1.0,1.0
Tshz1,0.12922196,0.41858607574391227,0.737572757349621
Zfand4-1,0.0,1.0,1.0
Stxbp5,0.17001092,0.418698388332287,0.7376966892082695
Gm26895,0.0,1.0,1.0
1700003E16Rik,0.93214965,0.41883745995532273,0.7377797713118663
Alpk3,0.0,1.0,1.0
Gm42595,0.36573383,0.4188714948146868,0.7377797713118663
Synm,0.0,1.0,1.0
Casp8,0.088433616,0.41895071669661865,0.7378453542302745
Gm10647,0.0,1.0,1.0
Il1rap,0.22463328,0.4191550316963296,0.7381312127467281
Angpt1,0.0,1.0,1.0
Nr1d2,0.20820135,0.41947026214897876,0.7386123163070144
Susd3,0.0,1.0,1.0
Ddx52,0.10372991,0.4195235216734915,0.7386320855994656
Serpina16,0.0,1.0,1.0
Lingo1,0.8234095,0.4196473646310245,0.7387021074487622
Prima1,0.0,1.0,1.0
Gm15853,1.360003,0.4197213139995877,0.7387582783368143
Fancd2os,0.0,1.0,1.0
Plxnc1,0.7602127,0.41977974659129846,0.7387871293789572
Asb2,0.0,1.0,1.0
Gm6710,0.25871438,0.4200037584505496,0.7389704962511783
8430408G22Rik,0.0,1.0,1.0
Ranbp10,0.15572953,0.42004828120091664,0.7389704962511783
Aard,0.0,1.0,1.0
Serpina1c,0.34551957,0.42005214175456784,0.7389704962511783
Platr3,0.0,1.0,1.0
2900089D17Rik,0.61914414,0.4201822944745335,0.7391254715516493
Tnnc2,0.0,1.0,1.0
Gan,0.13812515,0.42023996701503863,0.7391529316740341
Serpina3f,0.0,1.0,1.0
Ckap2l,0.22734576,0.4204120366015123,0.7393815771815828
Frmpd1,0.0,1.0,1.0
Zfp951,0.6086585,0.4205304458707989,0.7394418176193265
Catsper3,0.0,1.0,1.0
2010103J01Rik,0.6998315,0.42073200016594414,0.7397222049941107
1700015O11Rik,0.0,1.0,1.0
Rab19,0.14008017,0.4209465698957575,0.7400254174447926
Fbxo27,0.0,1.0,1.0
Ing3,0.14618444,0.421137703669598,0.740221637018811
4930408O17Rik,0.0,1.0,1.0
Jchain,0.94252545,0.42122199917173475,0.740221637018811
Nccrp1,0.0,1.0,1.0
Zc3h12a,0.25188386,0.42118342067673054,0.740221637018811
Sval3,0.0,1.0,1.0
Rtp4,0.17255455,0.4212266755925631,0.740221637018811
Ephb6,0.0,1.0,1.0
Sgf29,0.119655624,0.42135063651269866,0.7403654370000653
Gm26634,0.0,1.0,1.0
Tmem68,0.14139238,0.421434672975066,0.7404390630064821
Gm14319,0.0,1.0,1.0
Ralgps2,0.12000487,0.4216384180840068,0.7406489325260148
1700003M07Rik,0.0,1.0,1.0
Slc31a2,0.16370167,0.4217658930692013,0.7407988044882633
Scgb1b20,0.0,1.0,1.0
Pard6g,0.23276149,0.4218826776946891,0.7408784723484223
Ggta1,0.0,1.0,1.0
Ubxn6,0.08465267,0.4221250489018632,0.7412073825292208
Scgb2b18,0.0,1.0,1.0
