gene,p.value,logfc
Nod1,0.002821241288752362,0.9425048
Set,0.007123607553726525,0.103873976
Arpc4,0.0028469868449789238,0.122605845
Med6,0.007139994181773897,0.22677954
Acsl5,0.0028666724827594524,0.15147418
Sdccag8,0.007194703152612433,0.19444032
Grip1,0.002876509850879479,1.6716754
Arhgap42,0.007214829746452176,0.6097461
Ccbl2,0.0028801719281809374,0.6883209
Alg8,0.00721511774465086,0.22519805
Zfp524,0.002922129550834448,0.24885508
Eif4g1,0.007218516973214288,0.112943105
Tbcel,0.002926053744876664,0.5905008
Nme6,0.0073167339411866796,0.18418317
Gcnt2,0.0029320861006969386,0.74683285
Slc9a3r1,0.007326890874076519,0.14101811
Clock,0.002931578463163004,0.23822209
Proser2,0.007332446665677659,0.24642804
Hnrnpr,0.0029903922474433966,0.16387995
Cstf3,0.007336871532494662,0.198428
1190007I07Rik,0.003005082821414308,0.18537344
Ppara,0.007370669261383136,0.5291448
Ugt2b35,0.0030330058884890008,1.0215994
Trim31,0.00737187712393029,0.14108816
Chga,0.003039666143794969,0.59401965
Rpp30,0.0074288475546914244,0.24556512
Ptpn23,0.003040411750088806,0.4331135
Cdip1,0.00753800021308435,0.29017046
Hmg20b,0.003052552792638639,0.17262729
Gtpbp4,0.007700024377500238,0.15950736
Fam13a,0.0030557237209490632,0.17890206
Psme1,0.007786091029147244,0.09216864
H3f3a,0.0030597516529991854,0.059917297
Stra13,0.007830838148062187,0.10125029
Bcl2l15,0.0030820761039714777,0.7053218
Ap2m1,0.007836834507026666,0.09834875
Entpd8,0.003138751060360826,0.19297965
Gspt1,0.007864040549383914,0.13655263
Hist3h2a,0.0031478862777729014,0.2567963
Coa3,0.007867287372002575,0.068661064
Stk38l,0.0031525409524945885,0.24591883
Ywhah,0.00794028958911119,0.10907787
Cs,0.0031584543121104284,0.12782544
9030622O22Rik,0.007977101122065613,0.40994665
Tmem175,0.0031737412029406976,0.38971844
Os9,0.007992420432410908,0.12799175
Kdm2b,0.003184836043305671,0.33372763
Acat2,0.008059643101411754,0.19955204
Fgfbp1,0.0032066459396776184,0.46689674
Iba57,0.008120445242585358,0.36345074
Fbxl8,0.003229289993538314,0.4202351
Chuk,0.00812602634864927,0.21382368
Minos1,0.0032361522853922905,0.066499785
Ncln,0.008157330588218886,0.18835796
Dnal4,0.0032422195798926198,0.32784352
Pdx1,0.008178128966796188,0.43099362
Usp12,0.0032604257379933166,0.32956567
Hirip3,0.008181762123700422,0.30790666
Ghrl,0.003263443047757538,0.3044406
Tmbim4,0.008194628870199843,0.09136479
Serf1,0.003266808862160578,0.17720118
Mrps2,0.008269868185131325,0.25203145
Gm21992,0.00330103774437999,1.6751548
Mogs,0.00827518540327573,0.1561333
Nkiras2,0.0033086401474534013,0.19535208
Krtcap2,0.008379067059687774,0.05724428
Pex3,0.0033102333105048763,0.30043578
Yipf5,0.008481136383473385,0.123723194
Ppp4r4,0.0033216780578959235,2.2006629
Nim1k,0.008502952866222224,1.0435652
Pitx2,0.003324955908456392,0.27752647
Upb1,0.008511833790745297,0.16693723
1700040L02Rik,0.0033532838071999734,0.6337218
Gm16314,0.008558188018100576,20.643946
Oit1,0.003404176918609819,0.10580455
Creg1,0.008540470253961416,0.13120914
Fam83b,0.0034225243067433075,0.6367342
Prkar1a,0.008553153104015582,0.120667815
Esyt1,0.0034307387328312714,0.56215525
Mrpl41,0.008679778007901531,0.12733664
Zbtb44,0.003446180617267262,0.39396173
Paqr5,0.008717051292854562,1.0739785
Sept9,0.003475126640715467,0.3582379
Nemf,0.008928157519558371,0.16194032
Eea1,0.0034760562270844627,0.24248166
Ap3s1,0.008943359079257798,0.09483531
Mapkapk3,0.003496756697434397,0.3259131
Cox6b2,0.008953407204710504,0.4524197
Ndufb3,0.003499572472183459,0.0942587
Elovl7,0.008974074582186789,0.1261933
Csgalnact2,0.00351079563349527,0.54279554
Mvp,0.008977515964963764,0.13447383
Gbas,0.003535055263562487,0.24839635
Haus7,0.008992845580819742,0.2532748
Fuz,0.00353582380776433,0.50669193
Gm6696,0.00904992203108947,1.0209444
Arap1,0.003557592152231012,0.36410475
Zdhhc16,0.009111003996285262,0.18360052
Ndufa5,0.00356779889357786,0.11111928
2010005H15Rik,0.009181240050185209,20.974747
Tle3,0.003571293903134502,0.5448699
Memo1,0.009178172172030092,0.23914945
Ctsf,0.0035986092015634014,1.3505871
Tpsb2,0.009285098437524395,0.8560867
Map9,0.003605617079288096,1.7488506
Ccna2,0.009330566036663664,0.2468031
Hdac7,0.003601707411766225,0.5992983
Lrrfip2,0.009396816206638188,0.16771436
Rps6ka3,0.0036084044143314896,0.2507763
Apoh,0.009476301208672237,0.32203376
Mep1a,0.0036371822939135377,1.4963219
Slc6a20a,0.009494235696350063,0.38846195
Ubxn10,0.003648836543104694,0.42120454
Bend5,0.009509219216592186,1.6276346
Zcchc11,0.0036801936226087497,0.25218055
Fgd6,0.009566546221756268,0.35134608
Cers5,0.0036931231749639617,0.43784982
Dnajb3,0.009588069275344351,0.5363909
1700064H15Rik,0.0037342162724647897,21.526325
Papolg,0.009608575263172372,0.4330859
Rpl36al,0.0037184162152416145,0.04634068
Phc2,0.009693402551251232,0.2674043
Acss1,0.0037248925691371255,0.21266252
St13,0.009714303432614601,0.11322804
Hoxd4,0.0037577048064737317,2.7044458
Cyp2c68,0.009718095918572726,0.25170037
Myrip,0.003787539263292711,0.3892358
Tango6,0.009729434031635219,0.66579163
Cant1,0.0037993043255469317,0.12739243
Prpf31,0.009827145894950927,0.1863207
Rfx5,0.0038053818202308564,0.47965422
Ptges3,0.009905975907353357,0.11276957
Srcap,0.003827661274500349,0.43773445
Ptgfrn,0.009998837021813846,0.21695437
Rfesd,0.0038291335641290293,0.25530574
Gpx7,0.010045903946081158,0.33070737
Tlk1,0.003845914172330681,0.2307343
Mtf1,0.010049997541092317,0.25365138
Dtd2,0.0038798418899607034,0.24533395
Kpna2,0.01007670306786957,0.14666882
Ace2,0.0039061757890066725,1.8049241
Mrpl21,0.010085178764204583,0.110528745
Trim5,0.0039032017075193884,1.000504
Aqp11,0.01009808849936668,0.1895947
Itga2,0.003902737095335628,0.48239964
Nop58,0.010102999702438832,0.13966505
AW112010,0.0039044475844244647,0.1344971
Srebf1,0.010153729938349414,0.23107873
Cpm,0.003917267760073253,0.4079049
Srsf11,0.010168522944114673,0.11072766
Fxyd3,0.003955441267193928,0.06708201
Ndufv1,0.010216733474973426,0.10536045
Prickle3,0.003963220395122708,0.42250267
Grpel1,0.010218545811658764,0.09395463
Gsta3,0.003963740078284759,0.5772944
Atp5a1,0.010224746446177317,0.060620576
Zcchc6,0.003965351154293947,0.18564905
Akt1,0.010263950036617482,0.14097713
Tspan5,0.003984196056571415,0.5274125
Ctdp1,0.010421990680204512,0.37903997
Ltc4s,0.003998769309539691,1.047895
Zc3h12b,0.010436129678126564,1.8486186
Adrbk1,0.004001737999629661,0.14990771
Ddx56,0.010435072214866191,0.20141526
Fgd4,0.0040048481298933175,0.34659693
Sec23b,0.010485072433408172,0.1289914
Tuft1,0.004027315363858474,0.49696007
Fbxo9,0.010552771156500254,0.1493046
Utrn,0.00404372672026586,0.18834952
Mpp6,0.01063298179046713,0.16199234
Rasef,0.004068174457010169,0.1740986
1110008P14Rik,0.0106815285686097,0.14088185
Slc27a1,0.0040735113854690535,0.40994185
Snrpd1,0.010837921957829923,0.1094522
Zpbp2,0.004093845313170319,2.178853
Akr1b7,0.010859393954723687,0.37919697
Tnip1,0.004092175498861541,0.30473718
Glipr1,0.010860672982408554,0.3961383
Fry,0.004096795532806189,0.30823335
Puf60,0.010896443883099169,0.12050229
Slc28a2,0.004126810676533628,1.054663
Rab4a,0.010922524135044019,0.20309645
Aph1a,0.004143521572895117,0.15354083
Eif3g,0.010947543765858825,0.093851686
AU019823,0.004158941745356768,0.23321144
Htatip2,0.011065003771924202,0.18955028
Hist1h1e,0.004164767138092898,0.2572639
Chid1,0.011089378415012053,0.13810863
Kmt2a,0.004168255558243863,0.2283331
Hpgd,0.011128477303890284,0.15897948
Gm43733,0.004172951323682544,1.2679548
Phyh,0.011164676063789044,0.15743293
Scnm1,0.0041704909226591225,0.20142312
Meiob,0.01123194259160214,1.9457065
Rnf167,0.004173373966027971,0.22530861
Tm7sf3,0.011316030352350704,0.20161921
Gm29590,0.004177588249211777,0.64139324
Selt,0.011324348361814297,0.11019595
4930404N11Rik,0.0042298069091112195,0.36218286
Nckap1,0.011394838531995076,0.13826141
Cluap1,0.004239306074686972,0.32252252
Ccdc59,0.01143950712614623,0.117971
Tmem2,0.004244728612229907,0.41405386
Etfa,0.011525861974511298,0.106871456
Serpina1d,0.004254415791273762,1.3263124
Rnaseh2c,0.011585774473147115,0.12214117
Tbc1d16,0.004251093534889666,0.40545633
Calm2,0.01162737583152255,0.064851694
Mgat3,0.004257966446990847,0.17157702
Parl,0.011631140689979646,0.14090356
Mfsd1,0.004258500421758963,0.27944887
Nudcd2,0.011638580134751959,0.108012654
Nap1l1,0.004263976655203112,0.17088668
Vac14,0.011655848906089165,0.30952856
Tpm3-rs7,0.004293391299365514,0.34902507
Gfi1,0.011785641685813735,0.19527888
Rpp25l,0.004297941033853667,0.14396702
Max,0.011795265517555999,0.13579942
Bcl10,0.004304943582779212,0.14120223
Cd2bp2,0.011806525593528343,0.19873446
Cyld,0.004312667873909545,0.29773292
Dxo,0.011860805034439348,0.17933565
Mcc,0.004330217456172452,0.6253854
Cops6,0.011990780576561964,0.1111465
Tmem30b,0.004330445420758482,0.14179114
Zfand2a,0.012050124587900404,0.4681702
Prr12,0.004336566751880542,0.46413523
Nifk,0.012194806773472748,0.1519069
Dbt,0.004336128346184119,0.2696203
Nedd8,0.012199930953601763,0.06803953
Mib1,0.004372034902991498,0.20778668
Pak1ip1,0.012285253048883173,0.13189547
Impdh1,0.004395244939796163,0.26839513
Isoc1,0.012324189390460781,0.2169976
Pttg1,0.004415682398456701,0.27682206
Anp32e,0.012327739416179423,0.1460695
Ddx26b,0.004427885181579875,1.1137805
Gm10282,0.012542611101099301,0.40793604
Plxna1,0.004436245918432386,0.5487427
Edc4,0.012609044289034109,0.2591471
Pphln1,0.004458256403028221,0.33835033
Anapc15,0.012737295435004433,0.17829104
Tbc1d4,0.004469515478899336,0.33082882
Acsl4,0.012823452463978483,0.56668925
Kank1,0.004471101387905736,0.43888962
Pgs1,0.012979368368906995,0.23425086
Aspa,0.004491485539368458,0.8082126
Pja1,0.012985367285531601,0.1598672
Actr2,0.004492469834966637,0.1361789
Arpc1b,0.01301891828276572,0.07529261
Ifitm2,0.004501241362220307,0.089096196
Maff,0.013098435962819701,0.46346048
2210013O21Rik,0.0045162678325299565,0.1939539
Cd55b,0.013132425539652319,1.4137245
Pbx2,0.004526511184013764,0.291868
Glo1,0.013151491127537699,0.0955544
Zswim5,0.004547240159579282,0.9440396
Ppox,0.013314696854406243,0.30104178
Mrpl33,0.00455487805264461,0.11733892
Nudcd1,0.013315161152903439,0.20322913
Ptpn22,0.004578701701288542,1.7226094
Trappc6a,0.013401333569380388,0.08635393
Nr5a2,0.004583779374899776,0.81259966
Gm20512,0.01352542998717567,2.4641197
Krt79,0.004614914474798672,0.7006989
Mns1,0.013528468029181083,0.7742588
Poll,0.004614932505481593,0.4596956
Themis3,0.013551163985493983,0.62923074
Golim4,0.004615988408861902,0.16031551
Heatr5b,0.013618074849752424,0.41709757
Tmem184c,0.004621985083947097,0.57104385
Tm6sf2,0.013688240426571699,0.34698495
Esyt2,0.004674767733526719,0.23282793
Panx1,0.013836362788549243,0.19309165
Scand1,0.004682060036500396,0.1090812
Chrna10,0.013905999619631208,2.3222291
Cfap52,0.004718277290472796,0.61922663
Tmem39a,0.013959817314484719,0.15096699
Nipal3,0.004752108035353392,0.2270446
Dnajb2,0.014098986894063284,0.24481332
S100a13,0.004761967064865819,0.12547158
Gm766,0.014148130910250176,0.82416975
Dram2,0.004762317629487967,0.11833439
Tsta3,0.014230896631462915,0.058974072
Clic6,0.004791458946579601,0.33590123
Tnfrsf4,0.014268088322216366,2.1013086
Tcea1,0.00482498570453165,0.16140564
Luc7l,0.01463471291618978,0.16547401
Mt2,0.004854356418897785,0.29866794
Gpatch4,0.014642491875258484,0.15266673
Gm9776,0.004869145630038979,0.73104036
Rnpep,0.01470119661287574,0.103328206
Immp1l,0.004869969612014996,0.12145853
Haus5,0.01499514714307028,0.38783798
1110032A03Rik,0.004905572392725499,0.19857684
Ero1l,0.015035080149100792,0.20075376
Gm26533,0.004921770147450758,2.3496406
Zfp868,0.015067763890907627,0.4160018
Smim10l2a,0.004959312737368185,1.3226527
Ube2j2,0.015142966599707085,0.11617307
Hlcs,0.004979641568934775,0.53007245
Lbhd1,0.015176759541603349,0.412095
Ctage5,0.004980783617833196,0.16825223
Pfdn4,0.01521627024354643,0.12810789
Rps6ka1,0.004981313569856347,0.14131328
Apol7a,0.015290569403039718,0.35960984
Add3,0.004985022032154611,0.3299141
Parp3,0.015321958080369095,0.5962957
Snrpd2,0.005024710214792431,0.09358491
Hoxb2,0.015462471067311823,0.8623086
Letmd1,0.005029594424068794,0.37742928
Timm10,0.015495452667043231,0.15004665
Xndc1,0.005047408528810564,0.4219374
Klf2,0.015508764708490866,0.39845067
Sst,0.0050473943895628735,0.37833887
Adgrg3,0.015590783155783211,21.033794
1110059E24Rik,0.00510359479527384,0.1478106
Shcbp1,0.01579293382028785,0.32677293
Rnf150,0.0051318521432489545,0.4361846
Mcm5,0.01584394942591258,0.24017408
4933431E20Rik,0.005183730900434392,0.30148634
Klhdc4,0.015915160319421202,0.21312374
Gcnt1,0.00521476186623986,1.5377781
BC051077,0.015984750149434852,20.361488
1700055D18Rik,0.0052397736451096286,1.4156818
Srrd,0.016054613258647446,0.2587299
Tanc1,0.005247878555418435,0.29885286
Azin1,0.01607446496295368,0.13538297
Bmf,0.005263098523884335,1.1903821
Gpn2,0.01612709260150252,0.24649608
Tnfrsf25,0.005273465598113106,1.1654104
Eif4e,0.01629678604717437,0.11488093
H2afv,0.0052736118324027016,0.09017401
Gm933,0.016309505036358883,0.61673677
Sptssa,0.005306764901786815,0.12596467
Mrpl38,0.016346179376309288,0.12798168
Reg3b,0.005352659662361578,0.4260154
Tubg1,0.01635616921680116,0.2413153
Bmyc,0.005366892127311515,0.17431054
Psmd11,0.0163673469528478,0.10546825
Pmm2,0.005375410190197154,0.10157711
Mrps10,0.016465385659372663,0.11373515
Fnbp1l,0.0053873326887500135,0.20339496
Fibp,0.016504542482669363,0.14891495
Myof,0.005419195377572319,0.22275726
Smg8,0.016520164078675265,0.3435071
Ano6,0.005425149628075085,0.74136627
Rbbp8nl,0.016641756794024277,20.586351
Pnpla2,0.005447351830667813,0.15760218
Noc4l,0.016741786226960216,0.23933041
Anpep,0.0054513997247027,0.880723
Dnajc22,0.016787904764707966,0.17229937
Fam199x,0.005458819639240312,0.31545526
Osbpl2,0.016806337632893194,0.14388357
Ipo11,0.005477672218876532,0.39452255
Unc45a,0.01695476002670562,0.23146768
Mdc1,0.0055127767996238225,0.3994009
Pex5l,0.01701024279257836,0.5717853
Ces1d,0.005538982221637141,1.0081851
Pdcd7,0.017243739994282498,0.19237846
Ephb2,0.0056137282552125595,0.2447031
Tiparp,0.017288522883879862,0.34926197
Cfb,0.0056165267537453285,0.27992064
Slc25a1,0.017310566185767526,0.12980437
Ssbp3,0.005627484373370451,0.17593993
Kif5c,0.017350041674170903,2.5859005
Plp2,0.005632169090789927,0.12651291
Pdia5,0.017363966197304927,0.091232166
Prdx3,0.005651120339240687,0.127825
Prss12,0.017401459050995532,0.83976644
Trmt2b,0.005654560098136798,0.29028344
Dpysl2,0.0174896337481745,0.10501283
Pik3cg,0.005659689243492109,0.95904064
Med19,0.017491326007501674,0.16150768
Taf1,0.005663698368458141,0.23006096
Eif2s1,0.017501533472913937,0.11198505
Cdk12,0.005677277395645325,0.17293449
Tra2b,0.017509529216256235,0.09861286
Srp72,0.005689417607644744,0.11401041
Eif4ebp2,0.017527636573102842,0.1999528
Bphl,0.005705584312932612,0.18255161
Lamtor3,0.017545616694585407,0.119160526
Orai2,0.0057074322473450465,0.2794419
Atn1-1,0.017553133325090235,0.28266415
Guf1,0.005750360393029828,0.3035134
Srsf2,0.01774736966824486,0.0838866
Tmem81,0.0057885398209145305,1.0946113
Pold2,0.017865130749937046,0.15256572
Klhl13,0.005807315351467321,1.8807182
Eme1,0.017908342006632473,0.5011451
Eif2ak4,0.005816884951268541,0.3221159
Cbr1,0.017969753392341598,0.12195016
Brox,0.005870318727682168,0.250408
Wipf1,0.018024530449466093,0.633405
Arcn1,0.005904855608481528,0.113406055
Slc25a10,0.018514123827406786,0.1769168
Chp1,0.005969947335878487,0.1589734
Cenpu,0.018533250142836744,0.341251
Cldn34c1,0.006003349026967778,21.11412
Ccnd2,0.01856967605681057,0.085459426
Fance,0.005999152213805768,0.29005626
Zcchc17,0.018580036117695785,0.11732437
Sirpa,0.00602245702250914,1.5906129
Serinc2,0.018601854421388404,0.11393466
Naprt,0.006053555642295418,0.26728052
Mcat,0.018673863051195665,0.2169343
Tstd3,0.006066606253350146,0.4171376
Elavl1,0.018699543467896318,0.1189898
Vcpkmt,0.0061151585772487565,0.24334106
Traip,0.01872583827679782,0.38787287
Rgs13,0.006159802781626596,0.71985275
Arhgap19,0.018731923052996247,0.41268072
Rangrf,0.0061830392595649064,0.15338288
Gla,0.018826895684794356,0.32062462
Suv420h2,0.006190861144511406,0.23964657
Cib1,0.018852238418512194,0.068619385
Nudt7,0.0061919812926984575,0.28761747
Hist1h2bm,0.018876798439589896,1.1061783
Hcfc1r1,0.006230079746577789,0.12417156
Sptlc2,0.019040698148491242,0.1608555
Bmp7,0.006255342863131632,0.2642607
Mdm2,0.019119759730613684,0.18938828
Tc2n,0.006257369073356245,0.2699807
Caml,0.019252273657843766,0.1551041
Ank3,0.006275804460557602,0.21215776
Utp20,0.019294226880531867,0.32208088
Srek1ip1,0.006283871332794341,0.14932723
Ano7,0.019338905909035246,0.10961842
Rtn1,0.006289517789186079,1.0556502
Nipa2,0.019470571900090265,0.16041347
Gm5547,0.006347377953768579,1.9147725
Rwdd4a,0.01963115064285792,0.15098579
Sgsh,0.0063428899834100496,0.4586317
Pla2g10,0.019731851866813015,0.100243635
Rhot2,0.006369021142308802,0.33999255
Aamp,0.01977675568776509,0.10009486
Iqsec2,0.006393992025885247,0.51607853
Gstz1,0.01988498216068091,0.16993321
Fgfr2,0.0064199323933538,0.16781677
Cdk9,0.01999283791166339,0.15896437
Ctbp1,0.006461468884964715,0.110568054
Plxna2,0.020119653449655994,0.24305163
Dpm1,0.0065186984370609186,0.18999062
2810417H13Rik,0.020131959197047453,0.19050725
Golt1a,0.006533377488487011,0.51521045
Tmem170,0.020166536009684426,0.5826064
Cd99l2,0.006561163598625592,0.44092247
Coq3,0.020192452075561237,0.20267121
Slain2,0.006596641610113769,0.1701536
Abca2,0.020220540483857245,0.5184415
Ago2,0.006599795273001339,0.18999296
Ccnb1,0.02024378686101431,0.2515029
Ccnjl,0.006669911434859835,0.6584816
Ywhag,0.02026531460899856,0.16532753
Klf3,0.006698244189007218,0.11719738
Hint1,0.02037899914026835,0.047954287
Zbtb10,0.00675248864438578,3.3987072
Plek2,0.020381472941691167,0.17891872
Smim7,0.0067382092303102424,0.11218654
Tmem261,0.020548181702082606,0.10881393
Trp53bp2,0.006752782678555208,0.30564493
Mgat2,0.02061396200839746,0.10499753
Tox3,0.006758680746296915,0.1998745
G6pc3,0.02062005063200635,0.14322586
Cdc42bpa,0.006783146371221434,0.31295592
Cdca3,0.02077410724127829,0.1886864
Ccdc125,0.006840041730892546,0.31370056
Sqrdl,0.020778688120315275,0.123470426
Rnase12,0.0068678025789596295,2.4256732
B4galnt1,0.02084244050870086,0.08401285
Mkrn1,0.006892760789531277,0.11288014
Saraf,0.02095161694514822,0.09517058
Fastk,0.006927943991519919,0.18129778
Wars,0.02101983173476484,0.08230587
Itgb6,0.006955676688028461,0.50464845
Cenpw,0.021199381435674635,0.1790112
Mia3,0.006954495221578438,0.11551698
Nup93,0.021621791871736438,0.2972898
Fam71e1,0.006963552233524349,1.5665234
Fam92a,0.021655623172469475,0.21095529
Bola1,0.006955437942412177,0.14060079
Fam126a,0.021764306038024754,0.42782557
Atxn7l1,0.007034182497169697,0.287582
Rnf4,0.02180084081095213,0.1365807
0610012G03Rik,0.007065817458904204,0.09890721
4732419C18Rik,0.021832215727771095,0.9211934
Arhgef40,0.0070898997178092185,0.3834121
Nelfa,0.021987180538026035,0.1662796
Zmynd11,0.00712469713591655,0.20187056
Ndufab1,0.022166802725862647,0.0676233
Rint1,0.007144689753875606,0.20016053
Atg5,0.022306329743505052,0.13374668
Pvr,0.007168949288882679,0.6150297
Exosc1,0.02240117675869101,0.15575859
Hmces,0.00718082901144491,0.35613912
Gls2,0.022426905105455277,0.66924435
Fam195a,0.007202513331310115,0.1762102
Osbpl3,0.022593387942417397,0.4486105
Pik3c2b,0.007217460287196167,0.3674531
Rer1,0.02261224412492715,0.07588924
Gm12216,0.007229860750953444,0.3090527
Gosr2,0.02263729832502824,0.14142205
Gm18025,0.007235600776378527,0.32604375
Deaf1,0.022656697568897505,0.27246085
AU040320,0.007319187579773004,0.176398
Smarcb1,0.022869999513067996,0.12268648
Gm15947,0.007327190898442623,1.303789
Mesp2,0.02334015181776805,1.9836011
Fam83f,0.007365821166180412,0.25497782
Sdcbp2,0.023419804518436654,0.11479369
Trip4,0.0073761667819086316,0.2857116
Scaf4,0.023423266983688785,0.23086868
Zbtb5,0.007381564492874842,0.47760862
Copg1,0.023548648397378042,0.10232215
Ldhb,0.007421079464723909,2.600687
Zfp280b,0.023672837402234023,0.33043528
Rrp36,0.00743103178289497,0.28440085
Dus2,0.02368346235705107,0.3273155
Hk2,0.007432433528544704,0.1456239
Cdhr2,0.02379338902604549,0.1712743
Naga,0.007456530117179641,0.21004872
Clpp,0.02382096988785277,0.10948758
Ankrd10,0.007473754060232252,0.2717922
