,logFC,P.Value,adj.P.Val
Henmt1,0.66076046,0.7563482452985133,1.0
Dgcr2,0.03747869,0.7172449901602487,1.0
Gm44036,0.6601486,0.756571427513752,1.0
Nup210,0.05912524,0.71751339169836,1.0
Mapk8ip3,0.08008607,0.7568600749985364,1.0
Pgap3,0.082568705,0.7175923443062702,1.0
Zfp341,0.11257397,0.7570678886855868,1.0
Lrp3,0.28431904,0.717680570387031,1.0
Chd3,0.046492804,0.7574824467665348,1.0
Dbp,0.19309978,0.7181907716416824,1.0
Gm10138,0.059889443,0.7575297123129582,1.0
Ccdc114,0.21041001,0.7182220597058234,1.0
Hacd3,0.042072456,0.7580192722626999,1.0
Mrps18c,0.024185367,0.7182374751990279,1.0
Fancg,0.10184304,0.7581661567540581,1.0
Ypel5,0.09235983,0.7183494202542753,1.0
Gstcd,0.07277478,0.7585538372903456,1.0
Mroh1,0.09042204,0.7183840275338016,1.0
Lrrc49,0.12159394,0.758729651039892,1.0
Fbxo45,0.07082898,0.7185814955545631,1.0
Ppip5k1,0.05569205,0.7590655570827046,1.0
Tatdn3,0.1252563,0.7186439616670737,1.0
Igf2r,0.040616278,0.7600176672108392,1.0
BC003331,0.04674314,0.7187048666709992,1.0
Zfp459,0.14410749,0.7602817433718573,1.0
Dgke,0.14092237,0.7190204980910808,1.0
Msto1,0.06279965,0.760502803559548,1.0
Brk1,0.023042427,0.7190705851793406,1.0
Zfp418,0.22927028,0.760535178626403,1.0
Ncoa2,0.05866848,0.7190654173468181,1.0
Fbf1,0.08659546,0.7606243598292264,1.0
Gjb1,0.03798329,0.7191811829539788,1.0
Slc6a14,0.647667,0.760673142583452,1.0
Lrrc14,0.07302332,0.7195831818116927,1.0
Birc3,0.061005928,0.7607100082071752,1.0
Xrcc3,0.09826249,0.7198571048111585,1.0
Adck5,0.039671022,0.76079262905694,1.0
Tatdn2,0.05995009,0.7198693735454853,1.0
Asap1,0.12348329,0.7611791211951296,1.0
Nol4l,0.06928853,0.7200854404709292,1.0
Rhoa,0.017573446,0.7612594896101894,1.0
Ccdc28b,0.07852953,0.7202241518566282,1.0
Doc2g,0.18280183,0.7615362057080306,1.0
Gm28727,0.09549431,0.7203061260670229,1.0
Abhd17b,0.03723236,0.7615605561024171,1.0
9530027J09Rik,0.6193629,0.7204202390996999,1.0
Pex3,0.058418654,0.7618376938196606,1.0
Prkx,0.11608581,0.7204325669746584,1.0
Gm26513,0.64328325,0.7621095029040381,1.0
Camk2a,0.3619738,0.7204854366217829,1.0
Gpr21,0.47016913,0.7623106961996338,1.0
Urm1,0.039716873,0.7208149734184819,1.0
Ubl7,0.04310647,0.7627276748334201,1.0
Atg4a-ps,0.61460114,0.7208504853848285,1.0
Tmbim4,0.024035903,0.7630540748144348,1.0
Srp68,0.040668406,0.7212055743245945,1.0
Ift81,0.116970606,0.7631064851842893,1.0
Ppp1r7,0.044807296,0.7212734867733794,1.0
Sfi1,0.06492509,0.763156991527919,1.0
Tnfsf15,0.39785945,0.7212854471737922,1.0
Trim62,0.24670458,0.7631929199692113,1.0
Mut,0.046950217,0.721294681438989,1.0
Zfp784,0.106526576,0.763233838894909,1.0
Fez2,0.07833099,0.7217273711292035,1.0
Ppfia3,0.12122571,0.7632548989507022,1.0
Cyp39a1,0.09036356,0.7221262683616845,1.0
Gm11583,0.6398112,0.7632724142664665,1.0
Med15,0.05842046,0.7222852923440521,1.0
Zfp946,0.052136067,0.7634749767596851,1.0
Pkd2,0.100683086,0.7226721651336144,1.0
Alox5,0.4430919,0.7635242530436064,1.0
Agbl5,0.12200752,0.7228261508242155,1.0
Cep170,0.4459373,0.764018680840554,1.0
Gtf3c5,0.08940505,0.7229041191257937,1.0
Flii,0.037471395,0.7640819301523303,1.0
Entpd2,0.09136516,0.7230439351140874,1.0
Shmt2,0.038620926,0.7641651427129543,1.0
Pxn,0.038617976,0.7230563115590546,1.0
Psmc6,0.024349399,0.7646070888713125,1.0
Aste1,0.09312268,0.7232312918098556,1.0
3830408C21Rik,0.46761173,0.7646287023861387,1.0
Spag1,0.22675297,0.7233813297072844,1.0
Lamc2,0.08899031,0.7646964919099276,1.0
Kifc3,0.2215275,0.7234929814668869,1.0
Kdelc1,0.0907027,0.764706347680154,1.0
Gm4673,0.28710607,0.7236365159574933,1.0
Gimap1,0.040377207,0.7647189750420723,1.0
Gm5616,0.22221799,0.7237973320318667,1.0
3110043O21Rik,0.07910345,0.7649184724669719,1.0
Sh2b1,0.054399252,0.7238320655956225,1.0
Itga5,0.17586133,0.7649518737759907,1.0
Exo5,0.08363266,0.7240019247802723,1.0
Rell2,0.30004516,0.7651302406344446,1.0
Zbtb2,0.10200693,0.7242230871644398,1.0
Itga6,0.022391379,0.7653309281819707,1.0
Slc22a21,0.12198458,0.7244051336588251,1.0
Pds5b,0.053333018,0.7653280960561601,1.0
Ramp1,0.049693123,0.7248261786449675,1.0
Ppil6,0.2687366,0.7653487362537578,1.0
Foxa2,0.061494306,0.724963665252278,1.0
Gm26830,0.15342066,0.7656475971406004,1.0
Gm5595,0.14795868,0.7251806566734693,1.0
Dst,0.08617028,0.7657168364379583,1.0
Bre,0.04501919,0.7254773105547407,1.0
Secisbp2l,0.053543653,0.7657577081588113,1.0
Gm43733,0.59984595,0.7256851853524009,1.0
AU041133,0.093675174,0.766127567412709,1.0
Cpq,0.06178996,0.7257099965209294,1.0
Tnfaip8,0.03496487,0.7661457509391736,1.0
Mthfsl,0.04630732,0.7258959627008064,1.0
Pkdcc,0.046909463,0.7661780567615815,1.0
Ghdc,0.08536063,0.7258930865337527,1.0
Tgfb1,0.16497876,0.766364908440389,1.0
Mdk,0.27214524,0.7261859180407331,1.0
Snrnp27,0.025236296,0.7667094732651408,1.0
Mppe1,0.21903525,0.7263357913187697,1.0
Omp,0.43739712,0.7668360139107695,1.0
Ccdc91,0.04975146,0.7266068707342127,1.0
Gm17541,0.1201919,0.7669559507577377,1.0
Coasy,0.04535715,0.7270393417038941,1.0
Arpc5,0.018806668,0.7670164001844715,1.0
Zdhhc7,0.049860936,0.7271578100413648,1.0
4933413G19Rik,0.62775934,0.7672808987372363,1.0
Rpl36-ps3,0.03968554,0.7273022074944657,1.0
Maf,0.09415497,0.7674288199380173,1.0
Zfp438,0.19888137,0.727381053493353,1.0
9530046B11Rik,0.26394835,0.7674692017845699,1.0
Fbxo4,0.07384305,0.7275330294252236,1.0
Slc5a4a,0.40660253,0.7677215461571931,1.0
Nphs1,0.4267959,0.7277578242828215,1.0
Wdr76,0.05712159,0.767913842876583,1.0
D630036H23Rik,0.28086072,0.7278919745666645,1.0
Gm43936,0.40984985,0.7680214002407497,1.0
Zfr,0.040898092,0.7279656372406864,1.0
4930519P11Rik,0.624661,0.7683231027912865,1.0
Myo5a,0.39035413,0.7283258965876099,1.0
Gm24362,0.16052425,0.76866155739958,1.0
Cdt1,0.046624582,0.7283695717226727,1.0
Wif1,0.62290883,0.7688975385377919,1.0
Rybp,0.07086726,0.7285543190499866,1.0
Lpin1,0.08571647,0.7691712040868024,1.0
2500002B13Rik,0.19096051,0.728713187353075,1.0
Cyb5r1,0.042994503,0.7693480080900434,1.0
Szrd1,0.03400129,0.7290120799188129,1.0
Ccdc142,0.6213275,0.7694511248905196,1.0
Katnal2,0.43344918,0.7291678688399472,1.0
Myrip,0.11575031,0.7695426589011285,1.0
Ppp3cc,0.3614643,0.7292116867726658,1.0
Dusp12,0.041519016,0.7699970333726757,1.0
Mylip,0.17909227,0.7292591039244161,1.0
Syn3,0.2618587,0.7700117935802746,1.0
Gm19426,0.59057575,0.7294003298595046,1.0
Gm13563,0.61921155,0.7701655171118029,1.0
Gadd45g,0.06828286,0.729465669625978,1.0
Fancd2,0.09518637,0.7703692874054707,1.0
Sh2b3,0.0808034,0.7294812013201892,1.0
Pcnxl3,0.04711271,0.7704755743158509,1.0
Ftx,0.17177175,0.729740005873551,1.0
Cdc42bpb,0.04584463,0.7705635564246119,1.0
Nxnl2,0.09363977,0.7299301767693129,1.0
Adgrv1,0.25501066,0.7708302301241389,1.0
Tmem229b,0.12124242,0.7302362678804291,1.0
Zw10,0.05699607,0.7710733694200198,1.0
Gm13856,0.58849347,0.7304026513395758,1.0
Rimbp2,0.3418317,0.7711674589452656,1.0
Gpr55,0.1023632,0.7305762861018686,1.0
Lif,0.20997463,0.7711850798568403,1.0
Bnip1,0.043190654,0.7308124274155994,1.0
Ccr9,0.3995908,0.7716742854885363,1.0
Cog7,0.05740443,0.730850107389402,1.0
Pxk,0.04498129,0.7717582650079425,1.0
Slc12a3,0.58639,0.7311490946872505,1.0
Pitpnm2,0.15060574,0.7721702256993729,1.0
Fer,0.08573845,0.7315584331176379,1.0
Fcor,0.19734587,0.7722733676901645,1.0
Icosl,0.3447651,0.7315742981566645,1.0
Ltb4r2,0.42479187,0.7724401896317925,1.0
Padi1,0.58813494,0.7317069984996467,1.0
Slc22a29,0.6119996,0.7725657993574572,1.0
BC029214,0.051335435,0.731923073635796,1.0
Timm23,0.07594167,0.7728005221964331,1.0
Bcl10,0.036649622,0.7320986574153583,1.0
Timeless,0.059916873,0.7729082989249296,1.0
Gtpbp2,0.047213707,0.7321561431477267,1.0
Dock5,0.05874221,0.7732145186497525,1.0
Taf8,0.10130793,0.7322106349405781,1.0
Atp6v1g2,0.15512912,0.7733535450319495,1.0
Taf1,0.047119483,0.7322094230756927,1.0
Rdh16,0.27031854,0.7739343072947618,1.0
Alox15,0.58557,0.7322229035324834,1.0
9330179D12Rik,0.35765788,0.7739848439081696,1.0
Lrrk1,0.055357788,0.7323405760127284,1.0
Fbxl15,0.052833684,0.7741646331463964,1.0
Ankrd11,0.026413808,0.7325321431416691,1.0
Ptpn2,0.036541257,0.7743033779203236,1.0
Cdip1,0.058887277,0.7325847237945409,1.0
Bcl2l12,0.046098027,0.7745308444626524,1.0
Zc3h3,0.09382973,0.7327230657359427,1.0
2210406O10Rik,0.1883192,0.7745563356664505,1.0
Dclk3,0.271282,0.7328370890428468,1.0
Cenpj,0.12103644,0.775214359985711,1.0
Sytl4,0.0973666,0.7329631537740444,1.0
Gimap9,0.060192637,0.7758405713855613,1.0
Noxa1,0.05988208,0.7330089086102078,1.0
Lima1,0.019905027,0.7758649620404834,1.0
Ift74,0.09302507,0.7333281162581091,1.0
Slx4,0.098003834,0.7759438229876792,1.0
Prrc1,0.04190307,0.7333916581555753,1.0
Gm13151,0.60136026,0.7761491727561682,1.0
Dnaaf1,0.1860439,0.7335054319775103,1.0
Slc11a2,0.05271157,0.7763771233952879,1.0
Gm19590,0.5832663,0.7335388225790478,1.0
Epha4,0.096002445,0.7764158832827699,1.0
Gm17477,0.58415926,0.7342112926167246,1.0
Ptprm,0.24229448,0.7765976153662517,1.0
Agtpbp1,0.18860932,0.7344089092841759,1.0
Pafah2,0.050479732,0.7766786380724338,1.0
Serpine2,0.20986171,0.7345073542216611,1.0
Col18a1,0.16872485,0.7769404726479059,1.0
Pip5k1b,0.039799854,0.734618620575384,1.0
Trp53bp2,0.053895965,0.7773333692558138,1.0
Slc44a2,0.13970551,0.7355749963496769,1.0
1190007I07Rik,0.02452499,0.7773973480301289,1.0
Srgn,0.4502088,0.735958539380634,1.0
Ints2,0.04859377,0.7775220947381198,1.0
Rtel1,0.0835494,0.7360165459088714,1.0
U2af1l4,0.09416522,0.7775621201275102,1.0
Utp14a,0.04111805,0.7364125947873733,1.0
Nars2,0.0606578,0.7781836820195659,1.0
Frat2,0.032739133,0.7364176540988203,1.0
Arfgef3,0.059140567,0.7782202075517237,1.0
Scn2b,0.109367445,0.7365293220470885,1.0
Gm15873,0.271544,0.7783257993168836,1.0
Rsph3a,0.08577483,0.7374272893387219,1.0
Fgl1,0.12128623,0.7784754384682084,1.0
Kbtbd2,0.061153136,0.737461766133813,1.0
Ccdc142-1,0.4221819,0.778491639437929,1.0
Sdhaf4,0.035922993,0.7376120709082787,1.0
Tnfaip2,0.17020941,0.7785773219614002,1.0
1190005I06Rik,0.14593963,0.7380220761868761,1.0
Slc35d3,0.5929536,0.7789783011194064,1.0
Rbm7,0.03783676,0.7381103501361301,1.0
Smad5,0.04350774,0.7790312338730592,1.0
Map2k5,0.069107994,0.7383272127338751,1.0
Ppib,0.012695724,0.7790708635082859,1.0
Nek8,0.10183943,0.7383496570030967,1.0
Tgoln1,0.02500515,0.7791383285532575,1.0
Gm38394,0.5715238,0.7383608995250959,1.0
Sdad1,0.042202767,0.779235042856161,1.0
4933405D12Rik,0.57274663,0.7384291079742277,1.0
Rasgrp2,0.59154516,0.7794766471847783,1.0
Fstl4,0.56847477,0.7390930114424682,1.0
Tcf4,0.050415445,0.7796135410069623,1.0
Mpp4,0.43958098,0.7393802891698279,1.0
Zfp473,0.23967832,0.7796826447896343,1.0
Pvr,0.121759206,0.7394929421595974,1.0
Dcun1d3,0.095186144,0.7797661117728536,1.0
Gm26879,0.7127662,0.7395428547093986,1.0
Sugct,0.5902924,0.7799089556244018,1.0
Zfp949,0.095581114,0.7398694092463827,1.0
1700017B05Rik,0.055913106,0.7799748592426425,1.0
Tm2d3,0.03201147,0.7400547419507891,1.0
Fmn1,0.06562275,0.780260346570163,1.0
Mtmr1,0.07790836,0.7403821437159053,1.0
Rab11fip4,0.1602293,0.780281683263472,1.0
Stx5a,0.03178552,0.7407543476545685,1.0
Ftsj1,0.04541938,0.7803306017947191,1.0
Mad2l2,0.08007424,0.7408181637884221,1.0
Stk24,0.035846043,0.7803552508548237,1.0
Crim1,0.06798792,0.7412119215011729,1.0
Mypop,0.27730918,0.7807798988366145,1.0
Arhgap39,0.05600287,0.7415160439126878,1.0
Arhgef39,0.050611977,0.7808352535006083,1.0
Il17d,0.25545707,0.7415694588869501,1.0
Gm12166,0.11438091,0.781235871105593,1.0
Pyroxd2,0.07393122,0.7417001026848143,1.0
Hmgn2,0.023217654,0.7813373026897639,1.0
Nrn1l,0.51384425,0.7425136137765911,1.0
Gpatch2l,0.14605309,0.781777344801529,1.0
Tuft1,0.097634815,0.7426964204670623,1.0
Ptov1,0.021548592,0.7824371966429129,1.0
Cops7b,0.05519923,0.7428391194729695,1.0
Agmo,0.07330389,0.7824587371442667,1.0
Paip2b,0.06026054,0.7428646473765128,1.0
Gm5160,0.32434916,0.7826053938987549,1.0
Zfp786,0.28790256,0.7429329657172469,1.0
P2ry1,0.046481032,0.7826479482370533,1.0
Slc2a8,0.09289329,0.7429449516466367,1.0
Whsc1,0.031277187,0.7826789661666429,1.0
Gm12840,0.16546527,0.7429886021832043,1.0
Ccdc130,0.08175634,0.7831286340638208,1.0
Aldh1l1,0.09035748,0.7431570767913778,1.0
2700016F22Rik,0.1687666,0.7832689115936751,1.0
Dlc1,0.5592843,0.7432813079861824,1.0
Espn,0.070050955,0.7833483690096704,1.0
Midn,0.047233887,0.7433750401184803,1.0
Sept9,0.046242222,0.7834390819086354,1.0
Zbtb33,0.0740178,0.7435014089028238,1.0
Lrfn3,0.08672319,0.7837306848264807,1.0
Lyrm7os,0.396836,0.7435938380975171,1.0
Ttll1,0.15087196,0.7837438393130417,1.0
Hiat1,0.04599368,0.7439333348471178,1.0
Rgn,0.05509947,0.783884644336609,1.0
Mettl25,0.14028302,0.7446023036504112,1.0
Gpr160,0.05947234,0.7841184618156336,1.0
Spg20,0.085151024,0.744998888933132,1.0
Slc15a2,0.086722724,0.784258454904956,1.0
BC024139,0.18772873,0.7454023585323757,1.0
Med14,0.043884747,0.7843519935416906,1.0
Zfp599,0.103811726,0.7454570947568272,1.0
Caprin2,0.10689075,0.7847818618318574,1.0
1700040L02Rik,0.09816135,0.7460592745609873,1.0
Gm15706,0.06569041,0.7849435613379341,1.0
Xdh,0.083014265,0.7467861195964305,1.0
Gm12576,0.15203707,0.7849858872191692,1.0
Sla2,0.5621492,0.7469426433232476,1.0
Gm17182,0.57522166,0.7850085723843137,1.0
Oxr1,0.053876497,0.7472629081565104,1.0
BC051142,0.15090305,0.7850811050771689,1.0
Mapkbp1,0.1637461,0.7473435501521344,1.0
Evl,0.06591322,0.7852607118283373,1.0
Snupn,0.0813029,0.747394016270528,1.0
Tango6,0.09709333,0.7853071543138535,1.0
Pomt2,0.093007796,0.7474870752818081,1.0
Crocc,0.11328171,0.7857721568094986,1.0
Utp15,0.065852545,0.7476459343935207,1.0
Cdk2,0.045883596,0.7858218622575404,1.0
Serinc5,0.068402536,0.748124138281448,1.0
Ttc41,0.18692169,0.7862414763230104,1.0
Gm28874,0.21410897,0.7482776327291942,1.0
Pbx1,0.03212488,0.7863773824109749,1.0
Abhd8,0.11157146,0.7483872771589768,1.0
Evi5l,0.12808418,0.7864067875965304,1.0
Pik3r3,0.14511071,0.7485297360831515,1.0
Fitm2,0.066626705,0.7866867899270491,1.0
Zfp36l2,0.028391212,0.7488319747515435,1.0
Haus8,0.045103777,0.7866939033178457,1.0
Suv39h2,0.07717978,0.7490441228082891,1.0
Glul,0.023888897,0.7867107512950445,1.0
Slc39a8,0.05475323,0.7492918377805582,1.0
Gmfg,0.07742201,0.786820695915285,1.0
Smurf2,0.057901166,0.7493841482964648,1.0
Pde4c,0.520287,0.7869975818588227,1.0
Vamp2,0.05143296,0.7494006242523946,1.0
Dnajb2,0.06328946,0.7872590409022149,1.0
Tcf25,0.024367547,0.7494450763581619,1.0
Suclg1,0.013026917,0.7878904353017051,1.0
Extl3,0.069207504,0.749604503977731,1.0
Cyp11a1,0.56604975,0.7881856310693245,1.0
Mthfd1l,0.08569874,0.7500117153785629,1.0
Zfp382,0.5656778,0.7882982349171888,1.0
Ankrd39,0.061763443,0.7504033903974393,1.0
Rmnd1,0.043705426,0.7882927141249839,1.0
Otud1,0.18477118,0.7504698334973964,1.0
Ybey,0.08124939,0.78884830122836,1.0
9430002A10Rik,0.23900157,0.7505777085945582,1.0
Cep120,0.089766085,0.7889683745861276,1.0
Eif2s2,0.014988455,0.7508302521966627,1.0
1110032A03Rik,0.039259393,0.7889969271105373,1.0
Zfp24,0.05098602,0.7508899233425185,1.0
Zbtb14,0.06326972,0.7893515034745897,1.0
Ptdss1,0.040309343,0.7509832054563843,1.0
Vwa1,0.23756558,0.7895080111915623,1.0
Aoc3,0.5416644,0.7511667491809281,1.0
Aifm3,0.16660309,0.7897352717678999,1.0
Cebpzos,0.025188366,0.7514637898319578,1.0
Arhgap25,0.56121904,0.789816953739477,1.0
Tmem218,0.05710208,0.7521027586068072,1.0
A230028O05Rik,0.56116706,0.789826860695771,1.0
Phf20,0.05707411,0.7521583908532816,1.0
Sec22b,0.024834199,0.7903381317893919,1.0
Tma7,0.012054402,0.7524776248509786,1.0
Cyp2c44,0.31924927,0.7904493177068035,1.0
Wdr48,0.054444063,0.7527804507585246,1.0
Spp2,0.30233604,0.7907197662834222,1.0
Ergic3,0.020799503,0.7528147336701861,1.0
Kctd20,0.04643144,0.7907743972447558,1.0
Oser1,0.041654974,0.7528818341241073,1.0
Wwp2,0.044543087,0.7909951600364835,1.0
Mad2l1bp,0.06595883,0.7529780899170432,1.0
Gm5449,0.38985118,0.7914609635144048,1.0
Gm26890,0.095207624,0.7532202700101841,1.0
Elf1,0.026840111,0.791501370412731,1.0
Pip4k2b,0.11865373,0.7535905901192936,1.0
Prdm1,0.32124916,0.791536394321379,1.0
Nr4a2,0.07476813,0.7536911690976701,1.0
Mtmr10,0.08377907,0.7916567602565796,1.0
Zfp653,0.13269624,0.7537834562399846,1.0
Ppl,0.097034894,0.792127506765145,1.0
Themis3,0.13898186,0.7540761384497783,1.0
Pitpnb,0.033684533,0.7923579996636492,1.0
Fkbpl,0.07879977,0.7541485513616184,1.0
C030037D09Rik,0.17151804,0.7927784794792018,1.0
Gm9938,0.32445198,0.7541547246274636,1.0
Iapp,0.26643518,0.792911352658692,1.0
2700012I20Rik,0.19537589,0.7542251693996722,1.0
Dennd4c,0.042254947,0.793161381399656,1.0
Gm3839,0.11457195,0.7542600560240535,1.0
Bicd2,0.07991781,0.793221534841505,1.0
Ikbip,0.05936927,0.7543465952758428,1.0
Arhgef16,0.029719854,0.7934102864716417,1.0
Rnf144a,0.23690256,0.7545747100529704,1.0
Sptan1,0.03339879,0.7934144990615182,1.0
Zfp644,0.03792914,0.7553671443117297,1.0
Fntb,0.056239445,0.793472085211104,1.0
Amigo3,0.09307998,0.7556047829268286,1.0
Ptpn1,0.034078434,0.793637783644016,1.0
Krt31,0.27627707,0.7559012100676523,1.0
Socs4,0.033510704,0.7937168163548498,1.0
Phf3,0.03438602,0.755977676824475,1.0
Ankfy1,0.03588534,0.7938964365575096,1.0
Zbtb34,0.14263974,0.7563388679464167,1.0
Trim59,0.05154906,0.7941871700580573,1.0
Dirc2,0.065664686,0.7566796703749217,1.0
5430403G16Rik,0.09906351,0.7942412230591299,1.0
B230307C23Rik,0.099936105,0.7572072222992314,1.0
Pgam2,0.5467834,0.7948164729436222,1.0
Borcs6,0.06717291,0.7576430830318154,1.0
Gspt2,0.2400178,0.7948717106556662,1.0
Caskin2,0.06433595,0.7581477056292901,1.0
2610042L04Rik,0.54604644,0.7950642459098151,1.0
Inadl,0.050201386,0.7584269565464409,1.0
Bend5,0.24371846,0.7955568429761168,1.0
Nup188,0.05784195,0.758490008388547,1.0
Gm11100,0.5433237,0.795993521637641,1.0
Ppp1r15b,0.03709845,0.7587929126747046,1.0
Psme4,0.029240482,0.7963595882706644,1.0
Gm21962,0.52689666,0.7590020257771473,1.0
Ehf,0.024293356,0.7967196550632283,1.0
Rnf123,0.06911938,0.7591421209401492,1.0
Rab13,0.05000163,0.7967530661803107,1.0
Lekr1,0.08808658,0.7593149571073898,1.0
Peak1,0.0472509,0.7976263673989791,1.0
Adat1,0.091674104,0.7593795901506408,1.0
B9d1,0.05633918,0.7981129209814554,1.0
Cnp,0.049317114,0.7598959114961683,1.0
Sat2,0.30597237,0.7986064361949944,1.0
Tbc1d15,0.04100182,0.7599317252344882,1.0
Gm42562,0.18707833,0.7987871713245863,1.0
Kansl2,0.038221035,0.7601964294202391,1.0
Rassf4,0.037804667,0.7993283368761677,1.0
Gm42997,0.21041343,0.7602222572915264,1.0
Ttc33,0.043156583,0.7997639416223749,1.0
Nktr,0.024376627,0.7602757097095529,1.0
Mzt1,0.033549316,0.8002522728889124,1.0
Dpp3,0.030631002,0.7604975839705386,1.0
Junos,0.22131768,0.8005691486662974,1.0
Gpam,0.37218565,0.760719788290481,1.0
Aspscr1,0.032322936,0.8006643196271301,1.0
Prkab2,0.09140144,0.7607647768039433,1.0
Usp11,0.16406968,0.8007902627388266,1.0
Rita1,0.059074666,0.7609380494864897,1.0
Mkl1,0.0542866,0.8011903847022068,1.0
Naif1,0.12829503,0.7610867190342494,1.0
Dusp22,0.35035506,0.8017208731535292,1.0
Fkbp15,0.056963608,0.7611372303830932,1.0
Mfsd7b,0.10026804,0.8018765366344234,1.0
Neurl2,0.39618066,0.7612825966344335,1.0
Myzap,0.1878744,0.8019939557403072,1.0
Hnrnpdl,0.024499672,0.761499043686289,1.0
Gm17484,0.20748225,0.8021405504241463,1.0
Exoc6b,0.06417329,0.7615712789139193,1.0
BC051019,0.52390677,0.8027722518712548,1.0
Fubp1,0.021901088,0.7617823956239684,1.0
Camsap2,0.20126754,0.8028699163012387,1.0
Tmem182,0.15454791,0.7619015441738992,1.0
Ccdc94,0.0805903,0.8029084306797962,1.0
Cc2d1b,0.0577612,0.7621242102725218,1.0
Aga,0.036545746,0.8036633494804226,1.0
Rcan3,0.051029593,0.7622730415130348,1.0
Dvl2,0.08483251,0.8037336262522917,1.0
Gm27003,0.14915153,0.7622851061317156,1.0
Dyrk1b,0.09313667,0.803753269390036,1.0
Bmp1,0.25842902,0.7623972210946369,1.0
Nod1,0.11864078,0.8038689267832744,1.0
Kbtbd7,0.09180312,0.7624934995142041,1.0
Apba3,0.04789897,0.8041038009479571,1.0
Tbpl1,0.04557249,0.7628182649190043,1.0
5730507C01Rik,0.36409846,0.8043320636985494,1.0
Gm26542,0.11587737,0.7629670152258726,1.0
Crb2,0.47183332,0.8043992042307097,1.0
Hamp2,0.34669963,0.76298707400634,1.0
Fnbp4,0.037769217,0.8045708724839971,1.0
Ap5m1,0.06769653,0.7630254145644451,1.0
Fbxo5,0.044582274,0.8046498856837142,1.0
Dok1,0.07442286,0.7633436735679076,1.0
Brat1,0.08032645,0.8047003011602422,1.0
Tet2,0.06986524,0.7634629054124803,1.0
Srsf7,0.015907563,0.8047510535973366,1.0
1700096K18Rik,0.07558956,0.7635770805483284,1.0
Maff,0.11661695,0.804792353554616,1.0
Acbd7,0.26118284,0.7640344634916506,1.0
Tspyl2,0.09020322,0.8049563374124912,1.0
Slc15a4,0.07133136,0.7640534448872983,1.0
Adcy3,0.27303004,0.8052724087103642,1.0
Hsd17b10,0.018296422,0.764135340659031,1.0
Wtap,0.028588153,0.8054062549460046,1.0
Polh,0.25002918,0.7642266606111404,1.0
Oip5,0.07228663,0.8054104302985673,1.0
Bbs10,0.22798821,0.7642349481924745,1.0
Nudt6,0.04849518,0.8057494430372613,1.0
Gm13152,0.29880074,0.7644657995475206,1.0
A230107N01Rik,0.20909938,0.8059519563112523,1.0
Iqck,0.2892821,0.76449055859084,1.0
Pfkm,0.09237226,0.806299608864395,1.0
Trappc1,0.025806082,0.7647198211105171,1.0
Samd1,0.046562295,0.806436298243222,1.0
B3galt4,0.05534073,0.7651995642990985,1.0
Chka,0.029496586,0.8065642613912564,1.0
Stx4a,0.033125192,0.765499966471765,1.0
Pou2af1,0.24382894,0.8068570789845938,1.0
Dusp23,0.045706272,0.7659374859573556,1.0
2810459M11Rik,0.048410825,0.806887856612937,1.0
Atg4c,0.07937206,0.7660336613666534,1.0
Krt10,0.034617726,0.8069953034685273,1.0
0610009O20Rik,0.045577135,0.7660891266465143,1.0
Chst8,0.37016734,0.8074031684853447,1.0
Ccdc15,0.1433043,0.7662103566322434,1.0
Gm20548,0.35833162,0.8074836538232613,1.0
Tbl1x,0.033339538,0.766304150696375,1.0
Gm11381,0.5101479,0.8075726222714235,1.0
Plcb2,0.4108046,0.7664711239499375,1.0
Kcnh8,0.16951777,0.8076748210241553,1.0
Leprot,0.03284827,0.7665903015058027,1.0
Twsg1,0.05024367,0.8077154322011852,1.0
Ptprb,0.5083765,0.7665959143859163,1.0
2310010G23Rik,0.1586048,0.8078705258675926,1.0
Txk,0.3604922,0.7671304204376079,1.0
Scfd2,0.065506846,0.8082555113834308,1.0
St6galnac6,0.50856364,0.7672181120685209,1.0
Gm10516,0.14230853,0.8083122721113665,1.0
Nrm,0.047074445,0.7672464626782016,1.0
Zfp148,0.027266404,0.8083126373335572,1.0
Zbtb25,0.10488672,0.7674165735013363,1.0
Cog2,0.038951423,0.8083617660025548,1.0
Mapk12,0.6260687,0.7678422938569629,1.0
Nmi,0.03193042,0.8090172773075893,1.0
2210417A02Rik,0.07781918,0.767931048613493,1.0
