,logFC,P.Value,adj.P.Val
Pcyt2,-0.18792333,7.666984943157158e-07,5.244528081202831e-06
Zc3h12a,-0.33780962,0.0004987881428754009,0.0021755284275873465
Calm2,-0.09270063,7.483607776511151e-07,5.1270736630265285e-06
Slx4ip,-0.32679057,0.0004973742415051494,0.002170438923757137
Xpo5,-0.521141,7.316886530834047e-07,5.018721584947179e-06
Trim26,-0.17481542,0.0004964316369995696,0.002166863675358529
Tmem248,-0.25373998,7.174527585311921e-07,4.924920830339312e-06
Anxa5,-0.4261468,0.0004950672601505815,0.0021619823465770798
Gstm6,-0.33787158,7.13080834572779e-07,4.9005975937130605e-06
Cramp1l,-0.20955396,0.0004920286433236046,0.0021497810415528847
0610010K14Rik,-0.17519799,7.133516556488937e-07,4.9005975937130605e-06
Armcx3,-1.0718838,0.0004852172222021568,0.0021221309720653313
Crabp2,-0.8338922,7.069128075125636e-07,4.8620660533926735e-06
Ppfia3,-0.49322957,0.00048002004996317005,0.0021004462993034828
Drg1,-0.17799278,6.872938919018696e-07,4.732686348899512e-06
Madd,-0.27842143,0.0004792854745667364,0.0020977543323938376
Lmcd1,-0.2767167,6.847957800393394e-07,4.71733290577472e-06
Tnf,-2.61466,0.000479020957092492,0.0020971189035840464
Ptrh1,-0.3663541,6.844031345732153e-07,4.716803999759197e-06
Wiz,-0.18336418,0.00047211638013837576,0.002068952904780967
Clpb,-0.24446513,6.76936850097532e-07,4.668685740488199e-06
Rbbp9,-0.3568763,0.00047003507876207303,0.002060345831650264
Zbtb8os,-0.17564176,6.75160099463582e-07,4.660089720295965e-06
2810405F17Rik,-0.48642755,0.00046850181370275743,0.002054137318412813
Fem1a,-0.26991934,6.71924081830994e-07,4.639576381145799e-06
Maml1,-0.39604142,0.0004623893428638979,0.0020303767921407492
Tmed6,-0.3478743,6.63981005568077e-07,4.5901409169346256e-06
Krt222,-1.8060595,0.0004625403932751114,0.002030532683243451
Spc25,-0.23958434,6.583657350438471e-07,4.554905929891939e-06
Ints9,-0.22611251,0.0004588724718732752,0.0020154376276503537
1810043H04Rik,-0.1283465,6.577143233905902e-07,4.552191337118095e-06
Pdik1l,-0.2143642,0.0004583503363961549,0.0020136476153724075
Psmc6,-0.14019606,6.523492363714793e-07,4.5168373249629655e-06
Kif21b,-0.42732558,0.00045713394264598815,0.0020088058950032384
Traip,-0.33848736,6.440560092932014e-07,4.461173138080184e-06
Nhsl1,-0.2556086,0.00045214244379988854,0.0019888608673079952
Nle1,-0.25974643,6.40765391005167e-07,4.441881742064616e-06
Fbxo18,-0.19575319,0.0004501613614873736,0.0019806423649017567
Pdzd11,-0.18177646,6.377453536214374e-07,4.422691041511255e-06
Itgb5,-0.5237561,0.00044958262376899237,0.0019790870359450157
Rad23b,-0.14353004,6.357400302674515e-07,4.410524892179204e-06
Plec,-0.2224859,0.0004492047159262748,0.0019779189358487665
Oard1,-0.14875901,6.267091758954548e-07,4.351307920984128e-06
Kat2b,-0.32657924,0.00044701043675585795,0.0019692440223391056
Foxa3,-0.33545208,6.184501785364389e-07,4.295662050363968e-06
Ankrd50,-0.4358211,0.00044232322046575036,0.0019495725992587486
Pgc,-0.7895291,6.174941004093436e-07,4.290717210950334e-06
Gm42722,-2.0599618,0.0004401187982380241,0.0019413171790755013
Rfc2,-0.16027014,6.167238263714802e-07,4.2870600477951035e-06
Llgl1,-0.29311728,0.00043751850279171936,0.001931301846158976
Ilf2,-0.15358643,6.040668729830315e-07,4.2007388836291295e-06
Spen,-0.18615773,0.0004358574236133379,0.0019244528907430116
Nsun5,-0.2657161,5.88410250342546e-07,4.09672477387859e-06
Ddias,-0.34784156,0.00043579687879282054,0.0019244528907430116
Umps,-0.21559963,5.844877473551907e-07,4.07102781778548e-06
Thrb,-0.2353772,0.00043562371348439445,0.0019243880133386784
Ndufc2,-0.07259926,5.716431230285145e-07,3.984722174129348e-06
Dcp2,-0.16948599,0.0004315073282019718,0.0019086026374259377
Atg5,-0.20449032,5.551495782041543e-07,3.874362008650359e-06
D730048I06Rik,-3.3245277,0.0004330636671281464,0.0019140412028276954
Fam132a,-0.20479225,5.54256615480937e-07,3.869666866844063e-06
Aim2,-0.53387463,0.00043099551013441387,0.0019068187561913533
Mkrn2os,-0.25667727,5.454983414928334e-07,3.816099663635973e-06
Gpank1,-0.2135028,0.00042934165937290645,0.0019004586851788627
Trnau1ap,-0.17794397,5.45013773908725e-07,3.8142282154113995e-06
Eml3,-0.29854062,0.0004281335187569929,0.0018960661101604425
Stmn1,-0.10354748,5.335304493274178e-07,3.7353508310879333e-06
Ttc23,-0.27684432,0.00042774811176709437,0.0018956148167238625
Ppib,-0.08162271,5.160568081039722e-07,3.6158956494462133e-06
Zufsp,-0.54410046,0.0004278449659842208,0.0018956148167238625
Ndufs5,-0.09758955,5.018921037605782e-07,3.5208582592353853e-06
Phkg2,-0.22095215,0.0004257899131154684,0.0018885426913624753
Stc2,-2.3895564,4.909558233531535e-07,3.4455138513518243e-06
Il3ra,-0.7075659,0.0004234980334421479,0.0018788515379143814
Srxn1,-0.36228347,4.836134397916724e-07,3.3966982323977056e-06
Sertad3,-0.27109656,0.0004221717482382826,0.0018734404373210454
Ino80e,-0.20350704,4.80481348058745e-07,3.3773994917745303e-06
Wipf2,-0.19257334,0.00041932754865856416,0.0018612889650358546
Leo1,-0.2572419,4.729368670250639e-07,3.3256981049345527e-06
Elf2,-0.15707625,0.00041451313789195337,0.0018413143003476484
Nup85,-0.22633383,4.71239382441302e-07,3.315087937406325e-06
Dennd2d,-0.2259345,0.00041403314188488086,0.0018396471308073355
Magohb,-0.16588077,4.639219494755725e-07,3.2649180689364176e-06
Iqce,-0.5403413,0.0004128166176564288,0.0018350398158574295
Cyp2c68,-0.6077163,4.4887976492083474e-07,3.1653949072848433e-06
Nrp2,-1.4061091,0.0004105858190878872,0.0018257147264249599
Fastkd2,-0.2311086,4.4177245438133786e-07,3.1190306712909805e-06
Gm21967,-0.22541577,0.0004058152712104378,0.0018049586841257968
Srrm1,-0.11440728,4.420076414688889e-07,3.119437864872604e-06
Clec2h,-0.33484453,0.0004025650854639537,0.0017914095332636258
Cdk5rap3,-0.23791565,4.412083490268058e-07,3.1162999668199595e-06
Heph,-0.24837431,0.00040160660815754455,0.001787596992186558
Nat10,-0.27197537,4.3789039127632523e-07,3.094108502572924e-06
Maf,-0.3643136,0.0004013085979129599,0.0017867230785721924
Sbds,-0.17798284,4.2294114305432765e-07,2.9920872411005236e-06
Foxn2,-0.22441614,0.00040074670620012626,0.0017846735600747132
Tfpi,-0.3681511,4.186629745251285e-07,2.9642080786986635e-06
Rbm20,-0.45233768,0.0004005014108857779,0.0017840332809875223
Mtfp1,-0.19439913,4.1158733849993925e-07,2.9152858925672846e-06
Ifngr1,-0.12125092,0.0004002437856424426,0.0017833377396284592
Tle1,-0.22316769,4.103904859853692e-07,2.9079806492826176e-06
Plxnb2,-0.14448386,0.00039664879667780585,0.00176866513677216
Slc38a4,-1.1699506,4.0473899254533385e-07,2.871408282599577e-06
Cs,-0.08821317,0.0003948149741601481,0.0017613819601209146
Hyou1,-0.41176865,4.0235260097325585e-07,2.855630959976989e-06
Hes6,-0.1274604,0.00039272076860842706,0.0017529291508142973
Slc25a1,-0.18496431,3.990856572601413e-07,2.8347341370381828e-06
Dnpep,-0.11587864,0.00039176459819454843,0.0017491055091648374
Cml5,-1.3265926,3.9146137791958016e-07,2.7828279911734557e-06
Atg4c,-0.32660496,0.0003875829531693847,0.0017317557172757685
Ehd4,-0.3224393,3.815219216052027e-07,2.71546566560074e-06
Cytip,-1.0068343,0.0003816278686496246,0.0017060153995878539
Chchd6,-0.24484421,3.78134299550098e-07,2.692444913287631e-06
Klf11,-0.41414952,0.0003795397882533524,0.0016975445912385241
Shcbp1,-0.28098598,3.772762137323626e-07,2.688513748547773e-06
Wwc2,-0.75346226,0.00037964902879886837,0.0016976011152881713
Rpap3,-0.3810257,3.7220196402814975e-07,2.6545069455627745e-06
Zbtb39,-0.34471238,0.0003792368276075893,0.0016970534177611833
Gm15915,-1.0088326,3.6909636788616316e-07,2.6344965365002213e-06
Camta2,-0.26332143,0.0003784127625714756,0.001693797115809613
Yae1d1,-0.178365,3.682741704214639e-07,2.629696057219173e-06
Limch1,-0.8189188,0.00037817547945555037,0.001693166293113984
Gtf3a,-0.15991087,3.4275630244353966e-07,2.4514678481238595e-06
Ubxn6,-0.15725288,0.0003736267922284407,0.0016745074266336108
Sema3b,-0.38477123,3.402830751382683e-07,2.4347697391713306e-06
Acvr1b,-0.23703904,0.000373117636539408,0.0016726520987007695
Ola1,-0.12606569,3.24913976919792e-07,2.32954439674072e-06
Fam83e,-0.1436749,0.0003709993272802487,0.0016640048949198088
Taf5,-0.3715526,3.240534563500476e-07,2.324323015689546e-06
Lmbr1l,-0.3317996,0.0003663426807809452,0.0016446880835854852
Xpo1,-0.18339317,3.228748377358804e-07,2.316814831985556e-06
Atg16l2,-0.5724061,0.0003663807053135428,0.0016446880835854852
Snrnp25,-0.18596356,3.1401810299967633e-07,2.2569489259768148e-06
Cish,-0.5039119,0.00036427406235765733,0.0016363466507697117
Sar1a,-0.17835616,3.129137835507153e-07,2.2512701768813176e-06
2410018L13Rik,-2.1334853,0.00036127560866363977,0.0016232923219243523
Lmnb1,-0.16236623,3.1281974784273113e-07,2.2512701768813176e-06
Cul9,-1.057011,0.00035582495946857856,0.001601668036050546
Srsf5,-0.13352133,2.96079360355809e-07,2.133252398332362e-06
Foxk1,-0.2352163,0.0003550457375383248,0.0015989796888162433
RP23-354H24.9,-1.4302578,2.949333007900499e-07,2.125866650854613e-06
Ccdc28a,-0.1882907,0.0003548377771268168,0.0015984527704305438
Ttc1,-0.2216669,2.90821300082155e-07,2.098810146342386e-06
Fbxl8,-0.30189553,0.0003514211422354455,0.001584280075039375
Dhps,-0.27670142,2.9048943562150367e-07,2.0972764388564847e-06
Baiap2l2,-0.12006611,0.00035013948417707394,0.0015789071479198665
Med21,-0.1711072,2.862010355310521e-07,2.067164322806074e-06
Bcl2l11,-0.31721845,0.0003493828995347088,0.00157589981866618
Ptma,-0.045329556,2.8244197147416003e-07,2.040852288123114e-06
Gm17275,-1.2333814,0.00034845568779543005,0.0015725248591754218
Arpc1b,-0.090416,2.761477965389948e-07,1.9970144973579244e-06
Myh9,-0.13254818,0.0003463286629473499,0.0015637290837548254
Clptm1,-0.16927032,2.757081605080646e-07,1.9946560331857634e-06
Dap,-0.16001701,0.00034525471333628606,0.0015592806675555268
Laptm4b,-0.22429998,2.6980373491858514e-07,1.9551591891646586e-06
Lrpap1,-0.165763,0.0003451591851917918,0.001559249964363845
Cops7a,-0.15251032,2.649830626650664e-07,1.923398331356139e-06
Tet3,-0.16458856,0.00033996633804127133,0.0015369767065601394
Hdac1,-0.16934852,2.6352770756974027e-07,1.913624960794647e-06
Gtf2ird1,-0.17182428,0.00033963692321130367,0.0015366734427374458
Dis3,-0.3024134,2.6138458637405297e-07,1.8988471832787237e-06
Jade1,-0.16585296,0.0003387738194304297,0.00153355804452626
Pgrmc1,-0.14424811,2.6045198222740137e-07,1.8936378500960383e-06
Slc1a5,-0.14990121,0.0003369258541687931,0.0015257463383008922
Mri1,-0.21435013,2.5829482073280704e-07,1.8795092690424919e-06
Fam49a,-0.7934335,0.00033696133494256884,0.0015257463383008922
Uba1,-0.1539215,2.5004578735544473e-07,1.8225029536280507e-06
Sec61g,-0.054055095,0.0003364138965469363,0.001524445952557842
Far2,-0.17151587,2.472700150488594e-07,1.8030190765367664e-06
Nr3c2,-0.4266987,0.00033422220145810797,0.0015152958581587542
Slc26a3,-0.28078547,2.4484338473315695e-07,1.7875499791922589e-06
1110019D14Rik,-0.32423416,0.00033287442744329537,0.0015095747905705882
Dimt1,-0.3276806,2.4375275315766134e-07,1.7803271534661608e-06
Gm12942,-0.25282,0.00033211882893235413,0.0015077045158430017
Dbnl,-0.1627068,2.4033784839600375e-07,1.7561151808162052e-06
Krt23,-0.40706882,0.0003320310825902155,0.0015076956626247692
Pcyox1,-0.2512596,2.3526796976966658e-07,1.721217332540529e-06
Kdelr1,-0.09506127,0.0003318263402568831,0.0015071554089775671
Gm16286,-0.15188017,2.3480801575442508e-07,1.7185677887765564e-06
Cpne8,-1.9177248,0.0003323968080929695,0.00150857673259756
Cops8,-0.19866326,2.3264381024804553e-07,1.7034373656203767e-06
Pdlim7,-0.8515135,0.000329192142350419,0.0014955774347269683
Uba2,-0.17847915,2.2760273036581876e-07,1.6679160887066443e-06
Slc24a5,-0.41745058,0.00032854575992519305,0.0014930268009220114
Tmem109,-0.2437326,2.2068146979037496e-07,1.619221490031841e-06
Sept6,-0.33005315,0.0003265402868458687,0.0014846811023913197
Fst,-2.202372,2.2024425227847988e-07,1.6166884900959594e-06
Thap4,-0.10108022,0.00032556793309233747,0.0014806431905361405
Fads2,-0.36834782,2.078412996410562e-07,1.5301194631723002e-06
Mid2,-0.4152677,0.00032500625376893173,0.0014784713687500484
Ndnl2,-0.19896957,2.01605594802384e-07,1.484834500193753e-06
Zfp217,-0.30377147,0.00032443579662498297,0.0014762584811213945
Rbm27,-0.18539646,1.9272125583961783e-07,1.4217844789544936e-06
Ago4,-1.087302,0.0003212152587789923,0.001463119684428002
Vma21,-0.18910083,1.9258783940380054e-07,1.4213969348353578e-06
Gm26853,-0.38499185,0.0003165305385431126,0.0014429030230397192
Plaa,-0.21871363,1.8988130340833936e-07,1.4020101448717426e-06
Pign,-0.29792157,0.0003123711680974677,0.0014246816862125095
Hebp1,-0.35591683,1.813325869085141e-07,1.3400157904723795e-06
Neo1,-0.19039604,0.0003109050455183152,0.0014183630230771944
P4hb,-0.115267396,1.809490211591867e-07,1.3382392171984603e-06
Trip12,-0.15800841,0.00031014953124209005,0.0014156513539005842
Hax1,-0.18449804,1.7859205121553978e-07,1.3225445073791322e-06
Gpatch8,-0.15763292,0.0003067303237987395,0.0014015007748609592
Psmd9,-0.20345108,1.769343922947444e-07,1.3108212798463503e-06
Tmem159,-0.19356841,0.00030538927748734987,0.001395736221920728
Pgs1,-0.2955639,1.690506475635212e-07,1.2545299956223641e-06
1810058I24Rik,-0.1038246,0.0003035770308329739,0.0013878145584879944
Slc3a2,-0.18861908,1.6274329507079356e-07,1.2092549362702135e-06
Plekhg1,-1.0133489,0.00030261738229706795,0.001383787473095596
Efr3b,-0.9753842,1.577977113368643e-07,1.1739962664363746e-06
4933431E20Rik,-0.32709745,0.00030034672949811605,0.001373761862954293
Dcaf13,-0.2337253,1.55489244175522e-07,1.1573115154156917e-06
Rnf144b,-0.7480793,0.0002991058646480674,0.0013691553423965848
Zfp667,-1.313081,1.5492097257988865e-07,1.1535704454010099e-06
Chfr,-0.23543791,0.00029867022394175887,0.0013675174167088401
Ddost,-0.1281456,1.535875995757024e-07,1.144126700866392e-06
Pqlc1,-0.24781853,0.0002975200922775422,0.001362961569758407
Sars,-0.16699585,1.5285578671564566e-07,1.1391580746200345e-06
Itga2,-0.53315127,0.000295254954892724,0.0013532903814110168
Dlst,-0.18288895,1.4829568868050606e-07,1.105642824430434e-06
Crebl2,-0.6214463,0.0002945810301263465,0.0013505537287790991
Cdc26,-0.13170277,1.4802159549110434e-07,1.1040676984572058e-06
Agbl5,-0.42797148,0.00029305633015201335,0.0013442649151034535
Ubc,-0.13135868,1.4781414183950246e-07,1.1030037931308337e-06
Ubxn7,-0.29892027,0.0002917421600018389,0.001339285521868421
Ppat,-0.30742285,1.4187300100662935e-07,1.0609081900806373e-06
Ifit1bl1,-0.67041314,0.000287245019163969,0.001320710811556365
Ttc19,-0.26688203,1.3954225622493857e-07,1.04436800197651e-06
Pnrc2,-0.12931934,0.00028413909167307466,0.0013071142036573144
Dennd1a,-0.42212653,1.3843343634638105e-07,1.0373947875969954e-06
Bace1,-0.4758522,0.00028329854982361087,0.0013035887447107393
Rnaseh2b,-0.2051757,1.371445599914862e-07,1.028613466807677e-06
Gm15658,-1.187099,0.0002826703421762314,0.0013010387435995062
Cps1,-0.0797903,1.368763623801517e-07,1.0270402716082007e-06
Myzap,-0.95305216,0.00028028022102951733,0.0012903757726360251
Hemgn,-0.5642547,1.2784868155274266e-07,9.625899232760697e-07
1110001J03Rik,-0.08287223,0.00027804022104505223,0.0012803985336542723
Tacc3,-0.2429697,1.2658582334984773e-07,9.534902159137909e-07
Twf1,-0.11414141,0.0002755138196293599,0.0012690968158182807
Ndufv1,-0.122697964,1.2538523467810555e-07,9.451745987116697e-07
Ugt2b35,-0.22322574,0.00027067578442732773,0.0012474653972571284
Mrps36,-0.11663338,1.2494711379604847e-07,9.423586398016995e-07
Ift88,-0.35308033,0.00027042992243873177,0.001246659241084951
Pccb,-0.22653514,1.224445135335878e-07,9.242772492808155e-07
Ino80d,-0.1754838,0.0002698457585866054,0.0012442927094312298
Snrpn,-0.3046541,1.1885512798423836e-07,8.979540688164319e-07
Paip2b,-0.25841907,0.00026937798470768194,0.0012424617651622296
Fam83a,-21.655897,1.2101358526391467e-07,9.138683858370315e-07
Phldb3,-0.57951933,0.000266647664133898,0.0012301914943095272
Purb,-0.13451532,1.1726512597054683e-07,8.870856903488676e-07
Nipal1,-0.20690164,0.0002645930386097866,0.0012219956550564468
Tmem192,-0.23355961,1.1687792754868699e-07,8.849184923796107e-07
Leng8,-0.21886319,0.0002623153174120154,0.0012121133507445034
Gatc,-0.29774478,1.1556962384914045e-07,8.753900861642005e-07
Dcdc2b,-1.656878,0.0002597825794255917,0.0012010416385808795
Pdcd2l,-0.26446423,1.1541273866459575e-07,8.745787221013115e-07
Gm9958,-0.57853895,0.0002591301407421432,0.0011985758389943487
Ube2d2a,-0.13727255,1.1316544672981065e-07,8.586599289218319e-07
Gde1,-0.8169713,0.00025661176791428204,0.0011876319719667312
Pdhx,-0.2389451,1.1237225404706663e-07,8.530097712177547e-07
Dlg1,-0.25379378,0.0002561523197947721,0.001186130359882353
Tarbp2,-0.22225186,1.1159838254796144e-07,8.475014591682482e-07
Sdcbp,-0.10636691,0.0002559964205936656,0.0011857209011841027
Cdc37,-0.11637971,1.033906591470079e-07,7.868705297489692e-07
C4bp,-0.9523339,0.0002563541392738789,0.001186752183735478
Gsr,-0.14589922,1.001164203132307e-07,7.626119870673615e-07
Cast,-0.21329843,0.0002557379369535081,0.0011848359520390186
3930402G23Rik,-1.016372,9.94405138999887e-08,7.577919127339555e-07
Naip5,-0.3673369,0.00025498811285716604,0.0011819852564597675
March5,-0.19221786,9.926855046413182e-08,7.5680964742134e-07
Sept1,-0.3349957,0.00025159792782125976,0.0011665779381538253
Gm27029,-0.5193562,9.706075504831626e-08,7.406203423639e-07
Izumo4,-0.3853647,0.00025042645413303396,0.001161578042932577
Cadm1,-1.0850245,9.643931355914874e-08,7.361981134556564e-07
Tmem184a,-0.19056493,0.00024573203628181487,0.0011411863302273606
Ube2c,-0.23105264,9.428074528436274e-08,7.200328278496767e-07
Tmem117,-0.33449736,0.00024300879221674364,0.0011291363050303638
Pdcd6,-0.123032466,9.401228202216832e-08,7.18294709554593e-07
Zfp955b,-0.6538232,0.00024293048440989263,0.0011290709871819738
Mettl2,-0.2913543,9.367846674548751e-08,7.160555442011536e-07
2010315B03Rik,-0.23985623,0.0002404041390035377,0.001117624850452161
Srpr,-0.19564158,9.17900648161574e-08,7.028439254964418e-07
Ptprc,-2.437778,0.0002368382442090593,0.0011013385725021961
Tmem165,-0.21779379,9.143755533658621e-08,7.004499389406406e-07
Phkb,-0.24194139,0.00023554769303846398,0.0010959172914389536
Cisd2,-0.13915616,9.133544059011134e-08,6.999728292586247e-07
Ccbl2,-0.37239215,0.00023528668984721147,0.0010949928497576925
Slc39a7,-0.21493718,9.114754036647234e-08,6.98837577164057e-07
Dcun1d3,-0.43608886,0.00023317657511874885,0.001085747735707942
Uqcrc2,-0.10953923,9.08188918053013e-08,6.966217309884592e-07
Fis1,-0.06966567,0.00022913390469499724,0.0010674894239674408
Gcn1l1,-0.22154668,8.97629360024474e-08,6.891236672656217e-07
Atxn2l,-0.17459579,0.00022811618219989037,0.0010632826704209115
Acer2,-0.19866103,8.569958125993849e-08,6.582162331647287e-07
Parp10,-0.35399565,0.00022728285111670195,0.0010597085547025215
Ftsj1,-0.2964823,8.563451206282565e-08,6.580040579274312e-07
Prickle3,-0.40600854,0.00022513243424516284,0.001050239518712569
Sumo2,-0.08181387,8.475167903094772e-08,6.517904838559494e-07
Dll1,-0.46984652,0.0002207762439094706,0.001031012738299529
Irf2bp1,-0.2701101,8.445981851249218e-08,6.503998206485649e-07
Ifi47,-0.32313684,0.00021877930574115695,0.001022774338863887
Dnph1,-0.24154346,8.215551218786016e-08,6.334878524253034e-07
Fermt3,-1.2433051,0.0002184964898229704,0.0010217240062956516
Nol7,-0.11533675,8.207896034721788e-08,6.331754039427831e-07
Phf13,-0.44041434,0.0002173737303484646,0.0010167443607701806
Pop1,-0.38359454,8.141981204015255e-08,6.286425118548334e-07
Supt4a,-0.09658924,0.00021666533102622257,0.0010139706690076723
Bid,-0.40486863,8.094005427148776e-08,6.254879391877109e-07
Ahdc1,-0.42703626,0.00021587407612058064,0.0010108060590639392
Ccdc167,-0.2959263,8.082626231288873e-08,6.248833733499312e-07
5031425E22Rik,-0.2037399,0.00021444213039922234,0.0010046365122648717
N6amt2,-0.18172294,8.058627205688798e-08,6.233021825949351e-07
Ube2l6,-0.5076361,0.00021355005705455172,0.0010012580449892308
Bloc1s2,-0.1553876,7.637782368293862e-08,5.915326115382461e-07
Dsg2,-0.15207858,0.00021150515742195415,0.0009929949589569864
Aldh3a2,-0.26552013,7.567766203146737e-08,5.863684104404657e-07
Zfp30,-0.8800946,0.00020913837520245823,0.0009821455551664348
Smc3,-0.15074879,7.534736872433139e-08,5.840667448578189e-07
Zfp277,-0.17581275,0.0002063462684593064,0.0009703299372853602
Wdr83os,-0.11120559,7.456227649666906e-08,5.784913399010884e-07
Lrrc16a,-0.19247484,0.000205670607370083,0.0009674115587030162
Cox11,-0.28769365,7.29828384771756e-08,5.667377024124643e-07
Ccrl2,-1.3600423,0.0002021803530726927,0.0009515038416032215
Chaf1a,-0.24765387,6.836632463993932e-08,5.330086170797045e-07
Ubr2,-0.18834473,0.00019974908325987443,0.0009405655520165523
Panx1,-0.28664255,6.77295894660436e-08,5.282787730522788e-07
Cep85,-0.31343293,0.00019968676615286234,0.000940524133370209
Mon1a,-0.37589073,6.769950690723756e-08,5.282786122916899e-07
Aspa,-1.267465,0.00019997018870923132,0.0009413544404466439
Cisd3,-0.11759817,6.728388646211748e-08,5.252686525094582e-07
Ehmt2,-0.15449466,0.00019883457673087904,0.0009367613986304926
Gp1bb,-0.33475292,6.657811278631285e-08,5.202210653596601e-07
Osbpl3,-0.30398926,0.00019781943269198937,0.0009327289752337883
Utp3,-0.16972749,6.449673799576362e-08,5.046337653769341e-07
Ube2d1,-0.19834495,0.0001970444717772379,0.0009298234432173472
H2-Aa,-1.3358654,6.405751508718258e-08,5.016411375343403e-07
Fam107b,-0.17008016,0.00019686571264696017,0.0009297288815761975
Dnaja4,-1.3307792,6.374015899840939e-08,4.993784280334588e-07
Dok3,-1.7123785,0.0001962131506252258,0.0009268961548217991
Ndufa5,-0.09960853,6.35727249270043e-08,4.985111535663751e-07
Chmp4c,-0.12607154,0.00019547223602666428,0.0009238928466101591
Rbmx2,-0.29971412,6.242329144029531e-08,4.899350158464982e-07
Pcbp4,-0.60917664,0.00019143377177323527,0.0009062676916409115
Cers2,-0.20978102,6.086811577528393e-08,4.781561906656525e-07
Ift46,-0.23370667,0.00019082234081533493,0.0009036165440980546
Cpsf3l,-0.23397575,6.084322031230535e-08,4.781561906656525e-07
Prr12,-0.3261924,0.0001907118631188003,0.0009033368114788888
Coro1c,-0.20531696,6.076848694463505e-08,4.778007253145735e-07
Sh3bp5l,-0.25564405,0.00018973102519749478,0.0008991756488121833
Lactb,-0.39751714,5.978995288564668e-08,4.703172972513291e-07
Slf1,-0.20898089,0.0001894550538034514,0.0008981099704580662
Ninj1,-0.23808494,5.963476369345668e-08,4.693066289230247e-07
Cited2,-0.15944166,0.00018900471401434905,0.0008964587960524038
Otulin,-0.27620524,5.8751747720453056e-08,4.6277205857979454e-07
Arl6ip6,-0.16558024,0.0001886270230287635,0.0008949089297204268
Ankrd9,-0.3080285,5.845339975486403e-08,4.6062851744045987e-07
Zfp65,-0.36928716,0.00018654847272976641,0.0008852866085012652
Dmbt1,-0.19227004,5.657609013467309e-08,4.4643539826520443e-07
Fbxo25,-0.2747732,0.0001857967611893925,0.0008819574512104793
Aurkb,-0.2650706,5.6354187973779536e-08,4.4488416229255513e-07
Aes,-0.0724435,0.00018491723608991378,0.0008780196135660781
2210407C18Rik,-0.26817244,5.5352800313674355e-08,4.375684929879439e-07
Bbc3,-0.63710207,0.0001831833286064332,0.0008707277883691778
Phf10,-0.24001941,5.4922753127071365e-08,4.343643297488862e-07
Dnajc28,-0.6010685,0.00018078554961014262,0.0008595628959142414
Eif2b2,-0.22109407,5.436418295522064e-08,4.301403813922073e-07
Gm10138,-0.28205824,0.0001798744105588053,0.0008559255393311361
Rbm25,-0.1255885,5.381847156631888e-08,4.2601441479050526e-07
Mov10,-0.71230227,0.00017984757397727339,0.0008559255393311361
Znhit1,-0.15583804,5.364408466647611e-08,4.248253717187853e-07
Ankra2,-0.19206044,0.00017134863714249484,0.0008177918523913801
Hectd1,-0.19739078,5.0830062030325426e-08,4.0381405065954283e-07
Plekha5,-0.16926911,0.00017070304435080297,0.0008149319745657867
Fpgs,-0.3376151,5.0785116976670154e-08,4.036394665902418e-07
Setd2,-0.17641301,0.00017065370020631998,0.0008149177917732774
Npepl1,-0.22034149,4.9991961978757125e-08,3.980556175136833e-07
Trim56,-0.22704807,0.00017015747688293756,0.0008127690517161897
Desi2,-0.1834127,4.971429848106834e-08,3.9602419184397725e-07
Ktn1,-0.15190962,0.00016863398767923577,0.0008059301238746831
Polr2g,-0.18447077,4.933961364799978e-08,3.932177009688436e-07
Nrp1,-0.9343842,0.0001674017095293926,0.0008010884903497832
Tm9sf2,-0.15312003,4.7102377051140446e-08,3.757285846208312e-07
Gng12,-0.109208874,0.00016713725828622233,0.0008000825496768687
Kif22,-0.2698772,4.5235128522678874e-08,3.6116170537439156e-07
Stag1,-0.16939925,0.00016645092673551865,0.000797014205864651
Psmg2,-0.19658229,4.407524273597692e-08,3.522211189628569e-07
Cftr,-0.12427731,0.000166039044759348,0.0007954754998789592
Nap1l1,-0.16443427,4.231819449692495e-08,3.384877705482304e-07
Mptx1,-0.8427962,0.00016520455604494437,0.0007916933906129826
Rpp25l,-0.18424703,4.135888599953127e-08,3.3111603811834304e-07
Prdm2,-0.27672645,0.00016495562624190284,0.0007907160992768573
Fam220a,-0.3385593,4.053685537288858e-08,3.249790873484357e-07
B630005N14Rik,-0.47747552,0.00016469130324900844,0.0007896644671200069
Jtb,-0.14344469,4.0231815120103445e-08,3.228281676281177e-07
Kif1c,-0.16076168,0.0001631067479478993,0.000782280262469551
Rraga,-0.22129814,4.015580052148107e-08,3.223654100337994e-07
Rnd3,-0.41302323,0.00016195920210413707,0.0007776254258404373
Dapk3,-0.24321543,3.976457192973545e-08,3.193705770206769e-07
Arhgef7,-0.28401068,0.00016100080781051676,0.0007734464722947542
Rnmtl1,-0.28494072,3.926514904774388e-08,3.156479708215934e-07
Parp11,-0.38819525,0.00015930469723122995,0.0007664809367655239
Hjurp,-0.17062412,3.918456386022442e-08,3.1514432069369505e-07
Slc17a5,-0.24809368,0.00015898156050063865,0.0007654199897747186
Thumpd3,-0.18947619,3.86516804844246e-08,3.1100090712124247e-07
Zfhx2,-0.41134456,0.00015769270002838372,0.0007598392699749896
Carkd,-0.18667372,3.8618375353689e-08,3.108752680212445e-07
