,logFC,P.Value,adj.P.Val
AI467606,0.44506866,0.002464429594735245,0.10772990365244393
Tomm7,0.18934849,0.0038538711977568747,0.14470956956876402
Ppp2ca,0.26261136,0.0025385252589331417,0.10906969284897824
Inpp5a,1.0652165,0.003913605429128809,0.14601653546938548
Slc25a5,0.14999732,0.002602573469253585,0.11141577473506137
Tmem94,0.7334127,0.003935807594331597,0.14653378571014652
Hn1,0.20878702,0.0026184894420747933,0.11141577473506137
Pogz,0.60190547,0.003949110062566365,0.14668329142831504
Cdc14b,0.5162171,0.0026183008931666145,0.11141577473506137
Atn1-1,0.49078387,0.003964864475527778,0.14668329142831504
Dnttip1,0.42517087,0.0026443517861869433,0.11224442980353418
Gprasp2,1.6495823,0.004016827131513295,0.14829349408000658
Ttc26,1.5345097,0.0027061279797929725,0.11383192765743413
Tmem30a,0.29804295,0.004074302202587926,0.15010002642783568
Actg1,0.11344334,0.0027076620816484077,0.11383192765743413
Pin4,0.26107568,0.004116769979288526,0.15134727792058006
Nme1,0.19479083,0.0027647398569018537,0.11595411337789087
Abhd2,0.51680344,0.0041356934267944125,0.15172555446567476
Spag7,0.25477222,0.0028133976059628646,0.11771389554663196
Prrc2a,0.3307473,0.004201738323478888,0.1531891028184533
Qprt,2.2458174,0.0029018965837366564,0.12056069275843558
Mmp20,1.790938,0.004336886137562581,0.15778902711260298
Sh3bgrl3,0.21846259,0.002967833943596041,0.12242663354650994
Igsf3,1.7138144,0.004361877205684871,0.15804385182577368
Ndufs4,0.18932824,0.003025659475187619,0.12393919337406066
Hes6,0.23669316,0.004440327668826202,0.15994855816351547
Ces1d,0.5932213,0.003047085166814191,0.1245265758986646
Asxl2,0.35591045,0.00444175134489248,0.15994855816351547
Map1a,0.48752898,0.0030796553123396556,0.12527496019385362
Vapb,0.30641067,0.004493837453405116,0.1604602655176656
Cope,0.20283832,0.003115266953573786,0.12613959948191739
Mmaa,0.53132015,0.004523331614557508,0.160907907819067
Cd59a,0.47262526,0.003147602410912074,0.12686425955724284
Rnasel,0.5725368,0.004668945130892194,0.16541809029267845
Tmem41a,0.4045384,0.00317297672870384,0.12753019683408046
Cdc42ep5,0.6849145,0.004695512546781841,0.16575468932138318
Ran,0.18769343,0.0032832122237032844,0.1305005160513738
Zfp317,0.7726851,0.004702459328740825,0.16575468932138318
Rnpep,0.24989192,0.003287287534027101,0.1305005160513738
Vcpip1,0.46086547,0.004706742728695738,0.16575468932138318
Nmnat2,1.2092736,0.0033000350637439452,0.1305005160513738
Gm37233,0.8742688,0.004736273573468225,0.16609418917856433
Elp6,0.67436683,0.0032979303454410036,0.1305005160513738
Pde2a,0.6095308,0.004855537478280943,0.16942152314058048
Ubc,0.16944982,0.003340959903738306,0.13143520549208274
Shisa2,0.49715203,0.004875759941932507,0.16942152314058048
Pkig,0.27206087,0.0034189309170975955,0.13381040758609364
Med1,0.41214934,0.004888439078348416,0.16942152314058048
Atp5g1,0.13311824,0.0036197665345690804,0.14073043653093462
Lrrc49,0.77843124,0.004913608993539535,0.16942152314058048
Slc25a47,1.146851,0.0036633916623269487,0.14182429083315076
Rpl30,0.08688421,0.004918723227165384,0.16942152314058048
Nt5c,0.20718355,0.0036640430227195386,0.14182429083315076
Mpv17,0.41501644,0.004921561270482747,0.16942152314058048
Med21,0.3157206,0.0036946277312734335,0.14207464726732275
Tnrc6a,0.34175044,0.004926557692188962,0.16942152314058048
Pcbp1,0.20169963,0.003738413542353045,0.14228424106869159
Qsox1,0.4368415,0.005094184995061806,0.1741636438097687
Herpud1,0.30362216,0.0037419317396687516,0.14228424106869159
Abcb7,0.6372634,0.005133853381879796,0.17450136456435908
Bud31,0.21992815,0.0038060009578609103,0.1438340964139565
Rpl15,0.11645226,0.0051311371058593794,0.17450136456435908
Tecr,0.21793012,0.003907767565025082,0.14601653546938548
Ccnd2,0.40830413,0.005165342319169696,0.1745103302786386
Atp6v1e1,0.1896889,0.003958959250229408,0.14668329142831504
Cd47,0.29897913,0.005173839530824032,0.1745103302786386
Setd8,0.24692154,0.004160189875056082,0.1523062847382511
Gprin3,0.37785783,0.005207692723757018,0.17531567861031047
Cd177,0.413293,0.004194054318052759,0.1531891028184533
Hoxb8,1.0058572,0.005312393173966255,0.17720581400530827
Slc25a3,0.15148924,0.004348263875447559,0.1578761179405784
Wls,0.5352154,0.0053204554266583146,0.17720581400530827
Mvp,0.3320463,0.004395105869958735,0.15892015525264372
Zc3h11a,0.68216705,0.0053701870229290695,0.17772183908461872
Abracl,0.19795631,0.004467654353618231,0.1604602655176656
Gcc2,0.24122126,0.0053817840593184405,0.17777084826015593
Cox5a,0.14798065,0.004479862003132233,0.1604602655176656
Mtss1,0.30948862,0.005426735503143269,0.17858431272797126
Shisa5,0.30747822,0.004495970830084553,0.1604602655176656
Pank3,0.40408728,0.005437005508242386,0.17858784634830552
Gspt2,0.74996257,0.004501616735913569,0.1604602655176656
Fam57a,0.822652,0.005457562310655225,0.17859542362224257
Erp29,0.22592553,0.004535065366172285,0.16099940137322336
Erf,0.7533192,0.005497131408892738,0.17922280194521722
Gm8994,3.3173485,0.004743950632976367,0.16609418917856433
Whsc1l1,0.30796453,0.005490757819584818,0.17922280194521722
Klk1,0.4344718,0.004744738119139549,0.16609418917856433
Ccl25,0.48584265,0.005530166994960785,0.17963331719490921
Tpm4,0.2650949,0.00490687978176212,0.16942152314058048
Amd1,0.42951924,0.005558284457924746,0.17999025261115414
Fars2,0.3836478,0.004910005676137418,0.16942152314058048
Bach2,1.9354395,0.005659516142419429,0.18091378757204735
Zfp114,23.116127,0.005055521341050928,0.17351694634040618
Tef,0.67623883,0.005653259844793643,0.18091378757204735
Cand2,0.7650544,0.005088383519131805,0.1741636438097687
Prrc2b,0.34644786,0.00569916455706659,0.1811056397130763
Sod1,0.211063,0.005128690020034441,0.17450136456435908
Fzd6,0.8079878,0.005740640861714034,0.18176627362684816
Gnai1,0.5355253,0.0051468654991645955,0.1745103302786386
Usp16,0.37044218,0.00576468918594224,0.1821994299722356
Manbal,0.36439452,0.005167436861877135,0.1745103302786386
Ghitm,0.332606,0.00578090279962608,0.182383850804002
Tmem54,0.26484492,0.005230037025224078,0.1757312440616878
2610507B11Rik,0.5017408,0.005824205368964633,0.18338641604986078
Map1b,0.20683669,0.0052449531964314676,0.17589611168108812
Ahcy,0.7662071,0.005833551844982199,0.18338641604986078
Snrpd3,0.23688062,0.005276015917581673,0.1766008147041195
Slc16a9,1.6219393,0.005879082393083506,0.1833987695513434
Vac14,0.7395673,0.00532434244550178,0.17720581400530827
AA474408,1.6716244,0.005901187632417731,0.1833987695513434
Eif1b,0.24488766,0.005349583102407587,0.1774912508082847
Kdm5c,0.42204937,0.0058897555874695565,0.1833987695513434
Gtf2b,0.29905012,0.005353119156000165,0.1774912508082847
Inpp4a,0.5842505,0.005891959633393926,0.1833987695513434
Frmd6,23.283707,0.005412415750084502,0.1784472457340243
Ccl5,3.3139648,0.005964070793883518,0.1838712562472194
Suclg1,0.20302129,0.005450668132027962,0.17859542362224257
Rab3b,0.4650739,0.005911590594536012,0.1833987695513434
Cela1,0.3605791,0.005526529843862847,0.17963331719490921
Gm10250,0.25458187,0.005920164755360048,0.1833987695513434
Aplp1,0.17744492,0.00556164042382386,0.17999025261115414
Wdr43,0.44427648,0.005929219420605002,0.1833987695513434
Tmem266,0.49164516,0.005581891350518443,0.1803135601151849
Nek4,1.1527789,0.005988221548729161,0.1842393894228637
Gmds,0.22732729,0.00559263193080726,0.18032902921114857
Cbx6,0.29157165,0.006002460165776826,0.1842393894228637
Dynlrb1,0.14063376,0.0056065643381919905,0.18044717054038067
Hopx,0.29294094,0.006007464299738285,0.1842393894228637
Cd34,3.5912488,0.005662242255996474,0.18091378757204735
Reg4,0.661351,0.00604482282852878,0.18474029837519348
Cth,0.467963,0.005642346576929344,0.18091378757204735
B230219D22Rik,0.29997182,0.0061191964817167875,0.18595609518631226
Rps3a1,0.069589086,0.005678218897424679,0.18109499216777478
Clpp,0.29995957,0.006130088360506528,0.18595609518631226
Scd2,0.59368235,0.0056889588370653615,0.1811056397130763
Myef2,0.3828845,0.006160696903311578,0.18633722320463744
Pepd,0.35232598,0.005736759893035837,0.18176627362684816
Pla2g16,0.36241248,0.006200613541665387,0.1869011694128402
Klhdc2,0.27671748,0.005862506348315346,0.1833987695513434
Mlxipl,0.24423401,0.00626360270996589,0.18783326010619553
Noct,0.39014572,0.005893466958113922,0.1833987695513434
Taf1,0.38572946,0.0063956764279887,0.1908170150578021
Sybu,0.83676136,0.00593830876200503,0.1833987695513434
Sectm1b,1.6858412,0.006460717829874131,0.19128340266755797
Isyna1,0.25986007,0.006033652720895923,0.18472017293432763
Kif1b,0.28364405,0.006470044766100184,0.19128340266755797
Calml4,0.19405775,0.006056573549022703,0.18477806766836102
Add3,0.42468068,0.006476618937415182,0.19128340266755797
Parm1,0.3904089,0.006119363708256838,0.18595609518631226
AI314180,0.333733,0.006535558392347913,0.1920557987102506
Zdhhc3,0.2777667,0.006137514095946117,0.18595609518631226
Cbx5,0.43274808,0.006575200575084409,0.19289816311512242
Lag3,2.0796034,0.006183382593253316,0.18670203146261255
Pbx2,0.4794411,0.006714596986360679,0.19653139793069513
Arpc1a,0.18574885,0.006222472987031192,0.18723890034434784
Krt19,0.32670596,0.006733253296657871,0.19655059830925042
Btg2,0.24097703,0.006262998194627631,0.18783326010619553
Lrrc73,0.76149946,0.006816934628965934,0.19783946988628845
Lsm7,0.36667693,0.006310710715800252,0.1889235424339997
Foxo3,0.5794734,0.00681989991343748,0.19783946988628845
Vamp4,0.38681406,0.006377298251233924,0.19059228260022748
Cyp2u1,0.6509863,0.0068213007972677125,0.19783946988628845
Kcng2,0.7787696,0.006406920894050488,0.1908285099511004
Eml4,0.2866162,0.00686867673543837,0.19852509255239878
Crybb3,1.4419085,0.006446155041278235,0.19128340266755797
Scarb2,0.4491054,0.006973336201211771,0.20061780520172925
Naa10,0.32008392,0.006464754795909506,0.19128340266755797
Sepp1,0.21881115,0.006975330278168586,0.20061780520172925
Psmd13,0.24473435,0.006510347290053343,0.19166913070286562
Slc6a7,0.70160735,0.0070114373471207225,0.2006757494686456
Srrt,0.33221573,0.006511493258385636,0.19166913070286562
Alkbh7,0.36292648,0.0070087978145521885,0.2006757494686456
Asxl3,0.90269184,0.006721411833855788,0.19653139793069513
Zfp748,0.8913928,0.007022661085284317,0.2006757494686456
Mrps24,0.19177559,0.006822438897802925,0.19783946988628845
Tprkb,0.42423826,0.0070230231561609876,0.2006757494686456
Gtf2e2,0.25984064,0.006839116619179042,0.1979963696026908
Fbxl3,0.44018385,0.007124391943791268,0.20301334433995682
Ndufab1,0.17746156,0.006957207686035967,0.20061780520172925
Pam,0.24042588,0.007127936804060397,0.20301334433995682
Erp44,0.29362053,0.007150501018600188,0.20332646343019598
Dapk3,0.313838,0.0073382046326818445,0.20632683201618887
Agr2,0.29611373,0.007184843848559629,0.20397295791718634
Agk,0.7132927,0.007549255294704213,0.21124691607298907
Ms4a8a,0.374584,0.007210976422018161,0.20438465913568568
Numa1,0.3679002,0.007669367409434016,0.21325598894844197
Maged2,0.38887918,0.00724358246997014,0.2047189789434715
Bhlhe40,0.72844493,0.00769560714634959,0.21364123915134495
Ppil1,0.34774202,0.007246070955604578,0.2047189789434715
Eif4b,0.2354198,0.00771967824933988,0.21397146037168724
Csnk2b,0.22845632,0.007282130182122894,0.20540750191082766
Ndufa6,0.1453987,0.007784032385490727,0.2144101481127816
Smg9,0.50692505,0.007297148748410785,0.20550127396766463
Chchd10,0.22873057,0.007788839828368771,0.2144101481127816
Prmt1,0.21834834,0.007368270400029615,0.20684123920083136
Lamtor4,0.19842955,0.00788288977358027,0.2161092386757037
Hadhb,0.23480524,0.007383372263658824,0.20693461050921294
Sept9,0.68314135,0.007911472434690295,0.2165549923595211
Hdhd2,0.38230252,0.007616130830428317,0.2127794389238741
Ubxn10,0.71715534,0.008010324021732882,0.21891978854418653
Polr3k,0.28660077,0.007646213000225518,0.21325598894844197
Cand1,0.3533507,0.008186565368439935,0.22241989726678843
Serf1,0.26540416,0.0076695945493322325,0.21325598894844197
Dvl1,0.56375605,0.008224698096035422,0.22241989726678843
Zranb2,0.28049874,0.007735985209262597,0.21408577650767183
Acvr1b,0.571775,0.008239606665814119,0.22241989726678843
Mdk,1.0155536,0.007782096244270394,0.2144101481127816
Ube2q1,0.32788378,0.008239493789250367,0.22241989726678843
Nsg2,1.9449203,0.007796510820239427,0.2144101481127816
Tmub1,0.44265395,0.008246386420667258,0.22241989726678843
Impa1,0.23245853,0.007831786568006953,0.2150437271243534
Nxf7,1.3927524,0.008277619803817199,0.22241989726678843
Llph,0.23277713,0.008078743158237991,0.2204468222355842
Kdm3a,0.5395228,0.008260096659321238,0.22241989726678843
Usp2,0.6637163,0.0081475007244074,0.22197834144187792
Sssca1,0.3567584,0.008269822970782003,0.22241989726678843
Anxa6,0.24170618,0.00818931140462137,0.22241989726678843
Scin,0.47408354,0.00834198862518981,0.2236487248946861
Med16,0.54328233,0.008348805754903208,0.2236487248946861
Me2,0.30449983,0.008372976101336168,0.22395480826298397
Yeats4,0.27333763,0.008390016326061992,0.22406953935849144
Ttc14,0.27705812,0.008434466604732838,0.22491484316383942
Agfg2,0.63046294,0.00844808530655652,0.22493667135169357
Malrd1,0.5545198,0.008478309591915182,0.225325161967894
Gnb2,0.1332904,0.008601127264327824,0.22728963821959827
Gm11808,0.17627303,0.008488320561244286,0.225325161967894
Ppm1a,0.3581263,0.00863137505213633,0.22759881438805102
Rps20,0.07440212,0.008513469659719337,0.22541064983609765
Tppp3,0.3940394,0.008669424228410499,0.22772465166794872
Ubl7,0.35431033,0.008517195213746592,0.22541064983609765
Gm10104,1.7675756,0.008874911781071974,0.23007249524103957
Hs3st3a1,1.9334193,0.008649554949264608,0.22759881438805102
Lpcat3,0.27101555,0.009131541490977287,0.2355537901525112
Zufsp,0.7678634,0.008651682012816143,0.22759881438805102
Stip1,0.25163138,0.009141733618847814,0.2355537901525112
Cyth3,1.1250206,0.008701196425737454,0.22821809670072282
Adam32,2.189539,0.00926655518291838,0.23748853756905317
Rcan2,0.77861226,0.008732455706429594,0.22869663804632975
Cdc40,0.40179193,0.009330814021568023,0.23867597496508716
Zer1,0.6730897,0.008751581133085079,0.2288564512674168
Cfap44,1.7074957,0.009395805745662098,0.2392934700993044
Amn1,0.3580492,0.008788054629746187,0.22935027468565794
Aasdhppt,0.37937802,0.009566943487252717,0.24224769150070893
Cdk1,0.9181234,0.008804280306964358,0.22935027468565794
Fam136a,0.40060714,0.009757884919881775,0.2459252441002162
Gins2,1.2112881,0.008822670328771681,0.22935027468565794
Acat3,1.5428438,0.009985358231163501,0.24925099459692643
Fam195b,0.2366558,0.008819976859624701,0.22935027468565794
Muc4,0.42126086,0.009977385516612276,0.24925099459692643
Kat6b,0.56114626,0.008876637556104525,0.23007249524103957
Hspa4l,0.21067737,0.010267737932810824,0.2544921843346751
Rpl9-ps6,0.15988272,0.009033932940109339,0.233804570775466
Mrpl38,0.2923687,0.010395694315005043,0.25728976016066496
Adamts17,1.3395653,0.009112882520902811,0.23550100667621338
Dnm2,0.27513012,0.01067259216835341,0.26048536413121454
Lmnb1,0.6196551,0.009199944070350793,0.2363605513863662
Sult1d1,0.18451512,0.011183608534051443,0.2677514342900354
1810037I17Rik,0.15972249,0.009193648345186748,0.2363605513863662
Gm26910,1.9032134,0.011222184239640385,0.2683094471336061
Oip5,23.176142,0.009364090282490736,0.23917900949739782
Uba2,0.30508375,0.011245520259348293,0.26850207543142335
Dhx15,0.29836535,0.009270877867886556,0.23748853756905317
Atp5c1,0.12676533,0.011381566872805648,0.2708095653416276
Synj1,0.48416382,0.009380504329831573,0.23925051173894082
Prss50,1.0240394,0.011403805744767792,0.2708095653416276
Ints3,0.43487883,0.009422740799370187,0.23963216218137812
Ranbp3,0.36480582,0.011550603352677706,0.2739254422626253
Coq10a,0.5150231,0.009461544548002491,0.2402712750607627
Psmc4,0.21862735,0.01158093814454929,0.27392614470120363
Zfp710,0.5909587,0.009519135593640269,0.24138494918764855
Tob1,0.2850967,0.011595238330399046,0.27392614470120363
2010103J01Rik,2.4968843,0.009671430972051908,0.24418973631015542
Ddost,0.20101142,0.011678898696091546,0.2741985788123729
Fam69b,1.3712153,0.009636160380813372,0.2436492753554437
Arc,0.83331704,0.01177069964344208,0.2754150756368696
Tff1,23.407038,0.009768156853237973,0.2459252441002162
Nell2,1.5152194,0.011873488185383585,0.2762210548682025
Gm4724,1.7169704,0.009801618501088214,0.24641465224552675
Psma2,0.16501735,0.0118570684581503,0.2762210548682025
Tmem50a,0.19764131,0.009866452062064239,0.24769023155236408
Apool,0.37567154,0.011883179734841012,0.2762210548682025
Smarca2,0.34356612,0.009908549058288288,0.24839220057246802
Gal,1.0025598,0.011913632673527639,0.2765380104227955
Hck,2.0925596,0.009976398284060458,0.24925099459692643
Clns1a,0.2799993,0.01199980826640847,0.2765380104227955
Klhl9,0.37839794,0.010129451514356564,0.2524891510096282
Fabp5,0.4347417,0.01200787664779988,0.2765380104227955
Cdkn1b,0.30039644,0.010157037595199639,0.2528181609921292
Ube2s,0.18279147,0.012021927189923239,0.2765380104227955
Adh6a,0.60692126,0.010248033685714163,0.25445197200919617
Parp8,0.991957,0.012065234980863244,0.2765380104227955
Arvcf,0.58891445,0.010251635815313883,0.25445197200919617
Bbox1,2.0620337,0.012202237341760699,0.2773996336439337
Lpcat4,0.9277351,0.010409891280614168,0.25728976016066496
Hnrnpk,0.1558137,0.012283788501669354,0.2785329230191427
Slc1a5,0.57588017,0.010451729391009735,0.2579610120620984
Asap2,0.5458457,0.012340099317019777,0.2793616744399072
Sepw1,0.18543287,0.010529237041345623,0.2592722834845842
Bco1,0.28663358,0.01249070228425606,0.28097189120783894
Fryl,0.22916609,0.010534365811642469,0.2592722834845842
Cpe,0.20233469,0.012605971088436151,0.2819153989123344
2310035C23Rik,0.4031064,0.010559247540772405,0.2595211986489419
Srp9,0.17199145,0.012604761151999615,0.2819153989123344
Tpbg,0.41764325,0.010574176648541211,0.2595251483866127
Bloc1s6,0.48299655,0.012613913098722826,0.2819153989123344
Oaf,1.9976392,0.010622452730204917,0.2596222000387914
Ddx54,0.3210751,0.012625471970864803,0.2819153989123344
Rab13,0.53375566,0.010614805567889614,0.2596222000387914
5033430I15Rik,1.1999034,0.012647212798390588,0.2820424752615708
Rpl22,0.11736687,0.010619987282138619,0.2596222000387914
Anp32b,0.18285383,0.012713749424034663,0.28278676552926
Gm11131,2.0615356,0.01070057006010808,0.2608059884414414
Syt14,0.8026084,0.012714949029805083,0.28278676552926
Sepsecs,0.52697885,0.010740101568372983,0.2614069319404687
Dnajc22,0.34552506,0.012728864253892032,0.28278676552926
Wfikkn2,1.3594369,0.010788566107737096,0.2618611494630718
H2afy,0.19852689,0.012841309719789048,0.28492466629526886
Cdadc1,0.59218407,0.010774855475766476,0.2618611494630718
Flot1,0.29496554,0.012959426001504395,0.28610049387492054
Ankfy1,0.44257212,0.010872268565565111,0.2633813686819264
Gm43861,0.29066035,0.013108959931956815,0.28707115486250434
Tbc1d32,1.1730157,0.010904667494694306,0.2633813686819264
Dtd1,0.32403883,0.01311774525434422,0.28707115486250434
AU022252,0.4522006,0.010898243739047764,0.2633813686819264
Fkbp2,0.18756174,0.013135371948955449,0.28709936723755486
Ppp2r5a,0.38029245,0.010911149854916202,0.2633813686819264
Rab1a,0.1877353,0.013205299777355448,0.28719892696468724
2610528A11Rik,3.2419813,0.011034015556662669,0.2652541113231643
