,logFC,P.Value,adj.P.Val
Fitm2,0.48432642,0.0002435373211480439,0.0019071663745697752
1110059G10Rik,0.22159435,0.001609092583660237,0.009967072249792508
Bbip1,0.1982787,0.0002446431536550088,0.0019141202756809749
Gfm2,0.2985167,0.00162226945417459,0.010034544568183763
Ict1,0.16004798,0.00024713430543290123,0.0019310320806457861
Smim10l1,0.15604226,0.0016405967433787958,0.0101372034357931
Aurkaip1,0.12403194,0.00025250523971637515,0.001971123300870371
Gm26801,2.438284,0.0016464325820874635,0.010165783512610306
Adh5,0.15157518,0.00025260169996927533,0.001971123300870371
Stk19,0.21754682,0.0016469575860923883,0.010165783512610306
Nmd3,0.25884435,0.0002545130731299231,0.0019842760577249955
Pls3,0.32548517,0.0016501489716266068,0.010178332003648425
Nat10,0.31321096,0.00025822037935210364,0.002010503644818129
Dctn2,0.14618348,0.0016531152632232962,0.010193050708990521
Raly,0.117898226,0.00025999641988153224,0.002023435379352598
Dnajb4,0.3575129,0.0016548970187933584,0.010196881245180815
Eif4ebp2,0.26981553,0.0002626334217620042,0.002042225469182136
Gm9920,0.70723236,0.0016563487024869644,0.010198674053540094
Slc25a4,0.24621853,0.00026382657275951933,0.002049612892618494
Rnf146,0.22766405,0.0016579021114167959,0.010204663328871226
Mrpl11,0.1485234,0.00026394541386271165,0.0020496300299643975
Ddx58,0.5654944,0.0016623827682287094,0.010228659799048708
Znhit2,0.2845981,0.0002663398703130635,0.0020673103096340395
Ano8,0.8222372,0.001667490567983729,0.010256496937759213
1700025G04Rik,0.5017311,0.0002671488559028154,0.002071759419585249
Dcxr,0.27887428,0.0016735802081914927,0.010290351643998986
Sub1,0.099575974,0.0002771805193120039,0.0021372941052522354
Ist1,0.25993872,0.0016812380653440202,0.010326597875669509
Zdhhc4,0.3211025,0.0002854245233550611,0.002198932551038356
Gcnt2,0.87600124,0.0016842460270758857,0.010341458921664758
Slc25a33,0.39580137,0.0002909769231738516,0.002238340901384741
Baz2b,0.1912649,0.0016889537920531897,0.010366742922721169
Arhgap10,0.827327,0.0002971993461228092,0.002278657988401451
Hscb,0.16842353,0.0016933900188652114,0.010390343156954734
Palb2,0.46222523,0.00029765107740336964,0.002281126202882431
Zfp951,1.0200831,0.0016962951375605793,0.010404535585463196
Oit1,0.18639147,0.0003002521482862618,0.0022990549027601215
D730048I06Rik,1.5175673,0.0017171757591105134,0.010521593310616825
Pycrl,0.15267618,0.0003008971877228226,0.0023019879320214025
Cdkl2,1.1313343,0.0017239094936222332,0.010549237731777947
Uqcrb,0.07116066,0.0003056892864395544,0.002336614976338534
Wisp2,21.384361,0.001732408609391672,0.010596455444775445
Tmem107,0.2821974,0.00031256207759145887,0.002386035356001176
Mtmr14,0.30761418,0.0017347073987315706,0.010603134997533875
Ormdl2,0.15373762,0.00031350758035113475,0.0023922139424709036
Rbbp9,0.46220702,0.001740080845741222,0.010632281189920201
Armc6,0.45048586,0.0003161715883660451,0.0024104482960331935
Ptges3l,0.37509918,0.0017433723703302738,0.010648690533129616
Gtf3c6,0.1871614,0.0003176882961009915,0.002420961156714104
Zfp358,0.2842962,0.0017506606095501886,0.010685779399661501
Nop16,0.20241234,0.0003194473596502484,0.0024333109887879558
Pak2,0.1581202,0.0017529693652075578,0.010696156477358477
Uxt,0.21581045,0.000323271032083798,0.002456049220410109
Ppp2r3c,0.2862862,0.001757457866565637,0.010719821967774363
Abhd11,0.1427406,0.0003271001076533896,0.0024829936033663137
Efna4,0.15797424,0.0017679630673075358,0.010765216556408637
Tmem214,0.33955613,0.00032860087668875124,0.0024933088109030336
Vangl1,0.57748955,0.0017677432847343923,0.010765216556408637
Gcn1l1,0.22860642,0.00032933581908885343,0.0024978067970860686
Cideb,0.33369052,0.0017827584285430719,0.010851546194938484
Gfm1,0.28968397,0.0003399308606887713,0.0025692924795199046
Klf6,0.29595548,0.0017890554185471526,0.010886104871928363
Heatr1,0.5676704,0.0003421628499491809,0.0025839397344894523
Itih5,0.6100174,0.0017942834674170341,0.010914137546874191
Ilf2,0.16420847,0.0003434254776847372,0.0025923607901004665
Dynlt3,0.18018103,0.0018043750404128955,0.01095655928997091
Naa16,0.32269764,0.00034521342183111217,0.002602150156860679
Fam227a,1.8401779,0.0018083762947914595,0.010977062738642596
Mrpl23,0.112523146,0.00034515089324302524,0.002602150156860679
Golgb1,0.15301841,0.001817427263825474,0.011028193821548706
Mphosph8,0.23884264,0.00034531463983378496,0.002602150156860679
Mapkapk3,0.26719534,0.0018222555491990376,0.011049973223340453
Hmgxb4,0.2879255,0.0003485528477562727,0.002625426143858114
2810405F17Rik,0.58185834,0.0018251778836938075,0.011063763694429555
Dnajc25,0.34944928,0.00035896713731321697,0.0026969343753762984
Syne2,0.22206366,0.0018334116996309136,0.0111060130291672
Slc35b2,0.2145464,0.00035927087190403727,0.002698062834175063
Slco2a1,1.074306,0.0018370459628420598,0.011120361248716334
Psmg2,0.18919647,0.00036016191942835806,0.0027035990645512755
Ago1,0.29898983,0.0018474259754852843,0.011175496270982065
Romo1,0.12970152,0.000364084886412733,0.002728385376942839
Irak2,0.5043263,0.0018584325679487086,0.011238209055940349
Man1a2,0.16722348,0.0003682449337768029,0.0027548608860194796
Ngef,0.29934266,0.0018724865588646794,0.01131540794323556
Fam173a,0.15266897,0.00037084124952460157,0.002773103522508861
Nmb,1.2160798,0.0018789391611709137,0.011350497724048286
Sigmar1,0.22220223,0.00037302695175790246,0.002785891467590999
Lad1,0.14784579,0.001886437859118424,0.011387967192816236
Baz1b,0.17848133,0.00037423151286924516,0.0027937002445417355
Rab11fip1,0.23641437,0.0018898277889004371,0.011396686250633968
Ddah1,0.58145624,0.00037596133229056487,0.0028018526260992775
Ankra2,0.23929752,0.0018985859008681693,0.011441649532220965
Rac1,0.12099281,0.0003751980035957628,0.0027986802867473355
Slc17a5,0.29310155,0.0019037371007309745,0.011468759708997401
Zcrb1,0.15318452,0.00037808859933653835,0.0028141257755785634
Pvrl4,0.8867387,0.0019076478572394766,0.011488381012772214
1110004E09Rik,0.21885633,0.0003824831644111721,0.0028420197243964173
Pik3r2,0.2964235,0.0019319745227163827,0.011618955608382954
Hilpda,0.32482064,0.0003844559289750687,0.0028554708537104324
Ap2b1,0.19831191,0.0019365317426377933,0.011638396823999296
Ninj1,0.23706329,0.0003905818463755333,0.002894852292854174
Pld2,0.5849297,0.00194042631030212,0.011657815914850994
Nuf2,0.36663875,0.00039573994648469383,0.0029293757706720827
Atg10,0.39942342,0.0019438360067864416,0.011671077417918093
Nup133,0.34601557,0.00039925688997828493,0.0029541647695109055
Grhl3,3.5279534,0.0019529008302465768,0.01171273934809662
Vcp,0.11930082,0.0004037898189581576,0.002981427936366262
Slc22a5,0.59414244,0.0019518267886534922,0.011710294351999937
Ppargc1b,0.2983978,0.00040736045059018545,0.0030065288526759043
Dtx3l,0.32113245,0.0019659249544073925,0.011778792780020834
Ndufv1,0.13308322,0.00040812368050604944,0.0030108973289390455
Asb8,0.32305434,0.0019724387223026434,0.011809766837146287
Naa15,0.19152975,0.00041112208141665915,0.0030304732956102985
Ttc8,1.8113263,0.001980337984568319,0.011853024319761261
Cenpu,0.36388305,0.0004126719490196535,0.003039347929640558
Ino80b,0.2032981,0.001986253960945844,0.011884385718658944
Gimd1,0.3842341,0.00041458693665161997,0.003052172701206082
Ubxn2a,0.17178261,0.0019939354216097693,0.011922227684228811
Fgf12,1.4014953,0.00041609526715518844,0.0030619941916742574
Tgm2,0.20106965,0.001997073577942116,0.011932871127227747
Brca2,0.34746012,0.0004189600427435713,0.003076679317162788
Atox1,0.10271707,0.00200233430256189,0.011960238170944968
Ythdf1,0.25192717,0.00042069148984216645,0.00308676891482104
Zadh2,0.31039205,0.0020074590157397308,0.011986774476246784
Cenpb,0.22513238,0.00042065352808191544,0.00308676891482104
Galt,0.26702842,0.0020140952924178526,0.012022315412248276
Elovl6,0.3480452,0.00042183113450342045,0.0030938391179585177
Slc2a5,0.8469275,0.0020153116172531207,0.012025491018672016
Nup153,0.28231132,0.0004239028915887656,0.0031051461083323787
Rictor,0.3714181,0.002038584254512586,0.01215610488786891
Atad5,0.39745316,0.0004246916786530226,0.003109627862070653
Ssbp3,0.19706945,0.002042114436082536,0.012173024757557124
Pnliprp2,0.4940962,0.0004266854624308708,0.0031216251587417535
H2-T22,0.2850865,0.002056520400400994,0.012246436122076133
Wbscr16,0.31139848,0.00042834142015880315,0.0031324360284854967
Map7,0.26037383,0.0020600667694444844,0.01226339882772626
Sf3a3,0.20377664,0.0004320830098786974,0.0031584836658063017
Ice2,0.37755933,0.0020687663996136296,0.012306848998107757
Map2k3,0.19708572,0.0004354036036770018,0.0031814334833330364
Dennd1c,1.8665099,0.0020796565968056934,0.012363262982295823
Zcchc17,0.19948046,0.0004394984573383678,0.003207353152328545
Ppp1r9b,0.43928868,0.0020867618712865537,0.01239799829224608
Ncapg2,0.3817194,0.00045135604446418687,0.0032897883738569706
Stx8,0.22100697,0.0020904663595697113,0.012414925764352326
Sgol1,0.29758355,0.0004530614113524432,0.003300849163224081
Smox,0.37533888,0.002092419948139162,0.01241992966739406
Ncaph,0.3471597,0.000463473099918849,0.003372623032575035
Cbx6,0.22466655,0.0020933893196543717,0.01241992966739406
Ubap2,0.21394284,0.0004634885690359478,0.003372623032575035
Bex4,0.32004476,0.0020934292195311675,0.01241992966739406
Pdk4,1.0390629,0.0004684139506705966,0.0034056426789964393
Ticam1,0.47186184,0.0020946825333679657,0.01242317116398085
Prdx4,0.16248648,0.00047255217493078443,0.003434309086045771
Plekhb2,0.19944869,0.0021126958015539113,0.0125131120056309
Snrpf,0.079603806,0.0004734936229310917,0.0034397285803092494
Ace,1.2369257,0.0021137761232109223,0.01251529238988731
Emc7,0.17722884,0.0004760162922755452,0.0034566257455198993
Cggbp1,0.17627364,0.002128555634896729,0.012598554453364842
Eef1e1,0.1835208,0.0004797430405095212,0.0034779391298984394
Mlph,0.33474952,0.00212928800918057,0.012598645853646517
Hdgfrp2,0.29108837,0.0004814798759002254,0.003484780007905544
Arvcf,0.53321964,0.0021331396229960476,0.012617187006028121
Usp50,0.25609288,0.00048133622954809783,0.003484780007905544
Ivd,0.2459599,0.002148526785984917,0.012699650592032609
Dtnbp1,0.2752392,0.0004831742023806715,0.0034956032352554713
Cfb,0.30371085,0.002152611431422238,0.012715240566179155
Poldip2,0.1710052,0.000490064777905749,0.0035381710526449163
Banp,0.26901612,0.0021579094218939724,0.012725148413068045
Larp1b,0.20617086,0.000498363812780776,0.0035921851033620085
Zc3h4,0.26566547,0.0021589343448252364,0.012726921583902678
Nubp2,0.22542828,0.0005003258124956323,0.003604848504709203
Trpm6,0.8287309,0.002157438870880296,0.012725148413068045
Trim37,0.28535655,0.0005065391542988073,0.003642149164686146
Gm26764,2.3392107,0.0021629670199048863,0.012743362756177807
Ube2j2,0.16985032,0.0005064368094155571,0.003642149164686146
Zfr,0.19125484,0.002176866440092186,0.012810511185549203
Yars2,0.2736945,0.0005149270016124931,0.0036918858422424895
Uqcc3,0.116351105,0.0021774880163452724,0.012810511185549203
Sh3glb2,0.30157524,0.0005175967798347155,0.0037049809417659695
Arc,2.8403976,0.0021803094479446597,0.012822817245224735
Ndufb4,0.10210888,0.0005171858734352478,0.0037035482289639815
Heph,0.31415325,0.0021814765828011883,0.012825389089851215
Ube2n,0.12579839,0.0005249567443898944,0.0037530776522227884
Vamp2,0.33896118,0.002183053787027886,0.012830369297471918
Smarcc1,0.16724986,0.000532150248783305,0.003795242013745544
Bptf,0.16232572,0.0021861792580231847,0.012840149766457696
Haus1,0.29470292,0.0005333697176236608,0.003802395962596589
Bcl10,0.19416521,0.0021900459845435026,0.012858562675036074
Sac3d1,0.19722089,0.0005355875952079499,0.003810478060967329
Plxnb1,0.5346166,0.0021999359462407282,0.01291201100358824
Coq4,0.25965315,0.0005381781876223105,0.00382581120189598
Acss3,1.1597993,0.0022006187307657644,0.01291201100358824
Rbx1,0.09616889,0.0005460626952997551,0.0038740249271306407
Decr2,0.30508128,0.00222393669790897,0.013040926329300932
Lrrc19,1.2885075,0.0005536164635765803,0.00392286375581905
Nfatc3,0.25260127,0.002224952178962286,0.013041722695431706
Slc25a34,2.5977263,0.0005594124706406865,0.0039542731425796385
Wdr19,0.93075514,0.0022240742166343194,0.013040926329300932
Acot2,0.36159182,0.0005568387111808993,0.00394092898573578
Gm10709,0.22294201,0.0022301368099505283,0.013067753971744126
Psmd14,0.17194542,0.0005654704116052735,0.003990767688007819
1810058I24Rik,0.12692086,0.002233204243737643,0.013081366058400531
Orc1,0.6058746,0.0005676033186472044,0.004004212412118556
Mef2d,0.3247972,0.0022605822587578946,0.013228508835548611
Slc4a4,0.24715082,0.0005688074814796262,0.0040094881155401
Snx1,0.17279531,0.002265796882960711,0.01325461006134107
Tomm6,0.22473595,0.0005687624966901338,0.0040094881155401
Cc2d2a,0.34810713,0.0022832001259507867,0.013343091391198261
Ino80e,0.23062892,0.0005735933110024168,0.0040416019463694755
Ptk2b,0.37165394,0.0022900017713774774,0.01337394520718392
B3gnt3,0.31065258,0.0005742078720927226,0.004044310595705577
Taf6l,0.15335718,0.002291775846974493,0.013379859454778327
Ncln,0.24384023,0.0005811465194878379,0.004088265727365803
Trim56,0.2661696,0.0023020313177767957,0.013430808880242905
Lrpprc,0.20983024,0.0005817757012972039,0.004091054181230798
Gm11713,1.2027868,0.0023035268737093524,0.013435073930200613
Trap1,0.18057862,0.0005891156311753068,0.0041343965601612085
Tmem230,0.2303197,0.0023123456460458634,0.013477562201646422
Amn,0.23354481,0.0006066911743590629,0.004243917512550413
Neu1,0.32203868,0.002319182459054633,0.013512928830559373
Exosc2,0.24916537,0.0006207926709893828,0.004335925917049453
Tmem256,0.11927794,0.0023427856783117046,0.013641409120268915
Usmg5,0.10035607,0.0006229510451553537,0.004345819260228277
Pla2r1,2.8666363,0.0023570886453695887,0.013720145334574291
Irf8,0.17497607,0.0006228965856283339,0.004345819260228277
Trp53bp2,0.33617762,0.0023626007895172067,0.01374767671330658
Gnpnat1,0.21076721,0.0006238459124829885,0.004350335007961729
Svbp,0.1842617,0.0023657907736890985,0.013761681981475845
Racgap1,0.28441197,0.0006261262545321935,0.004360548846541159
Net1,0.16276404,0.002384327956939732,0.013845792599075953
Rpa3,0.16047214,0.0006261945627433334,0.004360548846541159
Ncbp3,0.24122001,0.0023920229730328324,0.013877523837935281
Reep4,0.23718293,0.0006319615640586632,0.004398202204040748
Zc3h6,0.40319756,0.0024009705157671942,0.013915651343528004
Ces2a,0.27539098,0.0006334457114933221,0.004405042140115611
Gm13139,0.62425876,0.0024006994471573164,0.013915651343528004
Wdr5,0.26761064,0.0006369737719343607,0.004427824404352263
Rbl2,0.4023206,0.0024034712748187445,0.013925078603047376
Tinagl1,0.55493855,0.0006398216354045367,0.004445862237629072
Fundc1,0.22925009,0.0024171588456618704,0.013995628466166738
Scaf11,0.14512081,0.0006412305667824569,0.00445389120556052
Sh2d4a,0.19351186,0.002423670952992025,0.014028712008211085
Edem1,0.34746322,0.0006567578840420389,0.004556338845744473
Prkaa2,0.41132754,0.0024260096913265214,0.014037625388765546
E2f7,0.61944604,0.0006586561379386056,0.004560506033095003
Als2cl,0.5157679,0.0024337816580327887,0.014073328422708193
Srsf10,0.1483583,0.0006582743938199566,0.004560506033095003
Pxn,0.24223985,0.002436224159025858,0.01408281814031625
Thoc7,0.10288684,0.0006585648300271174,0.004560506033095003
Tns2,1.0193745,0.00243764268467696,0.014086384379423944
Cuta,0.11599555,0.0006604393478400299,0.004571051854900687
Pla2g16,0.12976193,0.0024567221230478854,0.0141779894477243
Gm15293,0.6097676,0.0006672464345001057,0.004610901137817679
Apopt1,0.1894317,0.0024610014913125223,0.014193363704245144
Morc4,0.36875856,0.0006757797354249843,0.004662535253483804
Ttll5,0.47620803,0.0024596561452018165,0.01419026179895979
Polr3k,0.15104632,0.0006755891928719248,0.004662535253483804
Hivep2,0.594434,0.002462595285020813,0.014197895978894601
1700007L15Rik,0.4132923,0.000679507486776501,0.004680903592757135
Bco2,0.43453774,0.0024636545171262173,0.01419934431927157
Hdac2,0.16603462,0.0006843173888769269,0.004712190233046331
Vps25,0.482129,0.0024678539493499913,0.014218884410468
Gm20324,0.64605397,0.0006867700554668037,0.004725375953296061
Epb41l5,0.30810162,0.002471657451985301,0.01423613123688551
Coq3,0.30168626,0.0006861875021185668,0.004723216989709978
Gsn,0.56163627,0.0024759259174359626,0.01425137443403281
Krr1,0.24977346,0.0007051117377279946,0.004838316504136684
Fam21,0.27115163,0.002478511064526126,0.01426141921393007
Utp11l,0.17187175,0.0007112663977938112,0.004876739917452456
Dnajc18,0.43477568,0.0024792941272723137,0.01426141921393007
2410015M20Rik,0.08421204,0.0007237282420599547,0.004956382072377079
Gm43042,1.7494953,0.002482501982681306,0.014273792394443093
Mis18a,0.24837242,0.0007413249295421375,0.00507096262625301
Zbtb43,0.36808655,0.0025128260335297186,0.014435401074605345
Polr1e,0.3117666,0.0007472475159755156,0.005107499260302503
Tmem171,0.19366369,0.002515586977323139,0.014437103185009641
Ctu2,0.2848771,0.0007508162230071704,0.005127902637739995
Lrrc51,0.37430367,0.0025230501702634394,0.014475207522703043
Smn1,0.2118691,0.0007695055799857635,0.005245353590802878
Src,0.29493883,0.002560439745256399,0.01466577824100088
Polr1a,0.27224845,0.0007774783551248677,0.005289441399384166
Ascc2,0.23178343,0.0025629705491827834,0.014675490863730548
Elof1,0.1309976,0.0007850438210783412,0.005334715803484025
Med13l,0.22170503,0.0025672424348518507,0.014695163292394649
4732419C18Rik,1.0389744,0.0007880834543903927,0.005349165911163527
Sdc2,0.2785397,0.002580751997411251,0.014758071868046832
Zbtb8os,0.19315113,0.0007865405025038958,0.005342134950734333
Zbtb39,0.34270898,0.00258321696414238,0.014763935603522502
Dazap1,0.15176663,0.0007867435982757899,0.005342134950734333
Rfx5,0.5218525,0.00258345768968484,0.014763935603522502
Gm8186,0.16925506,0.0008042747951507509,0.005448543166994659
Cd52,1.8105153,0.0025884461523310327,0.014787634666746827
Eed,0.1983571,0.0008075933339603229,0.005466809575379336
Armcx3,0.7978735,0.002601030063825379,0.014849870471606037
Tcf23,2.3993437,0.0008187885500344062,0.00552475299518455
Asnsd1,0.16383466,0.0026232780858759758,0.014967164221785234
Ncaph2,0.17863251,0.0008154625306953374,0.005509466763517556
Zfyve16,0.490695,0.002629625534961268,0.014998510070066329
Sep15,0.09728556,0.0008173113932675319,0.0055198359392353335
Lsm10,0.21249627,0.0026364468111376477,0.01503253725247303
Prpf19,0.14043377,0.0008181341544352394,0.005523269879327877
Lcorl,0.25520036,0.002648423752745725,0.015086142822366491
Commd1,0.12384127,0.0008189826183608805,0.00552475299518455
Sult1c2,0.48749632,0.002672255502794638,0.015199052606472092
Ube3c,0.25041208,0.0008421807506793226,0.0056747094830091015
Ctnnb1,0.0967941,0.002674251370497699,0.015203694381674559
Recql,0.47342768,0.0008441951906273606,0.005683924170457704
Ubr4,0.2176909,0.0026764234165667245,0.015205946095409286
Xpo5,0.6270381,0.0008510524491278732,0.005719137548192778
Hmox2,0.16759126,0.002677594493238273,0.015205946095409286
Tst,0.2289331,0.0008681059690260688,0.005811514740455278
Trmt1l,0.21688972,0.0026781086419673215,0.015205946095409286
Rnf7,0.12854853,0.0008680518579518985,0.005811514740455278
Fas,1.4351196,0.002687465444322482,0.015254144138591401
Ndufb2,0.10590977,0.0008687902806457894,0.0058138810364769455
Rcbtb2,0.27519125,0.0027067011763852603,0.015338614154759267
Fmo1,0.86064166,0.0008749752210968615,0.005853041324832564
Gm27217,0.79877615,0.0027054432775434757,0.015338614154759267
Rad23b,0.15261476,0.0008762041172921776,0.005856802949096781
