"X","baseMean","logFC","lfcSE","stat","P.Value","adj.P.Val"
"Bcl2l2",129.713928868923,-0.233657552615679,0.18716028394001,-1.24843555318912,0.211871595813604,0.99968310042788
"Pabpn1",328.301103405471,0.00288236283703945,0.119395150052114,0.0241413728763802,0.980739842145742,0.99968310042788
"Ngdn",396.931732374426,0.0478393302184412,0.128229090340055,0.373077045868253,0.709091102110557,0.99968310042788
"Thtpa",84.5074854967817,-0.0545785990437234,0.255731848102204,-0.213421204471611,0.830998442703014,0.99968310042788
"Ap1g2",113.124656293043,-0.0593473290937364,0.19437834306529,-0.305318628391652,0.76012348946581,0.99968310042788
"Pck2",213.546830191522,0.134165057542711,0.143307067931613,0.93620684226639,0.349166700986586,0.99968310042788
"Dcaf11",402.239589978414,-0.0231446156586366,0.107596894763923,-0.215104866264199,0.829685559981401,0.99968310042788
"Psme1",1058.364487259,0.0528289450124978,0.0788990496323656,0.669576443045349,0.503127835161256,0.99968310042788
"Psme2",1211.84977337551,0.0459761676662929,0.0733654643863509,0.626673163604298,0.53087349860573,0.99968310042788
"Ipo4",106.104205932055,0.0594885842623391,0.201318839942483,0.295494372406155,0.767616250689244,0.99968310042788
"Mdp1",591.527495277556,0.144711646974172,0.0912958234018848,1.58508507379522,0.112947006404449,0.99968310042788
"Nedd8",1427.57677869491,0.0385336811966381,0.066344452373927,0.580812408842516,0.561366890975413,0.99968310042788
"Gmpr2",134.309912299209,-0.0588462761005669,0.181776448264139,-0.323728825502506,0.746143345472925,0.99968310042788
"Rabggta",83.0347452737542,0.00104898998255179,0.23208547106125,0.00451984339112269,0.996393699019825,0.99968310042788
"Dhrs1",370.096731669321,0.218548215085899,0.120617741272773,1.8119077076038,0.0700004582666103,0.99968310042788
"Nop9",140.432700532827,0.033280386521328,0.180343838431498,0.184538528240149,0.853591004966163,0.99968310042788
"Cideb",127.103871700798,0.264591088082719,0.200426096158222,1.32014290132081,0.186787311439169,0.99968310042788
"Ripk3",117.903478823342,-0.0931677207844694,0.20346688826064,-0.457901143428911,0.647023465371419,0.99968310042788
